time_s,tracker_id,qx,qy,qz,qw,raw_grip
1.2505,CubeRed,-0.0029,-0.0277,0.0030,0.9996,0
1.2507,CubeBlue,-0.0044,-0.0082,0.0127,0.9999,0
1.3799,CubeRed,-0.0026,-0.0277,0.0030,0.9996,0
1.3801,CubeBlue,-0.0042,-0.0081,0.0136,0.9999,0
1.4004,CubeRed,-0.0039,-0.0277,0.0030,0.9996,0
1.4006,CubeBlue,-0.0043,-0.0082,0.0127,0.9999,0
1.4456,CubeRed,-0.0035,-0.0277,0.0024,0.9996,0
1.4458,CubeBlue,-0.0044,-0.0082,0.0123,0.9999,0
1.5681,CubeRed,-0.0026,-0.0278,0.0026,0.9996,0
1.5683,CubeBlue,-0.0044,-0.0082,0.0123,0.9999,0
1.5863,CubeRed,-0.0027,-0.0278,0.0034,0.9996,0
1.5865,CubeBlue,-0.0044,-0.0082,0.0126,0.9999,0
1.6364,CubeRed,-0.0027,-0.0278,0.0034,0.9996,0
1.6366,CubeBlue,-0.0040,-0.0082,0.0128,0.9999,0
1.7585,CubeRed,-0.0027,-0.0278,0.0031,0.9996,0
1.7587,CubeBlue,-0.0043,-0.0082,0.0119,0.9999,0
1.7758,CubeRed,-0.0018,-0.0278,0.0029,0.9996,0
1.7763,CubeBlue,-0.0047,-0.0082,0.0129,0.9999,0
1.8297,CubeRed,-0.0018,-0.0278,0.0029,0.9996,0
1.8299,CubeBlue,-0.0047,-0.0082,0.0129,0.9999,0
1.9423,CubeRed,-0.0019,-0.0278,0.0029,0.9996,0
1.9425,CubeBlue,-0.0045,-0.0082,0.0127,0.9999,0
1.9604,CubeRed,-0.0031,-0.0279,0.0024,0.9996,0
1.9607,CubeBlue,-0.0050,-0.0082,0.0130,0.9999,0
2.0094,CubeRed,-0.0031,-0.0279,0.0022,0.9996,0
2.0096,CubeBlue,-0.0050,-0.0082,0.0130,0.9999,0
2.1219,CubeRed,-0.0028,-0.0279,0.0020,0.9996,0
2.1221,CubeBlue,-0.0053,-0.0082,0.0121,0.9999,0
2.1387,CubeRed,-0.0029,-0.0280,0.0025,0.9996,0
2.1389,CubeBlue,-0.0037,-0.0082,0.0126,0.9999,0
2.1911,CubeRed,-0.0027,-0.0280,0.0027,0.9996,0
2.1913,CubeBlue,-0.0037,-0.0082,0.0126,0.9999,0
2.3005,CubeRed,-0.0026,-0.0280,0.0032,0.9996,0
2.3006,CubeBlue,-0.0041,-0.0082,0.0127,0.9999,0
2.3207,CubeRed,-0.0032,-0.0280,0.0029,0.9996,0
2.3213,CubeBlue,-0.0041,-0.0082,0.0126,0.9999,0
2.3728,CubeRed,-0.0032,-0.0280,0.0029,0.9996,0
2.3730,CubeBlue,-0.0041,-0.0082,0.0126,0.9999,0
2.4860,CubeRed,-0.0032,-0.0280,0.0023,0.9996,0
2.4862,CubeBlue,-0.0041,-0.0083,0.0128,0.9999,0
2.5027,CubeRed,-0.0021,-0.0281,0.0026,0.9996,0
2.5029,CubeBlue,-0.0048,-0.0082,0.0128,0.9999,0
2.5519,CubeRed,-0.0021,-0.0281,0.0026,0.9996,0
2.5521,CubeBlue,-0.0048,-0.0082,0.0128,0.9999,0
2.6650,CubeRed,-0.0022,-0.0281,0.0026,0.9996,0
2.6652,CubeBlue,-0.0048,-0.0082,0.0137,0.9999,0
2.6846,CubeRed,-0.0024,-0.0281,0.0027,0.9996,0
2.6848,CubeBlue,-0.0040,-0.0083,0.0129,0.9999,0
2.7314,CubeRed,-0.0027,-0.0281,0.0032,0.9996,0
2.7316,CubeBlue,-0.0040,-0.0083,0.0129,0.9999,0
2.8473,CubeRed,-0.0028,-0.0281,0.0027,0.9996,0
2.8475,CubeBlue,-0.0042,-0.0083,0.0127,0.9999,0
2.8661,CubeRed,-0.0022,-0.0281,0.0035,0.9996,0
2.8665,CubeBlue,-0.0039,-0.0083,0.0123,0.9999,0
2.9161,CubeRed,-0.0022,-0.0281,0.0035,0.9996,0
2.9163,CubeBlue,-0.0047,-0.0083,0.0120,0.9999,0
3.0358,CubeRed,-0.0019,-0.0282,0.0038,0.9996,0
3.0361,CubeBlue,-0.0044,-0.0083,0.0127,0.9999,0
3.0544,CubeRed,-0.0025,-0.0282,0.0025,0.9996,0
3.0546,CubeBlue,-0.0048,-0.0083,0.0126,0.9999,0
3.1060,CubeRed,-0.0025,-0.0282,0.0025,0.9996,0
3.1061,CubeBlue,-0.0041,-0.0083,0.0130,0.9999,0
3.2196,CubeRed,-0.0023,-0.0282,0.0032,0.9996,0
3.2197,CubeBlue,-0.0048,-0.0083,0.0128,0.9999,0
3.2367,CubeRed,-0.0036,-0.0282,0.0028,0.9996,0
3.2369,CubeBlue,-0.0045,-0.0083,0.0132,0.9999,0
3.2860,CubeRed,-0.0036,-0.0282,0.0028,0.9996,0
3.2862,CubeBlue,-0.0044,-0.0083,0.0133,0.9999,1
3.4012,CubeRed,-0.0035,-0.0282,0.0023,0.9996,0
3.4014,CubeBlue,-0.0045,-0.0083,0.0126,0.9999,1
3.4204,CubeRed,-0.0033,-0.0283,0.0021,0.9996,0
3.4209,CubeBlue,-0.0040,-0.0084,0.0126,0.9999,0
3.4726,CubeRed,-0.0033,-0.0283,0.0021,0.9996,0
3.4727,CubeBlue,-0.0046,-0.0084,0.0124,0.9999,0
3.5905,CubeRed,-0.0026,-0.0283,0.0025,0.9996,0
3.5907,CubeBlue,-0.0042,-0.0084,0.0124,0.9999,0
3.6116,CubeRed,-0.0034,-0.0283,0.0023,0.9996,0
3.6118,CubeBlue,-0.0045,-0.0084,0.0128,0.9999,0
3.6610,CubeRed,-0.0028,-0.0284,0.0031,0.9996,0
3.6611,CubeBlue,-0.0045,-0.0084,0.0128,0.9999,0
3.7747,CubeRed,-0.0032,-0.0284,0.0034,0.9996,0
3.7748,CubeBlue,-0.0039,-0.0084,0.0125,0.9999,0
3.7935,CubeRed,-0.0031,-0.0284,0.0028,0.9996,0
3.7938,CubeBlue,-0.0045,-0.0084,0.0121,0.9999,0
3.8422,CubeRed,-0.0034,-0.0284,0.0029,0.9996,0
3.8424,CubeBlue,-0.0045,-0.0084,0.0121,0.9999,0
3.9635,CubeRed,-0.0028,-0.0284,0.0026,0.9996,0
3.9637,CubeBlue,-0.0039,-0.0084,0.0127,0.9999,0
3.9830,CubeRed,-0.0028,-0.0284,0.0026,0.9996,0
3.9835,CubeBlue,-0.0040,-0.0084,0.0126,0.9999,0
4.0338,CubeRed,-0.0028,-0.0284,0.0026,0.9996,0
4.0340,CubeBlue,-0.0038,-0.0084,0.0132,0.9999,0
4.1479,CubeRed,-0.0033,-0.0284,0.0023,0.9996,0
4.1481,CubeBlue,-0.0044,-0.0083,0.0129,0.9999,0
4.1654,CubeRed,-0.0030,-0.0285,0.0029,0.9996,0
4.1656,CubeBlue,-0.0051,-0.0083,0.0126,0.9999,0
4.2124,CubeRed,-0.0030,-0.0285,0.0029,0.9996,0
4.2126,CubeBlue,-0.0041,-0.0083,0.0128,0.9999,0
4.3286,CubeRed,-0.0034,-0.0285,0.0023,0.9996,0
4.3288,CubeBlue,-0.0044,-0.0083,0.0131,0.9999,0
4.3447,CubeRed,-0.0036,-0.0285,0.0024,0.9996,0
4.3449,CubeBlue,-0.0042,-0.0083,0.0124,0.9999,0
4.3969,CubeRed,-0.0036,-0.0285,0.0024,0.9996,0
4.3971,CubeBlue,-0.0042,-0.0083,0.0124,0.9999,0
4.5088,CubeRed,-0.0038,-0.0285,0.0028,0.9996,0
4.5090,CubeBlue,-0.0048,-0.0083,0.0130,0.9999,0
4.5286,CubeRed,-0.0029,-0.0285,0.0033,0.9996,0
4.5291,CubeBlue,-0.0044,-0.0084,0.0125,0.9999,0
4.5809,CubeRed,-0.0029,-0.0285,0.0033,0.9996,0
4.5811,CubeBlue,-0.0046,-0.0084,0.0128,0.9999,0
4.6912,CubeRed,-0.0027,-0.0286,0.0034,0.9996,0
4.6914,CubeBlue,-0.0044,-0.0084,0.0125,0.9999,0
4.7078,CubeRed,-0.0028,-0.0286,0.0032,0.9996,0
4.7080,CubeBlue,-0.0047,-0.0084,0.0121,0.9999,0
4.7599,CubeRed,-0.0028,-0.0286,0.0032,0.9996,0
4.7600,CubeBlue,-0.0047,-0.0084,0.0124,0.9999,0
4.8701,CubeRed,-0.0030,-0.0286,0.0030,0.9996,0
4.8702,CubeBlue,-0.0037,-0.0084,0.0127,0.9999,0
4.8871,CubeRed,-0.0030,-0.0287,0.0027,0.9996,0
4.8873,CubeBlue,-0.0046,-0.0084,0.0125,0.9999,0
4.9357,CubeRed,-0.0030,-0.0287,0.0027,0.9996,0
4.9359,CubeBlue,-0.0045,-0.0084,0.0126,0.9999,0
5.0492,CubeRed,-0.0026,-0.0287,0.0026,0.9996,0
5.0494,CubeBlue,-0.0045,-0.0084,0.0126,0.9999,0
5.0791,CubeRed,-0.0030,-0.0287,0.0023,0.9996,0
5.0796,CubeBlue,-0.0041,-0.0084,0.0132,0.9999,0
5.1317,CubeRed,-0.0030,-0.0287,0.0030,0.9996,0
5.1319,CubeBlue,-0.0038,-0.0085,0.0131,0.9999,0
5.2435,CubeRed,-0.0026,-0.0287,0.0031,0.9996,0
5.2438,CubeBlue,-0.0038,-0.0085,0.0129,0.9999,0
5.2723,CubeRed,-0.0028,-0.0287,0.0033,0.9996,0
5.2725,CubeBlue,-0.0037,-0.0085,0.0127,0.9999,0
5.3264,CubeRed,-0.0022,-0.0287,0.0031,0.9996,0
5.3266,CubeBlue,-0.0037,-0.0085,0.0129,0.9999,0
5.4357,CubeRed,-0.0020,-0.0288,0.0024,0.9996,0
5.4359,CubeBlue,-0.0046,-0.0085,0.0127,0.9999,0
5.4655,CubeRed,-0.0025,-0.0288,0.0024,0.9996,0
5.4658,CubeBlue,-0.0045,-0.0085,0.0125,0.9999,0
5.5217,CubeRed,-0.0025,-0.0288,0.0024,0.9996,0
5.5219,CubeBlue,-0.0045,-0.0085,0.0125,0.9999,0
5.6299,CubeRed,-0.0036,-0.0288,0.0027,0.9996,0
5.6301,CubeBlue,-0.0044,-0.0085,0.0131,0.9999,0
5.6610,CubeRed,-0.0023,-0.0288,0.0032,0.9996,0
5.6615,CubeBlue,-0.0040,-0.0085,0.0127,0.9999,0
5.7182,CubeRed,-0.0030,-0.0289,0.0030,0.9996,0
5.7184,CubeBlue,-0.0041,-0.0085,0.0132,0.9999,0
5.8256,CubeRed,-0.0030,-0.0289,0.0026,0.9996,0
5.8257,CubeBlue,-0.0052,-0.0085,0.0129,0.9999,0
5.8547,CubeRed,-0.0033,-0.0289,0.0028,0.9996,0
5.8549,CubeBlue,-0.0046,-0.0086,0.0125,0.9999,0
5.9106,CubeRed,-0.0033,-0.0289,0.0028,0.9996,0
5.9108,CubeBlue,-0.0049,-0.0086,0.0127,0.9999,0
6.0184,CubeRed,-0.0029,-0.0289,0.0032,0.9996,0
6.0186,CubeBlue,-0.0049,-0.0086,0.0129,0.9999,0
6.0490,CubeRed,-0.0027,-0.0290,0.0032,0.9996,0
6.0492,CubeBlue,-0.0046,-0.0086,0.0125,0.9999,0
6.1054,CubeRed,-0.0029,-0.0289,0.0033,0.9996,0
6.1055,CubeBlue,-0.0046,-0.0086,0.0125,0.9999,0
6.2120,CubeRed,-0.0027,-0.0290,0.0025,0.9996,0
6.2122,CubeBlue,-0.0045,-0.0086,0.0121,0.9999,0
6.2450,CubeRed,-0.0024,-0.0290,0.0034,0.9996,0
6.2455,CubeBlue,-0.0048,-0.0086,0.0122,0.9999,0
6.3019,CubeRed,-0.0032,-0.0290,0.0029,0.9996,0
6.3021,CubeBlue,-0.0045,-0.0086,0.0122,0.9999,0
6.4096,CubeRed,-0.0032,-0.0290,0.0029,0.9996,0
6.4098,CubeBlue,-0.0039,-0.0087,0.0129,0.9999,0
6.4399,CubeRed,-0.0039,-0.0290,0.0018,0.9996,0
6.4401,CubeBlue,-0.0037,-0.0087,0.0129,0.9999,0
6.4937,CubeRed,-0.0043,-0.0291,0.0018,0.9996,0
6.4938,CubeBlue,-0.0043,-0.0087,0.0131,0.9999,0
6.6050,CubeRed,-0.0028,-0.0291,0.0027,0.9996,0
6.6052,CubeBlue,-0.0041,-0.0087,0.0128,0.9999,0
6.6332,CubeRed,-0.0036,-0.0291,0.0023,0.9996,0
6.6334,CubeBlue,-0.0038,-0.0087,0.0131,0.9999,0
6.6869,CubeRed,-0.0034,-0.0292,0.0029,0.9996,0
6.6871,CubeBlue,-0.0043,-0.0087,0.0128,0.9999,0
6.7985,CubeRed,-0.0034,-0.0292,0.0026,0.9996,0
6.7987,CubeBlue,-0.0050,-0.0087,0.0130,0.9999,0
6.8277,CubeRed,-0.0028,-0.0292,0.0031,0.9996,0
6.8282,CubeBlue,-0.0045,-0.0087,0.0129,0.9999,0
6.8836,CubeRed,-0.0029,-0.0292,0.0024,0.9996,0
6.8837,CubeBlue,-0.0041,-0.0087,0.0125,0.9999,0
6.9911,CubeRed,-0.0023,-0.0293,0.0031,0.9996,0
6.9913,CubeBlue,-0.0041,-0.0087,0.0125,0.9999,0
7.0206,CubeRed,-0.0028,-0.0293,0.0030,0.9996,0
7.0208,CubeBlue,-0.0044,-0.0087,0.0132,0.9999,0
7.0769,CubeRed,-0.0029,-0.0293,0.0031,0.9996,0
7.0770,CubeBlue,-0.0048,-0.0087,0.0132,0.9999,0
7.1836,CubeRed,-0.0020,-0.0294,0.0032,0.9996,0
7.1838,CubeBlue,-0.0049,-0.0087,0.0128,0.9999,0
7.2027,CubeRed,-0.0027,-0.0294,0.0027,0.9996,0
7.2030,CubeBlue,-0.0039,-0.0087,0.0127,0.9999,0
7.2579,CubeRed,-0.0027,-0.0294,0.0027,0.9996,0
7.2581,CubeBlue,-0.0042,-0.0087,0.0128,0.9999,0
7.3685,CubeRed,-0.0031,-0.0294,0.0025,0.9996,0
7.3687,CubeBlue,-0.0041,-0.0087,0.0126,0.9999,0
7.3977,CubeRed,-0.0028,-0.0294,0.0028,0.9996,0
7.3983,CubeBlue,-0.0048,-0.0087,0.0126,0.9999,0
7.4517,CubeRed,-0.0028,-0.0294,0.0028,0.9996,0
7.4545,CubeBlue,-0.0047,-0.0087,0.0129,0.9999,0
7.5653,CubeRed,-0.0030,-0.0294,0.0035,0.9996,0
7.5655,CubeBlue,-0.0044,-0.0088,0.0129,0.9999,0
7.5911,CubeRed,-0.0030,-0.0294,0.0022,0.9996,0
7.5913,CubeBlue,-0.0041,-0.0087,0.0128,0.9999,0
7.6453,CubeRed,-0.0030,-0.0294,0.0022,0.9996,0
7.6454,CubeBlue,-0.0038,-0.0087,0.0129,0.9999,1
7.7544,CubeRed,-0.0023,-0.0294,0.0030,0.9996,0
7.7546,CubeBlue,-0.0037,-0.0088,0.0125,0.9999,1
7.7850,CubeRed,-0.0033,-0.0295,0.0026,0.9996,0
7.7852,CubeBlue,-0.0039,-0.0087,0.0131,0.9999,0
7.8410,CubeRed,-0.0041,-0.0295,0.0021,0.9996,0
7.8412,CubeBlue,-0.0045,-0.0087,0.0124,0.9999,0
7.9489,CubeRed,-0.0028,-0.0295,0.0027,0.9996,0
7.9492,CubeBlue,-0.0051,-0.0088,0.0128,0.9999,0
7.9805,CubeRed,-0.0029,-0.0295,0.0025,0.9996,0
7.9809,CubeBlue,-0.0050,-0.0088,0.0128,0.9999,0
8.0378,CubeRed,-0.0029,-0.0295,0.0025,0.9996,0
8.0380,CubeBlue,-0.0046,-0.0088,0.0131,0.9999,0
8.1430,CubeRed,-0.0021,-0.0295,0.0021,0.9996,0
8.1431,CubeBlue,-0.0046,-0.0088,0.0132,0.9999,0
8.1737,CubeRed,-0.0028,-0.0295,0.0032,0.9996,0
8.1739,CubeBlue,-0.0043,-0.0088,0.0118,0.9999,0
8.2302,CubeRed,-0.0035,-0.0296,0.0027,0.9996,0
8.2303,CubeBlue,-0.0046,-0.0088,0.0115,0.9999,0
8.3394,CubeRed,-0.0034,-0.0296,0.0024,0.9996,0
8.3396,CubeBlue,-0.0040,-0.0089,0.0124,0.9999,0
8.3683,CubeRed,-0.0026,-0.0296,0.0030,0.9996,0
8.3686,CubeBlue,-0.0043,-0.0088,0.0128,0.9999,0
8.4240,CubeRed,-0.0026,-0.0296,0.0025,0.9996,0
8.4242,CubeBlue,-0.0043,-0.0088,0.0128,0.9999,0
8.5311,CubeRed,-0.0020,-0.0296,0.0034,0.9996,0
8.5313,CubeBlue,-0.0041,-0.0088,0.0120,0.9999,0
8.5640,CubeRed,-0.0027,-0.0297,0.0023,0.9996,0
8.5644,CubeBlue,-0.0044,-0.0088,0.0127,0.9999,0
8.6186,CubeRed,-0.0030,-0.0297,0.0023,0.9996,0
8.6188,CubeBlue,-0.0036,-0.0089,0.0121,0.9999,0
8.7287,CubeRed,-0.0023,-0.0297,0.0034,0.9996,0
8.7289,CubeBlue,-0.0038,-0.0089,0.0130,0.9999,1
8.7585,CubeRed,-0.0017,-0.0297,0.0032,0.9996,0
8.7587,CubeBlue,-0.0048,-0.0089,0.0128,0.9999,0
8.8126,CubeRed,-0.0027,-0.0297,0.0032,0.9995,0
8.8128,CubeBlue,-0.0051,-0.0089,0.0129,0.9999,0
8.9207,CubeRed,-0.0026,-0.0297,0.0031,0.9995,0
8.9209,CubeBlue,-0.0045,-0.0089,0.0121,0.9999,0
8.9371,CubeRed,-0.0027,-0.0298,0.0023,0.9996,0
8.9373,CubeBlue,-0.0046,-0.0089,0.0126,0.9999,0
8.9936,CubeRed,-0.0027,-0.0298,0.0023,0.9996,0
8.9938,CubeBlue,-0.0053,-0.0089,0.0128,0.9999,0
9.1011,CubeRed,-0.0026,-0.0298,0.0032,0.9995,0
9.1012,CubeBlue,-0.0038,-0.0089,0.0128,0.9999,0
9.1321,CubeRed,-0.0025,-0.0299,0.0038,0.9995,0
9.1326,CubeBlue,-0.0037,-0.0089,0.0126,0.9999,0
9.1878,CubeRed,-0.0018,-0.0299,0.0032,0.9995,0
9.1879,CubeBlue,-0.0034,-0.0089,0.0126,0.9999,0
9.2961,CubeRed,-0.0025,-0.0299,0.0032,0.9995,0
9.2963,CubeBlue,-0.0042,-0.0089,0.0120,0.9999,0
9.3264,CubeRed,-0.0030,-0.0299,0.0029,0.9995,0
9.3266,CubeBlue,-0.0041,-0.0089,0.0130,0.9999,0
9.3826,CubeRed,-0.0020,-0.0299,0.0034,0.9995,0
9.3828,CubeBlue,-0.0030,-0.0089,0.0133,0.9999,0
9.4895,CubeRed,-0.0023,-0.0299,0.0029,0.9995,0
9.4897,CubeBlue,-0.0046,-0.0089,0.0124,0.9999,0
9.5074,CubeRed,-0.0026,-0.0299,0.0031,0.9995,0
9.5076,CubeBlue,-0.0041,-0.0089,0.0126,0.9999,0
9.5631,CubeRed,-0.0026,-0.0299,0.0031,0.9995,0
9.5633,CubeBlue,-0.0044,-0.0088,0.0121,0.9999,0
9.6714,CubeRed,-0.0018,-0.0300,0.0034,0.9995,0
9.6716,CubeBlue,-0.0037,-0.0088,0.0126,0.9999,0
9.7016,CubeRed,-0.0028,-0.0300,0.0031,0.9995,0
9.7021,CubeBlue,-0.0037,-0.0088,0.0130,0.9999,0
9.7585,CubeRed,-0.0024,-0.0300,0.0030,0.9995,0
9.7586,CubeBlue,-0.0034,-0.0088,0.0125,0.9999,0
9.8676,CubeRed,-0.0023,-0.0300,0.0029,0.9995,0
9.8677,CubeBlue,-0.0045,-0.0088,0.0122,0.9999,0
9.8953,CubeRed,-0.0026,-0.0300,0.0029,0.9995,0
9.8955,CubeBlue,-0.0035,-0.0088,0.0127,0.9999,11
9.9516,CubeRed,-0.0015,-0.0300,0.0033,0.9995,0
9.9519,CubeBlue,-0.0025,-0.0088,0.0131,0.9999,11
10.0591,CubeRed,-0.0024,-0.0300,0.0028,0.9995,0
10.0594,CubeBlue,-0.0046,-0.0088,0.0124,0.9999,0
10.0775,CubeRed,-0.0030,-0.0301,0.0027,0.9995,0
10.0776,CubeBlue,-0.0038,-0.0088,0.0131,0.9999,0
10.1342,CubeRed,-0.0030,-0.0301,0.0027,0.9995,0
10.1344,CubeBlue,-0.0050,-0.0088,0.0126,0.9999,0
10.2434,CubeRed,-0.0016,-0.0301,0.0036,0.9995,0
10.2436,CubeBlue,-0.0038,-0.0088,0.0131,0.9999,0
10.2723,CubeRed,-0.0017,-0.0301,0.0030,0.9995,0
10.2728,CubeBlue,-0.0038,-0.0089,0.0129,0.9999,0
10.3261,CubeRed,-0.0017,-0.0301,0.0030,0.9995,0
10.3263,CubeBlue,-0.0038,-0.0089,0.0129,0.9999,0
10.4386,CubeRed,-0.0025,-0.0301,0.0027,0.9995,0
10.4387,CubeBlue,-0.0038,-0.0089,0.0129,0.9999,0
10.4661,CubeRed,-0.0031,-0.0302,0.0025,0.9995,0
10.4662,CubeBlue,-0.0041,-0.0089,0.0129,0.9999,0
10.5206,CubeRed,-0.0022,-0.0302,0.0032,0.9995,0
10.5207,CubeBlue,-0.0036,-0.0089,0.0135,0.9999,0
10.6291,CubeRed,-0.0025,-0.0302,0.0030,0.9995,0
10.6293,CubeBlue,-0.0048,-0.0088,0.0127,0.9999,0
10.6599,CubeRed,-0.0030,-0.0302,0.0023,0.9995,0
10.6601,CubeBlue,-0.0039,-0.0088,0.0133,0.9999,0
10.7184,CubeRed,0.0017,-0.0262,-0.0033,0.9996,0
10.7186,CubeBlue,-0.0048,-0.0088,0.0129,0.9999,0
10.8234,CubeRed,0.0028,-0.0378,-0.0017,0.9993,0
10.8236,CubeBlue,-0.0043,-0.0089,0.0134,0.9999,0
10.8550,CubeRed,0.0015,-0.0195,0.0008,0.9998,0
10.8555,CubeBlue,-0.0042,-0.0089,0.0125,0.9999,0
10.9102,CubeRed,0.0047,-0.0249,-0.0006,0.9997,0
10.9104,CubeBlue,-0.0042,-0.0089,0.0125,0.9999,0
11.0212,CubeRed,0.0125,0.0135,-0.0052,0.9998,0
11.0214,CubeBlue,-0.0047,-0.0089,0.0121,0.9999,0
11.0490,CubeRed,0.0102,0.0251,-0.0064,0.9996,0
11.0492,CubeBlue,-0.0041,-0.0090,0.0125,0.9999,0
11.1048,CubeRed,0.0089,0.0147,-0.0031,0.9998,0
11.1050,CubeBlue,-0.0040,-0.0089,0.0126,0.9999,0
11.2123,CubeRed,0.0089,0.0147,-0.0031,0.9998,0
11.2125,CubeBlue,-0.0040,-0.0089,0.0126,0.9999,0
11.2435,CubeRed,0.0041,0.0066,-0.0028,1.0000,0
11.2437,CubeBlue,-0.0053,-0.0089,0.0126,0.9999,0
11.3029,CubeRed,-0.0084,0.0057,-0.0006,0.9999,0
11.3031,CubeBlue,-0.0042,-0.0089,0.0128,0.9999,0
11.4101,CubeRed,-0.0329,-0.0018,-0.0357,0.9988,0
11.4103,CubeBlue,-0.0053,-0.0089,0.0133,0.9999,0
11.4422,CubeRed,-0.0245,-0.0098,-0.1064,0.9940,0
11.4427,CubeBlue,-0.0047,-0.0089,0.0133,0.9999,0
11.4937,CubeRed,-0.0287,-0.0023,-0.1340,0.9906,0
11.4939,CubeBlue,-0.0047,-0.0089,0.0133,0.9999,0
11.6049,CubeRed,-0.0232,-0.0004,-0.1549,0.9877,0
11.6050,CubeBlue,-0.0032,-0.0089,0.0130,0.9999,0
11.6336,CubeRed,-0.0147,-0.0347,-0.2164,0.9756,0
11.6338,CubeBlue,-0.0040,-0.0089,0.0129,0.9999,0
11.6876,CubeRed,-0.0072,-0.0313,-0.2407,0.9701,0
11.6878,CubeBlue,-0.0050,-0.0089,0.0127,0.9999,0
11.8008,CubeRed,-0.0025,-0.0267,-0.2554,0.9665,0
11.8009,CubeBlue,-0.0046,-0.0089,0.0126,0.9999,0
11.8270,CubeRed,-0.0097,-0.0271,-0.2670,0.9633,0
11.8271,CubeBlue,-0.0050,-0.0089,0.0129,0.9999,0
11.8816,CubeRed,-0.0135,-0.0307,-0.2779,0.9600,0
11.8818,CubeBlue,-0.0039,-0.0089,0.0129,0.9999,0
11.9901,CubeRed,-0.0063,-0.0294,-0.2834,0.9585,0
11.9903,CubeBlue,-0.0053,-0.0089,0.0127,0.9999,0
12.0211,CubeRed,-0.0123,-0.0311,-0.2810,0.9591,0
12.0215,CubeBlue,-0.0047,-0.0089,0.0123,0.9999,0
12.0775,CubeRed,-0.0097,-0.0285,-0.2829,0.9587,0
12.0777,CubeBlue,-0.0041,-0.0089,0.0128,0.9999,0
12.1840,CubeRed,-0.0114,-0.0278,-0.2845,0.9582,0
12.1841,CubeBlue,-0.0041,-0.0089,0.0127,0.9999,0
12.2029,CubeRed,-0.0261,-0.0291,-0.2872,0.9571,0
12.2030,CubeBlue,-0.0042,-0.0090,0.0123,0.9999,0
12.2576,CubeRed,-0.0261,-0.0291,-0.2872,0.9571,0
12.2577,CubeBlue,-0.0051,-0.0089,0.0125,0.9999,0
12.3675,CubeRed,-0.0453,-0.0324,-0.2828,0.9575,0
12.3676,CubeBlue,-0.0041,-0.0089,0.0127,0.9999,0
12.3963,CubeRed,-0.0650,-0.0409,-0.2732,0.9589,0
12.3965,CubeBlue,-0.0043,-0.0090,0.0126,0.9999,0
12.4533,CubeRed,-0.0603,-0.0454,-0.2688,0.9602,0
12.4534,CubeBlue,-0.0035,-0.0090,0.0129,0.9999,0
12.5625,CubeRed,-0.0564,-0.0527,-0.2516,0.9647,0
12.5626,CubeBlue,-0.0043,-0.0090,0.0125,0.9999,0
12.5914,CubeRed,-0.0571,-0.0642,-0.1680,0.9820,0
12.5918,CubeBlue,-0.0050,-0.0090,0.0124,0.9999,0
