time_s,head_px,head_py,head_pz,head_rx,head_ry,head_rz,head_rw,handR_px,handR_py,handR_pz,handR_rx,handR_ry,handR_rz,handR_rw,handL_px,handL_py,handL_pz,handL_rx,handL_ry,handL_rz,handL_rw,gaze_x,gaze_y,gaze_z
0.8582,-0.0028,1.1512,-0.0162,0.0645,-0.0258,0.0139,0.9975,0.0973,0.7503,0.2510,0.1158,0.0647,0.1593,-0.9783,-0.1173,0.6407,0.1043,-0.2257,-0.2189,-0.1444,-0.9382,-0.0497,-0.1294,0.9903
0.9086,-0.0026,1.1511,-0.0160,0.0646,-0.0251,0.0137,0.9975,0.0973,0.7504,0.2510,0.1155,0.0648,0.1595,-0.9783,-0.1172,0.6411,0.1044,-0.2263,-0.2195,-0.1435,-0.9381,-0.0484,-0.1295,0.9904
0.9909,-0.0026,1.1508,-0.0161,0.0656,-0.0245,0.0138,0.9975,0.0973,0.7502,0.2511,0.1155,0.0649,0.1603,-0.9781,-0.1168,0.6409,0.1045,-0.2263,-0.2191,-0.1430,-0.9382,-0.0470,-0.1315,0.9902
1.0399,-0.0024,1.1503,-0.0157,0.0675,-0.0241,0.0140,0.9973,0.0976,0.7500,0.2513,0.1160,0.0658,0.1605,-0.9780,-0.1173,0.6408,0.1043,-0.2251,-0.2205,-0.1434,-0.9382,-0.0462,-0.1352,0.9897
1.0917,-0.0025,1.1499,-0.0156,0.0689,-0.0244,0.0138,0.9972,0.0976,0.7499,0.2513,0.1158,0.0657,0.1600,-0.9781,-0.1170,0.6412,0.1042,-0.2255,-0.2195,-0.1438,-0.9382,-0.0468,-0.1380,0.9893
1.2087,-0.0028,1.1495,-0.0156,0.0705,-0.0251,0.0140,0.9971,0.0974,0.7504,0.2515,0.1149,0.0654,0.1596,-0.9783,-0.1168,0.6405,0.1046,-0.2258,-0.2195,-0.1440,-0.9381,-0.0480,-0.1412,0.9888
1.2439,-0.0032,1.1487,-0.0153,0.0741,-0.0261,0.0145,0.9968,0.0976,0.7503,0.2510,0.1161,0.0668,0.1598,-0.9780,-0.1166,0.6421,0.1038,-0.2254,-0.2181,-0.1442,-0.9385,-0.0498,-0.1485,0.9877
1.2813,-0.0034,1.1484,-0.0153,0.0752,-0.0266,0.0149,0.9967,0.0975,0.7503,0.2509,0.1163,0.0669,0.1599,-0.9780,-0.1167,0.6420,0.1038,-0.2252,-0.2185,-0.1444,-0.9385,-0.0508,-0.1507,0.9873
1.3939,-0.0037,1.1483,-0.0154,0.0760,-0.0271,0.0155,0.9966,0.0973,0.7498,0.2510,0.1163,0.0666,0.1596,-0.9780,-0.1172,0.6418,0.1034,-0.2232,-0.2203,-0.1440,-0.9386,-0.0516,-0.1523,0.9870
1.4410,-0.0047,1.1477,-0.0156,0.0788,-0.0291,0.0169,0.9963,0.0976,0.7502,0.2511,0.1163,0.0675,0.1592,-0.9780,-0.1170,0.6410,0.1042,-0.2253,-0.2198,-0.1422,-0.9384,-0.0553,-0.1580,0.9859
1.4897,-0.0052,1.1475,-0.0157,0.0800,-0.0299,0.0174,0.9962,0.0976,0.7501,0.2510,0.1171,0.0679,0.1586,-0.9780,-0.1170,0.6411,0.1041,-0.2249,-0.2201,-0.1406,-0.9387,-0.0567,-0.1605,0.9854
1.5804,-0.0058,1.1472,-0.0156,0.0814,-0.0309,0.0180,0.9960,0.0976,0.7501,0.2508,0.1172,0.0681,0.1590,-0.9779,-0.1169,0.6416,0.1035,-0.2232,-0.2203,-0.1380,-0.9395,-0.0586,-0.1633,0.9848
1.6316,-0.0069,1.1468,-0.0155,0.0834,-0.0322,0.0192,0.9958,0.0975,0.7496,0.2509,0.1176,0.0680,0.1580,-0.9780,-0.1169,0.6413,0.1040,-0.2249,-0.2206,-0.1385,-0.9389,-0.0609,-0.1673,0.9840
1.6843,-0.0077,1.1465,-0.0153,0.0846,-0.0332,0.0202,0.9957,0.0975,0.7493,0.2509,0.1181,0.0683,0.1578,-0.9780,-0.1168,0.6412,0.1038,-0.2243,-0.2202,-0.1382,-0.9392,-0.0628,-0.1698,0.9835
1.7693,-0.0085,1.1462,-0.0149,0.0866,-0.0341,0.0213,0.9954,0.0975,0.7493,0.2510,0.1173,0.0682,0.1579,-0.9781,-0.1175,0.6406,0.1037,-0.2243,-0.2214,-0.1393,-0.9388,-0.0643,-0.1739,0.9827
1.8226,-0.0101,1.1455,-0.0143,0.0901,-0.0359,0.0233,0.9950,0.0975,0.7492,0.2509,0.1175,0.0684,0.1579,-0.9780,-0.1175,0.6403,0.1035,-0.2238,-0.2226,-0.1377,-0.9388,-0.0672,-0.1810,0.9812
1.8752,-0.0115,1.1449,-0.0140,0.0934,-0.0379,0.0247,0.9946,0.0974,0.7488,0.2512,0.1169,0.0680,0.1575,-0.9782,-0.1179,0.6401,0.1038,-0.2250,-0.2230,-0.1386,-0.9383,-0.0707,-0.1876,0.9797
1.9539,-0.0133,1.1443,-0.0134,0.0959,-0.0407,0.0270,0.9942,0.0974,0.7491,0.2508,0.1160,0.0675,0.1596,-0.9780,-0.1180,0.6397,0.1041,-0.2258,-0.2240,-0.1373,-0.9381,-0.0757,-0.1930,0.9783
2.0047,-0.0173,1.1432,-0.0127,0.1006,-0.0455,0.0309,0.9934,0.0974,0.7488,0.2510,0.1164,0.0673,0.1578,-0.9783,-0.1177,0.6398,0.1034,-0.2241,-0.2236,-0.1387,-0.9384,-0.0842,-0.2026,0.9756
2.0598,-0.0212,1.1421,-0.0121,0.1047,-0.0509,0.0360,0.9926,0.0972,0.7492,0.2507,0.1159,0.0668,0.1579,-0.9784,-0.1181,0.6395,0.1036,-0.2243,-0.2250,-0.1383,-0.9380,-0.0934,-0.2115,0.9729
2.1326,-0.0265,1.1408,-0.0116,0.1095,-0.0595,0.0431,0.9913,0.0972,0.7485,0.2511,0.1161,0.0657,0.1575,-0.9785,-0.1181,0.6390,0.1035,-0.2241,-0.2260,-0.1383,-0.9379,-0.1086,-0.2221,0.9689
2.1860,-0.0344,1.1394,-0.0116,0.1150,-0.0703,0.0522,0.9895,0.0972,0.7489,0.2508,0.1153,0.0654,0.1553,-0.9789,-0.1183,0.6393,0.1037,-0.2251,-0.2271,-0.1377,-0.9374,-0.1272,-0.2349,0.9637
2.2373,-0.0414,1.1378,-0.0122,0.1182,-0.0805,0.0615,0.9878,0.0971,0.7494,0.2506,0.1155,0.0653,0.1554,-0.9789,-0.1182,0.6391,0.1040,-0.2257,-0.2277,-0.1369,-0.9373,-0.1445,-0.2433,0.9591
2.3136,-0.0480,1.1364,-0.0125,0.1214,-0.0928,0.0725,0.9856,0.0969,0.7493,0.2507,0.1154,0.0646,0.1547,-0.9791,-0.1176,0.6387,0.1051,-0.2296,-0.2266,-0.1355,-0.9368,-0.1653,-0.2528,0.9533
2.3662,-0.0582,1.1342,-0.0139,0.1265,-0.1108,0.0883,0.9818,0.0966,0.7495,0.2506,0.1158,0.0623,0.1532,-0.9794,-0.1196,0.6366,0.1052,-0.2255,-0.2325,-0.1418,-0.9354,-0.1953,-0.2680,0.9434
2.4175,-0.0656,1.1321,-0.0153,0.1302,-0.1257,0.1020,0.9782,0.0964,0.7500,0.2502,0.1160,0.0611,0.1542,-0.9793,-0.1203,0.6327,0.1059,-0.2222,-0.2339,-0.1466,-0.9351,-0.2194,-0.2803,0.9345
2.4965,-0.0723,1.1298,-0.0168,0.1345,-0.1419,0.1190,0.9735,0.0962,0.7498,0.2498,0.1174,0.0579,0.1584,-0.9787,-0.1218,0.6314,0.1064,-0.2144,-0.2384,-0.1611,-0.9334,-0.2442,-0.2956,0.9236
2.5466,-0.0821,1.1253,-0.0197,0.1426,-0.1663,0.1448,0.9649,0.0965,0.7508,0.2492,0.1181,0.0583,0.1556,-0.9790,-0.1228,0.6318,0.1061,-0.2069,-0.2451,-0.1716,-0.9315,-0.2796,-0.3234,0.9040
2.5981,-0.0867,1.1223,-0.0214,0.1499,-0.1792,0.1549,0.9599,0.0967,0.7510,0.2492,0.1186,0.0578,0.1534,-0.9793,-0.1221,0.6330,0.1056,-0.2056,-0.2428,-0.1742,-0.9319,-0.2976,-0.3434,0.8908
2.6771,-0.0889,1.1198,-0.0227,0.1587,-0.1867,0.1611,0.9560,0.0964,0.7531,0.2475,0.1194,0.0566,0.1527,-0.9794,-0.1234,0.6319,0.1065,-0.2023,-0.2473,-0.1810,-0.9301,-0.3058,-0.3636,0.8799
2.7266,-0.0909,1.1166,-0.0241,0.1698,-0.1964,0.1712,0.9504,0.0965,0.7521,0.2482,0.1252,0.0534,0.1523,-0.9789,-0.1235,0.6327,0.1057,-0.1990,-0.2524,-0.1817,-0.9293,-0.3153,-0.3901,0.8651
2.7778,-0.0904,1.1148,-0.0250,0.1757,-0.1971,0.1730,0.9489,0.0967,0.7511,0.2488,0.1285,0.0509,0.1520,-0.9787,-0.1230,0.6328,0.1060,-0.2006,-0.2498,-0.1809,-0.9299,-0.3133,-0.4017,0.8605
2.8597,-0.0889,1.1140,-0.0250,0.1800,-0.1946,0.1724,0.9487,0.0972,0.7502,0.2488,0.1304,0.0501,0.1518,-0.9785,-0.1229,0.6317,0.1071,-0.2028,-0.2473,-0.1798,-0.9302,-0.3071,-0.4086,0.8595
2.9111,-0.0867,1.1123,-0.0248,0.1888,-0.1933,0.1742,0.9469,0.0984,0.7491,0.2504,0.1321,0.0518,0.1516,-0.9782,-0.1225,0.6333,0.1065,-0.2030,-0.2468,-0.1785,-0.9306,-0.3004,-0.4249,0.8540
2.9628,-0.0850,1.1107,-0.0245,0.1964,-0.1917,0.1748,0.9456,0.0986,0.7492,0.2507,0.1341,0.0524,0.1515,-0.9779,-0.1224,0.6338,0.1063,-0.2021,-0.2466,-0.1773,-0.9311,-0.2939,-0.4385,0.8493
3.0486,-0.0826,1.1093,-0.0243,0.2029,-0.1890,0.1737,0.9450,0.0992,0.7485,0.2510,0.1371,0.0532,0.1518,-0.9774,-0.1220,0.6339,0.1064,-0.2020,-0.2460,-0.1760,-0.9315,-0.2867,-0.4492,0.8462
3.1009,-0.0786,1.1082,-0.0234,0.2116,-0.1834,0.1709,0.9447,0.0994,0.7487,0.2508,0.1388,0.0542,0.1497,-0.9774,-0.1218,0.6337,0.1062,-0.2009,-0.2454,-0.1731,-0.9324,-0.2742,-0.4624,0.8432
3.1515,-0.0754,1.1081,-0.0227,0.2148,-0.1768,0.1664,0.9460,0.0991,0.7490,0.2505,0.1400,0.0551,0.1512,-0.9770,-0.1225,0.6345,0.1057,-0.1998,-0.2474,-0.1728,-0.9322,-0.2630,-0.4651,0.8453
3.2297,-0.0719,1.1083,-0.0222,0.2157,-0.1686,0.1614,0.9482,0.0988,0.7494,0.2504,0.1396,0.0544,0.1500,-0.9773,-0.1225,0.6355,0.1044,-0.1949,-0.2486,-0.1713,-0.9332,-0.2501,-0.4635,0.8501
3.2812,-0.0666,1.1088,-0.0207,0.2184,-0.1574,0.1534,0.9508,0.0989,0.7483,0.2515,0.1424,0.0549,0.1477,-0.9772,-0.1219,0.6343,0.1058,-0.1968,-0.2488,-0.1690,-0.9332,-0.2323,-0.4637,0.8550
3.3376,-0.0628,1.1090,-0.0198,0.2214,-0.1471,0.1456,0.9530,0.0986,0.7479,0.2521,0.1424,0.0549,0.1486,-0.9770,-0.1222,0.6341,0.1059,-0.1967,-0.2491,-0.1688,-0.9331,-0.2159,-0.4648,0.8587
3.4133,-0.0586,1.1100,-0.0189,0.2206,-0.1361,0.1367,0.9561,0.0984,0.7474,0.2529,0.1421,0.0551,0.1479,-0.9772,-0.1229,0.6338,0.1057,-0.1924,-0.2542,-0.1658,-0.9332,-0.1999,-0.4591,0.8656
3.4639,-0.0529,1.1113,-0.0175,0.2196,-0.1216,0.1245,0.9599,0.0986,0.7467,0.2536,0.1434,0.0567,0.1500,-0.9766,-0.1225,0.6303,0.1059,-0.1852,-0.2554,-0.1641,-0.9346,-0.1787,-0.4518,0.8740
3.5194,-0.0493,1.1125,-0.0165,0.2176,-0.1102,0.1149,0.9630,0.0986,0.7465,0.2540,0.1441,0.0578,0.1492,-0.9765,-0.1218,0.6292,0.1057,-0.1833,-0.2550,-0.1618,-0.9355,-0.1623,-0.4444,0.8810
3.6058,-0.0452,1.1153,-0.0159,0.2112,-0.0991,0.1027,0.9670,0.0989,0.7472,0.2530,0.1447,0.0619,0.1451,-0.9768,-0.1229,0.6296,0.1061,-0.1791,-0.2600,-0.1611,-0.9351,-0.1482,-0.4288,0.8911
3.6563,-0.0385,1.1188,-0.0146,0.2017,-0.0812,0.0846,0.9724,0.0988,0.7475,0.2529,0.1446,0.0620,0.1461,-0.9767,-0.1218,0.6289,0.1059,-0.1802,-0.2551,-0.1609,-0.9363,-0.1238,-0.4060,0.9054
3.7060,-0.0342,1.1215,-0.0149,0.1943,-0.0681,0.0725,0.9759,0.0990,0.7470,0.2535,0.1437,0.0617,0.1469,-0.9767,-0.1212,0.6303,0.1056,-0.1832,-0.2523,-0.1583,-0.9369,-0.1046,-0.3891,0.9152
3.7862,-0.0302,1.1236,-0.0151,0.1871,-0.0549,0.0623,0.9788,0.0991,0.7460,0.2539,0.1428,0.0624,0.1486,-0.9765,-0.1218,0.6300,0.1059,-0.1839,-0.2538,-0.1579,-0.9364,-0.0843,-0.3731,0.9239
3.8374,-0.0234,1.1266,-0.0151,0.1767,-0.0361,0.0459,0.9825,0.0992,0.7462,0.2537,0.1332,0.0633,0.1552,-0.9768,-0.1208,0.6331,0.1045,-0.1908,-0.2486,-0.1499,-0.9377,-0.0548,-0.3506,0.9349
3.8870,-0.0193,1.1284,-0.0147,0.1726,-0.0250,0.0361,0.9840,0.0990,0.7470,0.2535,0.1287,0.0634,0.1510,-0.9781,-0.1216,0.6327,0.1049,-0.1920,-0.2500,-0.1504,-0.9370,-0.0368,-0.3415,0.9392
3.9770,-0.0159,1.1295,-0.0157,0.1691,-0.0153,0.0271,0.9851,0.0988,0.7471,0.2531,0.1308,0.0655,0.1463,-0.9784,-0.1215,0.6314,0.1054,-0.1908,-0.2481,-0.1471,-0.9383,-0.0210,-0.3339,0.9424
4.0263,-0.0097,1.1318,-0.0155,0.1625,0.0021,0.0106,0.9867,0.0988,0.7463,0.2532,0.1316,0.0660,0.1475,-0.9780,-0.1228,0.6351,0.1044,-0.2050,-0.2412,-0.1630,-0.9345,0.0077,-0.3205,0.9472
4.0772,-0.0069,1.1325,-0.0159,0.1595,0.0102,0.0040,0.9871,0.0989,0.7464,0.2531,0.1309,0.0667,0.1481,-0.9780,-0.1229,0.6382,0.1042,-0.2139,-0.2372,-0.1708,-0.9321,0.0215,-0.3147,0.9489
4.1596,-0.0050,1.1326,-0.0163,0.1588,0.0149,-0.0002,0.9872,0.0993,0.7474,0.2522,0.1292,0.0696,0.1502,-0.9777,-0.1225,0.6407,0.1040,-0.2173,-0.2347,-0.1725,-0.9316,0.0293,-0.3135,0.9492
4.2074,-0.0018,1.1332,-0.0164,0.1568,0.0237,-0.0086,0.9873,0.0990,0.7476,0.2524,0.1285,0.0703,0.1529,-0.9773,-0.1219,0.6413,0.1043,-0.2159,-0.2379,-0.1678,-0.9320,0.0440,-0.3099,0.9497
4.2569,-0.0001,1.1332,-0.0168,0.1571,0.0273,-0.0124,0.9871,0.0988,0.7478,0.2523,0.1281,0.0705,0.1538,-0.9772,-0.1218,0.6426,0.1041,-0.2162,-0.2379,-0.1692,-0.9317,0.0499,-0.3108,0.9492
4.3387,0.0009,1.1335,-0.0170,0.1567,0.0280,-0.0131,0.9872,0.0992,0.7473,0.2528,0.1277,0.0723,0.1521,-0.9774,-0.1212,0.6444,0.1033,-0.2178,-0.2346,-0.1720,-0.9316,0.0512,-0.3101,0.9493
4.3925,0.0027,1.1339,-0.0175,0.1560,0.0317,-0.0166,0.9871,0.0987,0.7480,0.2518,0.1280,0.0701,0.1575,-0.9767,-0.1210,0.6440,0.1030,-0.2183,-0.2354,-0.1701,-0.9317,0.0574,-0.3090,0.9493
4.4435,0.0035,1.1336,-0.0180,0.1561,0.0328,-0.0173,0.9870,0.0986,0.7481,0.2514,0.1297,0.0711,0.1560,-0.9766,-0.1210,0.6432,0.1030,-0.2181,-0.2357,-0.1686,-0.9319,0.0594,-0.3092,0.9491
4.5226,0.0040,1.1336,-0.0178,0.1555,0.0321,-0.0170,0.9872,0.0983,0.7482,0.2514,0.1299,0.0703,0.1562,-0.9766,-0.1211,0.6421,0.1033,-0.2178,-0.2360,-0.1682,-0.9320,0.0581,-0.3082,0.9496
4.5740,0.0051,1.1337,-0.0179,0.1548,0.0329,-0.0181,0.9872,0.0986,0.7486,0.2511,0.1301,0.0712,0.1554,-0.9767,-0.1212,0.6429,0.1026,-0.2182,-0.2356,-0.1693,-0.9318,0.0594,-0.3068,0.9499
4.6253,0.0059,1.1337,-0.0178,0.1551,0.0338,-0.0191,0.9871,0.0985,0.7492,0.2505,0.1302,0.0713,0.1558,-0.9766,-0.1212,0.6433,0.1021,-0.2179,-0.2354,-0.1694,-0.9319,0.0609,-0.3075,0.9496
4.7016,0.0061,1.1334,-0.0172,0.1555,0.0353,-0.0197,0.9870,0.0984,0.7486,0.2508,0.1317,0.0715,0.1543,-0.9766,-0.1216,0.6418,0.1024,-0.2183,-0.2356,-0.1708,-0.9315,0.0636,-0.3083,0.9492
4.7549,0.0071,1.1331,-0.0168,0.1562,0.0368,-0.0205,0.9868,0.0985,0.7489,0.2506,0.1319,0.0716,0.1559,-0.9763,-0.1215,0.6423,0.1024,-0.2186,-0.2361,-0.1692,-0.9316,0.0662,-0.3099,0.9485
4.8058,0.0069,1.1328,-0.0162,0.1577,0.0365,-0.0202,0.9866,0.0986,0.7490,0.2506,0.1322,0.0719,0.1552,-0.9764,-0.1215,0.6418,0.1025,-0.2188,-0.2358,-0.1698,-0.9315,0.0656,-0.3126,0.9476
4.8812,0.0063,1.1323,-0.0157,0.1585,0.0351,-0.0201,0.9865,0.0984,0.7488,0.2506,0.1323,0.0714,0.1559,-0.9763,-0.1217,0.6416,0.1025,-0.2187,-0.2364,-0.1705,-0.9312,0.0630,-0.3141,0.9473
4.9305,0.0064,1.1319,-0.0152,0.1598,0.0342,-0.0195,0.9864,0.0984,0.7490,0.2507,0.1313,0.0709,0.1565,-0.9763,-0.1215,0.6416,0.1030,-0.2204,-0.2355,-0.1709,-0.9310,0.0612,-0.3165,0.9466
4.9877,0.0063,1.1317,-0.0150,0.1600,0.0333,-0.0190,0.9864,0.0983,0.7494,0.2505,0.1309,0.0707,0.1568,-0.9764,-0.1214,0.6419,0.1032,-0.2208,-0.2356,-0.1706,-0.9309,0.0597,-0.3169,0.9466
5.0715,0.0052,1.1318,-0.0149,0.1593,0.0319,-0.0178,0.9866,0.0987,0.7500,0.2500,0.1304,0.0711,0.1582,-0.9762,-0.1210,0.6432,0.1028,-0.2201,-0.2363,-0.1706,-0.9309,0.0572,-0.3154,0.9472
5.1272,0.0047,1.1317,-0.0147,0.1589,0.0298,-0.0162,0.9867,0.0984,0.7493,0.2501,0.1319,0.0709,0.1577,-0.9761,-0.1213,0.6428,0.1030,-0.2213,-0.2360,-0.1704,-0.9307,0.0536,-0.3146,0.9477
5.1826,0.0038,1.1317,-0.0147,0.1589,0.0278,-0.0151,0.9868,0.0984,0.7492,0.2505,0.1315,0.0709,0.1569,-0.9763,-0.1214,0.6430,0.1028,-0.2213,-0.2359,-0.1721,-0.9305,0.0501,-0.3144,0.9480
5.2657,0.0030,1.1317,-0.0145,0.1592,0.0261,-0.0145,0.9868,0.0982,0.7493,0.2506,0.1298,0.0703,0.1547,-0.9769,-0.1213,0.6425,0.1030,-0.2219,-0.2365,-0.1723,-0.9301,0.0468,-0.3150,0.9479
5.3220,0.0025,1.1315,-0.0143,0.1596,0.0241,-0.0132,0.9868,0.0982,0.7491,0.2504,0.1304,0.0698,0.1567,-0.9765,-0.1214,0.6427,0.1026,-0.2215,-0.2356,-0.1741,-0.9301,0.0433,-0.3156,0.9479
5.3783,0.0020,1.1314,-0.0143,0.1599,0.0230,-0.0122,0.9868,0.0981,0.7493,0.2504,0.1291,0.0696,0.1572,-0.9766,-0.1214,0.6424,0.1028,-0.2220,-0.2353,-0.1741,-0.9301,0.0415,-0.3162,0.9478
5.4600,0.0015,1.1313,-0.0144,0.1604,0.0217,-0.0109,0.9868,0.0983,0.7495,0.2505,0.1276,0.0697,0.1577,-0.9767,-0.1218,0.6417,0.1030,-0.2220,-0.2355,-0.1750,-0.9299,0.0393,-0.3170,0.9476
5.5170,0.0007,1.1311,-0.0142,0.1615,0.0195,-0.0095,0.9866,0.0982,0.7501,0.2498,0.1276,0.0696,0.1582,-0.9767,-0.1215,0.6422,0.1024,-0.2213,-0.2344,-0.1752,-0.9303,0.0354,-0.3191,0.9471
5.5728,0.0003,1.1310,-0.0142,0.1614,0.0184,-0.0091,0.9867,0.0981,0.7501,0.2496,0.1281,0.0699,0.1583,-0.9766,-0.1213,0.6424,0.1026,-0.2220,-0.2332,-0.1748,-0.9305,0.0334,-0.3188,0.9472
5.6547,0.0000,1.1310,-0.0143,0.1614,0.0182,-0.0086,0.9867,0.0980,0.7499,0.2495,0.1284,0.0696,0.1584,-0.9765,-0.1207,0.6429,0.1024,-0.2208,-0.2317,-0.1725,-0.9316,0.0330,-0.3188,0.9472
5.7118,-0.0004,1.1309,-0.0144,0.1617,0.0176,-0.0077,0.9867,0.0976,0.7503,0.2490,0.1285,0.0696,0.1584,-0.9765,-0.1209,0.6426,0.1022,-0.2199,-0.2320,-0.1733,-0.9315,0.0322,-0.3193,0.9471
5.7678,-0.0008,1.1309,-0.0140,0.1615,0.0172,-0.0069,0.9867,0.0978,0.7499,0.2494,0.1276,0.0695,0.1590,-0.9765,-0.1209,0.6432,0.1022,-0.2206,-0.2320,-0.1726,-0.9315,0.0317,-0.3190,0.9472
5.8491,-0.0013,1.1311,-0.0140,0.1612,0.0157,-0.0054,0.9868,0.0978,0.7496,0.2497,0.1279,0.0698,0.1597,-0.9764,-0.1208,0.6435,0.1022,-0.2207,-0.2319,-0.1719,-0.9316,0.0292,-0.3182,0.9476
5.9057,-0.0020,1.1311,-0.0141,0.1604,0.0134,-0.0036,0.9869,0.0978,0.7493,0.2497,0.1267,0.0693,0.1599,-0.9765,-0.1215,0.6430,0.1020,-0.2196,-0.2326,-0.1741,-0.9313,0.0253,-0.3168,0.9482
5.9621,-0.0027,1.1313,-0.0143,0.1598,0.0108,-0.0018,0.9871,0.0976,0.7488,0.2498,0.1273,0.0688,0.1608,-0.9763,-0.1216,0.6433,0.1019,-0.2195,-0.2320,-0.1762,-0.9311,0.0207,-0.3155,0.9487
6.0440,-0.0033,1.1316,-0.0139,0.1596,0.0084,0.0000,0.9872,0.0975,0.7481,0.2502,0.1274,0.0687,0.1605,-0.9764,-0.1216,0.6426,0.1023,-0.2204,-0.2315,-0.1756,-0.9311,0.0165,-0.3150,0.9489
6.1009,-0.0041,1.1317,-0.0138,0.1592,0.0053,0.0018,0.9872,0.0975,0.7490,0.2498,0.1272,0.0688,0.1593,-0.9766,-0.1214,0.6427,0.1019,-0.2186,-0.2317,-0.1752,-0.9316,0.0110,-0.3144,0.9492
6.1569,-0.0046,1.1319,-0.0136,0.1592,0.0035,0.0024,0.9872,0.0977,0.7494,0.2495,0.1269,0.0692,0.1596,-0.9765,-0.1214,0.6430,0.1014,-0.2173,-0.2322,-0.1743,-0.9319,0.0076,-0.3142,0.9493
6.2383,-0.0048,1.1318,-0.0129,0.1600,0.0031,0.0029,0.9871,0.0978,0.7491,0.2497,0.1263,0.0692,0.1608,-0.9764,-0.1217,0.6429,0.1018,-0.2189,-0.2324,-0.1742,-0.9315,0.0070,-0.3159,0.9488
6.2954,-0.0053,1.1317,-0.0126,0.1606,0.0021,0.0033,0.9870,0.0977,0.7491,0.2501,0.1261,0.0692,0.1605,-0.9765,-0.1217,0.6425,0.1025,-0.2200,-0.2323,-0.1750,-0.9311,0.0052,-0.3169,0.9484
6.3520,-0.0055,1.1316,-0.0125,0.1606,0.0017,0.0043,0.9870,0.0975,0.7497,0.2500,0.1254,0.0693,0.1598,-0.9767,-0.1215,0.6437,0.1027,-0.2205,-0.2323,-0.1744,-0.9311,0.0048,-0.3170,0.9484
6.4329,-0.0059,1.1314,-0.0123,0.1606,0.0005,0.0047,0.9870,0.0972,0.7502,0.2496,0.1251,0.0685,0.1598,-0.9768,-0.1213,0.6453,0.1026,-0.2209,-0.2319,-0.1744,-0.9311,0.0025,-0.3171,0.9484
6.4891,-0.0065,1.1311,-0.0121,0.1612,-0.0011,0.0056,0.9869,0.0976,0.7503,0.2492,0.1257,0.0694,0.1599,-0.9766,-0.1217,0.6430,0.1027,-0.2197,-0.2323,-0.1744,-0.9313,-0.0004,-0.3181,0.9480
