time_s,tracker_id,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z,rot_w,euler_x,euler_y,euler_z,vel_x,vel_y,vel_z,speed_mps,ang_vel_deg_s,is_gripping,grip_source,contact_level,raw_grip,imu_delta_deg,down_face_x,down_face_y,down_face_z
3.7157,CubeBlue,-0.3085,0.6587,0.5021,0.0000,0.2275,0.0000,-0.9738,0.00,333.70,0.00,0.0002,0.0004,-0.0003,0.0006,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
3.7158,CubeRed,-0.1753,0.6587,0.5130,0.0000,0.2588,0.0000,-0.9659,0.00,330.00,0.00,0.0000,0.0001,-0.0001,0.0001,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
3.7351,CubeBlue,-0.3085,0.6587,0.5021,0.0000,0.2275,0.0000,-0.9738,0.00,333.69,0.00,0.0002,0.0003,-0.0003,0.0004,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
3.7352,CubeRed,-0.1753,0.6587,0.5130,0.0000,0.2588,0.0000,-0.9659,0.00,330.00,0.00,0.0000,0.0001,0.0000,0.0001,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
3.7945,CubeBlue,-0.3085,0.6587,0.5021,0.0000,0.2275,0.0000,-0.9738,0.00,333.69,0.00,0.0000,0.0001,-0.0001,0.0001,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
3.7947,CubeRed,-0.1753,0.6587,0.5130,0.0000,0.2588,0.0000,-0.9659,0.00,330.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
3.9054,CubeBlue,-0.3085,0.6587,0.5021,0.0000,0.1686,0.0000,-0.9857,0.00,340.59,0.00,0.0000,0.0001,-0.0001,0.0001,117.73,0,none,Resting,0,0.000,0.00,-1.00,0.00
3.9055,CubeRed,-0.1753,0.6587,0.5130,0.0000,0.2124,0.0000,-0.9772,0.00,335.47,0.00,0.0000,0.0000,0.0000,0.0000,93.55,0,none,Resting,0,0.000,0.00,-1.00,0.00
3.9335,CubeBlue,-0.3085,0.6587,0.5021,0.0000,0.1073,0.0000,-0.9942,0.00,347.68,0.00,0.0000,0.0000,0.0000,0.0001,62.60,0,none,Resting,0,0.000,0.00,-1.00,0.00
3.9336,CubeRed,-0.1753,0.6587,0.5130,0.0000,0.1641,0.0000,-0.9864,0.00,341.11,0.00,0.0000,0.0000,0.0000,0.0000,49.75,0,none,Resting,0,0.000,0.00,-1.00,0.00
