time_s,tracker_id,bbox_x,bbox_y,bbox_w,bbox_h,bbox_score,kp0_x,kp0_y,kp0_v,kp1_x,kp1_y,kp1_v,kp2_x,kp2_y,kp2_v,kp3_x,kp3_y,kp3_v,calib_status
4.1000,Unknown,509.19,657.83,81.21,102.93,0.719,523.71,635.34,1.000,486.94,635.01,1.000,481.09,660.13,1.000,519.12,660.91,1.000,ongoing
4.2949,Red,693.85,676.89,93.11,104.65,0.721,713.66,643.89,1.000,665.20,648.24,1.000,666.85,684.91,1.000,722.53,679.49,1.000,ongoing
4.2966,Blue,507.36,660.75,84.38,103.71,0.720,535.62,635.51,1.000,485.69,628.93,1.000,473.27,662.61,1.000,522.82,670.22,1.000,ongoing
4.4898,Red,694.64,672.74,94.17,107.55,0.724,709.52,634.72,1.000,661.13,647.52,1.000,673.89,685.01,1.000,724.75,670.22,1.000,ongoing
4.4899,Blue,508.87,655.51,82.40,102.54,0.719,532.54,627.50,1.000,483.60,626.68,1.000,477.81,659.30,1.000,525.13,661.19,1.000,ongoing
4.6845,Blue,500.46,661.39,87.61,103.34,0.722,529.16,634.86,1.000,478.25,628.91,1.000,469.11,667.01,1.000,524.53,671.50,1.000,ongoing
4.6848,Red,689.41,677.76,91.03,105.95,0.720,701.34,653.89,1.000,661.61,658.89,1.000,670.12,684.95,1.000,710.31,678.04,1.000,ongoing
4.8792,Red,682.63,672.94,96.19,109.99,0.722,699.50,637.12,1.000,649.87,649.82,1.000,664.55,684.15,1.000,711.79,669.43,1.000,ongoing
4.8795,Blue,495.48,658.56,83.81,106.09,0.718,514.96,636.00,1.000,474.95,632.96,1.000,466.91,661.01,1.000,507.37,664.12,1.000,ongoing
5.0732,Red,669.69,677.31,92.09,107.12,0.717,691.78,642.84,1.000,640.96,649.13,1.000,642.58,683.29,1.000,694.34,676.95,1.000,ongoing
5.0734,Blue,482.13,664.82,85.55,98.44,0.714,508.21,635.25,1.000,457.36,634.68,1.000,452.47,668.61,1.000,504.04,669.61,1.000,ongoing
5.2675,Red,631.68,684.42,92.90,105.31,0.720,649.64,648.68,1.000,602.09,656.99,1.000,605.60,690.74,1.000,660.44,684.31,1.000,ongoing
5.2676,Blue,441.19,673.33,88.40,108.52,0.718,462.84,646.25,1.000,413.67,647.41,1.000,412.67,681.19,1.000,461.02,680.33,1.000,ongoing
5.4609,Blue,373.01,695.45,90.35,105.92,0.723,394.99,663.05,1.000,344.18,665.81,1.000,344.82,703.99,1.000,400.66,700.46,1.000,ongoing
5.4611,Red,567.09,694.37,94.09,105.73,0.721,576.69,658.40,1.000,534.38,672.48,1.000,549.02,703.29,1.000,593.89,690.59,1.000,ongoing
5.6536,Blue,330.79,703.97,92.22,108.65,0.721,346.57,676.38,1.000,305.35,681.19,1.000,305.39,708.38,1.000,349.97,705.40,1.000,ongoing
5.6537,Red,528.63,695.76,94.21,110.41,0.718,538.49,660.00,1.000,494.79,676.67,1.000,512.42,704.22,1.000,552.92,688.97,1.000,ongoing
5.8491,Unknown,337.17,708.76,92.80,111.40,0.720,358.00,680.23,1.000,308.98,683.84,1.000,310.43,716.12,1.000,358.55,713.48,1.000,ongoing
5.8492,Red,534.01,705.09,95.53,109.73,0.719,544.99,667.67,1.000,500.97,683.44,1.000,517.84,717.57,1.000,561.46,700.45,1.000,ongoing
6.0433,Red,571.28,692.81,95.38,106.67,0.718,582.95,657.47,1.000,538.84,672.64,1.000,554.43,701.91,1.000,597.36,687.03,1.000,ongoing
6.0435,Blue,375.00,690.21,92.68,107.52,0.711,389.11,663.12,1.000,347.69,669.27,1.000,351.80,699.18,1.000,395.48,694.30,1.000,ongoing
6.2390,Red,603.64,706.78,96.67,109.95,0.720,623.86,671.79,1.000,573.19,680.79,1.000,579.07,715.26,1.000,629.34,705.46,1.000,ongoing
6.2392,Blue,408.33,697.90,89.81,103.67,0.718,432.23,666.84,1.000,382.30,668.68,1.000,378.69,702.86,1.000,430.57,702.09,1.000,ongoing
6.4375,Blue,436.65,689.70,90.79,108.52,0.721,458.68,659.76,1.000,412.48,661.49,1.000,410.22,696.86,1.000,461.27,695.37,1.000,ongoing
6.4378,Red,633.17,710.54,96.28,109.46,0.720,657.09,676.01,1.000,604.30,680.45,1.000,604.22,718.09,1.000,661.25,712.74,1.000,ongoing
6.6281,Red,665.19,705.01,98.23,110.66,0.722,687.73,667.91,1.000,634.51,675.44,1.000,638.93,714.93,1.000,695.85,704.15,1.000,ongoing
6.6283,Blue,468.07,676.44,90.47,109.32,0.722,498.69,648.83,1.000,445.21,641.44,1.000,434.15,682.75,1.000,494.84,687.14,1.000,ongoing
6.8212,Red,677.33,691.72,95.81,109.46,0.719,700.42,659.89,1.000,652.10,660.57,1.000,648.40,698.76,1.000,707.98,696.41,1.000,ongoing
6.8214,Blue,479.80,660.64,85.92,104.88,0.717,508.30,629.92,1.000,456.58,629.31,1.000,450.71,664.52,1.000,503.21,666.93,1.000,ongoing
7.0152,Red,687.23,684.86,99.83,112.62,0.723,705.49,651.85,1.000,654.13,661.95,1.000,663.19,697.10,1.000,715.70,686.95,1.000,ongoing
