time_s,tracker_id,pos_x,pos_y,pos_z,rot_y,is_gripping,down_face_x,down_face_y,down_face_z
4.7735,CubeBlue,0.1436,0.7083,0.6491,11.65,0,0.00,-1.00,0.00
4.8299,CubeRed,-0.0232,0.7083,0.3154,357.53,0,0.00,-1.00,0.00
4.8300,CubeBlue,0.1436,0.7083,0.6491,11.71,0,0.00,-1.00,0.00
4.9368,CubeRed,-0.0223,0.7083,0.3174,357.53,0,0.00,-1.00,0.00
4.9369,CubeBlue,0.0677,0.7083,0.5381,12.45,0,0.00,-1.00,0.00
4.9543,CubeRed,-0.0223,0.7083,0.3174,357.52,0,0.00,-1.00,0.00
4.9545,CubeBlue,0.0677,0.7083,0.5381,11.93,0,0.00,-1.00,0.00
5.0132,CubeRed,-0.0223,0.7083,0.3174,357.52,0,0.00,-1.00,0.00
5.0133,CubeBlue,0.0677,0.7083,0.5381,11.93,0,0.00,-1.00,0.00
5.1230,CubeRed,-0.0221,0.7083,0.3182,357.52,0,0.00,-1.00,0.00
5.1233,CubeBlue,0.0677,0.7083,0.5381,11.66,0,0.00,-1.00,0.00
5.1502,CubeRed,-0.0221,0.7083,0.3182,357.52,0,0.00,-1.00,0.00
5.1506,CubeBlue,0.0677,0.7083,0.5381,12.41,0,0.00,-1.00,0.00
5.2035,CubeRed,-0.0221,0.7083,0.3182,357.52,0,0.00,-1.00,0.00
5.2036,CubeBlue,0.0677,0.7083,0.5381,12.41,0,0.00,-1.00,0.00
5.3150,CubeRed,-0.0221,0.7083,0.3212,357.52,0,0.00,-1.00,0.00
5.3151,CubeBlue,0.0512,0.7083,0.4875,12.41,0,0.00,-1.00,0.00
5.3449,CubeRed,-0.0221,0.7083,0.3212,357.51,0,0.00,-1.00,0.00
5.3450,CubeBlue,0.0512,0.7083,0.4875,12.41,0,0.00,-1.00,0.00
5.3983,CubeRed,-0.0221,0.7083,0.3212,357.51,0,0.00,-1.00,0.00
5.3985,CubeBlue,0.0512,0.7083,0.4875,12.41,0,0.00,-1.00,0.00
5.5096,CubeRed,-0.0221,0.7083,0.3212,357.51,0,0.00,-1.00,0.00
5.5097,CubeBlue,0.0512,0.7083,0.4875,12.41,0,0.00,-1.00,0.00
5.5380,CubeRed,-0.0221,0.7083,0.3212,357.51,0,0.00,-1.00,0.00
5.5381,CubeBlue,0.0512,0.7083,0.4875,12.41,0,0.00,-1.00,0.00
5.5939,CubeRed,-0.0221,0.7083,0.3212,357.51,0,0.00,-1.00,0.00
5.5940,CubeBlue,0.0512,0.7083,0.4875,12.40,0,0.00,-1.00,0.00
5.7011,CubeRed,-0.0221,0.7083,0.3212,357.50,0,0.00,-1.00,0.00
5.7013,CubeBlue,0.0512,0.7083,0.4875,12.40,0,0.00,-1.00,0.00
5.7332,CubeRed,-0.0221,0.7083,0.3212,357.50,0,0.00,-1.00,0.00
5.7336,CubeBlue,0.0512,0.7083,0.4875,12.40,0,0.00,-1.00,0.00
5.7873,CubeRed,-0.0221,0.7083,0.3212,357.50,0,0.00,-1.00,0.00
5.7875,CubeBlue,0.0512,0.7083,0.4875,12.40,0,0.00,-1.00,0.00
5.8978,CubeRed,-0.0221,0.7083,0.3212,357.50,0,0.00,-1.00,0.00
5.8979,CubeBlue,0.0512,0.7083,0.4875,12.40,0,0.00,-1.00,0.00
5.9283,CubeRed,-0.0221,0.7083,0.3212,357.50,0,0.00,-1.00,0.00
5.9284,CubeBlue,0.0512,0.7083,0.4875,12.40,0,0.00,-1.00,0.00
5.9814,CubeRed,-0.0221,0.7083,0.3212,357.49,0,0.00,-1.00,0.00
5.9815,CubeBlue,0.0512,0.7083,0.4875,12.40,0,0.00,-1.00,0.00
6.0963,CubeRed,-0.0221,0.7083,0.3212,357.49,0,0.00,-1.00,0.00
6.0964,CubeBlue,0.0512,0.7083,0.4875,12.39,0,0.00,-1.00,0.00
6.1221,CubeRed,-0.0221,0.7083,0.3212,357.49,0,0.00,-1.00,0.00
6.1222,CubeBlue,0.0512,0.7083,0.4875,12.39,0,0.00,-1.00,0.00
6.1751,CubeRed,-0.0221,0.7083,0.3212,357.49,0,0.00,-1.00,0.00
6.1752,CubeBlue,0.0512,0.7083,0.4875,12.39,0,0.00,-1.00,0.00
6.2884,CubeRed,-0.0221,0.7083,0.3212,357.49,0,0.00,-1.00,0.00
6.2886,CubeBlue,0.0512,0.7083,0.4875,12.39,0,0.00,-1.00,0.00
6.3163,CubeRed,-0.0221,0.7083,0.3212,357.48,0,0.00,-1.00,0.00
6.3168,CubeBlue,0.0512,0.7083,0.4875,12.39,0,0.00,-1.00,0.00
6.3699,CubeRed,-0.0221,0.7083,0.3212,357.48,0,0.00,-1.00,0.00
6.3700,CubeBlue,0.0512,0.7083,0.4875,12.39,0,0.00,-1.00,0.00
6.4820,CubeRed,-0.0221,0.7083,0.3212,353.36,0,0.00,-1.00,0.00
6.4821,CubeBlue,0.0512,0.7083,0.4875,12.38,0,0.00,-1.00,0.00
6.5099,CubeRed,-0.0221,0.7083,0.3212,353.35,0,0.00,-1.00,0.00
6.5100,CubeBlue,0.0512,0.7083,0.4875,12.38,0,0.00,-1.00,0.00
6.5649,CubeRed,-0.0221,0.7083,0.3212,353.35,0,0.00,-1.00,0.00
6.5650,CubeBlue,0.0512,0.7083,0.4875,12.38,0,0.00,-1.00,0.00
6.6764,CubeRed,-0.0221,0.7083,0.3212,353.35,0,0.00,-1.00,0.00
6.6767,CubeBlue,0.0512,0.7083,0.4875,12.38,0,0.00,-1.00,0.00
6.7042,CubeRed,-0.0221,0.7083,0.3212,353.35,0,0.00,-1.00,0.00
6.7044,CubeBlue,0.0512,0.7083,0.4875,12.38,0,0.00,-1.00,0.00
6.7593,CubeRed,-0.0221,0.7083,0.3212,353.35,0,0.00,-1.00,0.00
6.7594,CubeBlue,0.0512,0.7083,0.4875,12.38,0,0.00,-1.00,0.00
6.8709,CubeRed,-0.0221,0.7083,0.3212,353.35,0,0.00,-1.00,0.00
6.8711,CubeBlue,0.0512,0.7083,0.4875,12.38,0,0.00,-1.00,0.00
6.9001,CubeRed,-0.0221,0.7083,0.3212,353.34,0,0.00,-1.00,0.00
6.9006,CubeBlue,0.0512,0.7083,0.4875,12.38,0,0.00,-1.00,0.00
6.9536,CubeRed,-0.0221,0.7083,0.3212,353.34,0,0.00,-1.00,0.00
6.9538,CubeBlue,0.0512,0.7083,0.4875,12.38,0,0.00,-1.00,0.00
7.0669,CubeRed,0.0518,0.7083,0.4643,353.34,0,0.00,-1.00,0.00
7.0671,CubeBlue,0.0512,0.7083,0.4875,12.38,0,0.00,-1.00,0.00
7.0946,CubeRed,0.0518,0.7083,0.4643,353.33,0,0.00,-1.00,0.00
7.0947,CubeBlue,0.0512,0.7083,0.4875,12.37,0,0.00,-1.00,0.00
7.1495,CubeRed,0.0518,0.7083,0.4643,353.33,0,0.00,-1.00,0.00
7.1496,CubeBlue,0.0512,0.7083,0.4875,12.37,0,0.00,-1.00,0.00
7.2587,CubeRed,-0.0225,0.7083,0.3332,353.33,0,0.00,-1.00,0.00
7.2588,CubeBlue,0.0512,0.7083,0.4875,12.37,0,0.00,-1.00,0.00
7.2881,CubeRed,-0.0225,0.7083,0.3332,353.32,0,0.00,-1.00,0.00
7.2882,CubeBlue,0.0512,0.7083,0.4875,12.37,0,0.00,-1.00,0.00
7.3428,CubeRed,-0.0225,0.7083,0.3332,353.32,0,0.00,-1.00,0.00
7.3429,CubeBlue,0.0512,0.7083,0.4875,12.37,0,0.00,-1.00,0.00
7.4503,CubeRed,-0.0225,0.7083,0.3332,353.31,0,0.00,-1.00,0.00
7.4506,CubeBlue,0.0512,0.7083,0.4875,12.37,0,0.00,-1.00,0.00
7.4830,CubeRed,-0.0225,0.7083,0.3332,353.32,0,0.00,-1.00,0.00
7.4835,CubeBlue,0.0512,0.7083,0.4875,12.62,0,0.00,-1.00,0.00
7.5375,CubeRed,-0.0225,0.7083,0.3332,353.32,0,0.00,-1.00,0.00
7.5376,CubeBlue,0.0512,0.7083,0.4875,12.62,0,0.00,-1.00,0.00
7.6486,CubeRed,-0.0225,0.7083,0.3332,353.31,0,0.00,-1.00,0.00
7.6488,CubeBlue,0.0512,0.7083,0.4875,12.62,0,0.00,-1.00,0.00
7.6771,CubeRed,-0.0225,0.7083,0.3332,353.31,0,0.00,-1.00,0.00
7.6772,CubeBlue,0.0512,0.7083,0.4875,19.57,0,0.00,-1.00,0.00
7.7332,CubeRed,-0.0225,0.7083,0.3332,353.31,0,0.00,-1.00,0.00
7.7333,CubeBlue,0.0512,0.7083,0.4875,21.89,0,0.00,-1.00,0.00
7.8412,CubeRed,-0.0195,0.7083,0.3453,353.30,0,0.00,-1.00,0.00
7.8413,CubeBlue,0.0512,0.7083,0.4875,22.43,0,0.00,-1.00,0.00
7.8713,CubeRed,-0.0195,0.7083,0.3453,353.30,0,0.00,-1.00,0.00
7.8715,CubeBlue,0.0512,0.7083,0.4875,21.33,0,0.00,-1.00,0.00
7.9265,CubeRed,-0.0195,0.7083,0.3453,353.30,0,0.00,-1.00,0.00
7.9266,CubeBlue,0.0512,0.7083,0.4875,21.77,0,0.00,-1.00,0.00
8.0342,CubeRed,-0.0195,0.7083,0.3453,353.30,0,0.00,-1.00,0.00
8.0343,CubeBlue,0.0512,0.7083,0.4875,23.14,0,0.00,-1.00,0.00
8.0656,CubeRed,-0.0195,0.7083,0.3453,353.29,0,0.00,-1.00,0.00
8.0661,CubeBlue,0.0512,0.7083,0.4875,21.88,1,0.00,-1.00,0.00
8.1221,CubeRed,-0.0195,0.7083,0.3453,353.29,0,0.00,-1.00,0.00
8.1223,CubeBlue,0.0445,0.7228,0.4907,21.90,1,0.00,-1.00,0.00
8.2312,CubeRed,-0.0195,0.7083,0.3453,353.29,0,0.00,-1.00,0.00
8.2314,CubeBlue,0.0285,0.7617,0.4970,20.93,1,0.00,-1.00,0.00
8.2597,CubeRed,-0.0195,0.7083,0.3453,353.29,0,0.00,-1.00,0.00
8.2599,CubeBlue,-0.0112,0.8318,0.4873,17.68,1,0.00,-1.00,0.00
8.3178,CubeRed,-0.0195,0.7083,0.3453,353.29,0,0.00,-1.00,0.00
8.3180,CubeBlue,-0.0538,0.8549,0.4654,15.95,1,0.00,-1.00,0.00
8.4235,CubeRed,-0.0195,0.7083,0.3453,353.29,0,0.00,-1.00,0.00
8.4238,CubeBlue,-0.0804,0.8549,0.4552,13.70,1,0.00,-1.00,0.00
8.4541,CubeRed,-0.0195,0.7083,0.3453,353.28,0,0.00,-1.00,0.00
8.4542,CubeBlue,-0.0985,0.8391,0.4488,11.06,1,0.00,-1.00,0.00
8.5096,CubeRed,-0.0195,0.7083,0.3453,353.28,0,0.00,-1.00,0.00
8.5097,CubeBlue,-0.1205,0.8005,0.4413,11.02,1,0.00,-1.00,0.00
8.6174,CubeRed,-0.0195,0.7083,0.3453,353.28,0,0.00,-1.00,0.00
8.6176,CubeBlue,-0.1376,0.7656,0.4388,11.02,1,0.00,-1.00,0.00
8.6505,CubeRed,-0.0195,0.7083,0.3453,353.28,0,0.00,-1.00,0.00
8.6510,CubeBlue,-0.1473,0.7350,0.4418,14.20,1,0.00,-1.00,0.00
8.7058,CubeRed,-0.0195,0.7083,0.3453,353.28,0,0.00,-1.00,0.00
8.7060,CubeBlue,-0.1435,0.7192,0.4486,15.33,1,0.00,-1.00,0.00
8.8153,CubeRed,-0.0195,0.7083,0.3453,353.28,0,0.00,-1.00,0.00
8.8155,CubeBlue,-0.1365,0.7130,0.4560,17.21,1,0.00,-1.00,0.00
8.8440,CubeRed,-0.0195,0.7083,0.3453,354.23,0,0.00,-1.00,0.00
8.8442,CubeBlue,-0.1276,0.7014,0.4618,19.35,1,0.00,-1.00,0.00
8.9015,CubeRed,-0.0195,0.7083,0.3453,354.99,0,0.00,-1.00,0.00
8.9017,CubeBlue,-0.1244,0.7011,0.4701,19.35,1,0.00,-1.00,0.00
9.0108,CubeRed,-0.0195,0.7083,0.3453,355.68,0,0.00,-1.00,0.00
9.0110,CubeBlue,-0.1229,0.7075,0.4693,17.28,1,0.00,-1.00,0.00
9.0381,CubeRed,-0.0197,0.7155,0.3419,355.67,0,0.00,-1.00,0.00
9.0383,CubeBlue,-0.1196,0.7144,0.4666,17.28,0,0.00,-1.00,0.00
9.0923,CubeRed,-0.0185,0.7172,0.3438,355.67,0,0.00,-1.00,0.00
9.0924,CubeBlue,-0.1196,0.7144,0.4666,17.45,0,0.00,-1.00,0.00
9.2014,CubeRed,-0.0108,0.7324,0.3487,355.67,0,0.00,-1.00,0.00
9.2016,CubeBlue,-0.1196,0.7144,0.4666,17.54,0,0.00,-1.00,0.00
9.2321,CubeRed,0.0047,0.7688,0.3541,355.66,0,0.00,-1.00,0.00
9.2325,CubeBlue,-0.1196,0.7144,0.4666,17.54,0,0.00,-1.00,0.00
9.2880,CubeRed,0.0245,0.8126,0.3309,355.66,0,0.00,-1.00,0.00
9.2881,CubeBlue,-0.1196,0.7144,0.4666,17.54,0,0.00,-1.00,0.00
9.3987,CubeRed,0.0614,0.8775,0.2890,355.66,0,0.00,-1.00,0.00
