time_s,tracker_id,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z,rot_w,euler_x,euler_y,euler_z,vel_x,vel_y,vel_z,speed_mps,ang_vel_deg_s,is_gripping,grip_source,contact_level,raw_grip,imu_delta_deg,down_face_x,down_face_y,down_face_z
3.4896,CubeRed,-0.1252,0.6713,0.4736,0.0000,0.1634,0.0000,-0.9866,0.00,341.19,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
3.5159,CubeBlue,0.0281,0.3955,0.7821,0.0000,0.0618,0.0000,0.9981,0.00,7.09,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
3.5160,CubeRed,-0.1252,0.6713,0.4736,0.0000,0.1634,0.0000,-0.9866,0.00,341.19,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
3.5679,CubeBlue,0.0281,0.3955,0.7821,0.0000,0.0618,0.0000,0.9981,0.00,7.09,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
3.5680,CubeRed,-0.1252,0.6713,0.4736,0.0000,0.1634,0.0000,-0.9866,0.00,341.19,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
3.6814,CubeBlue,0.0281,0.3955,0.7821,0.0000,0.0618,0.0000,0.9981,0.00,7.09,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
3.6816,CubeRed,-0.1252,0.6713,0.4736,0.0000,0.1634,0.0000,-0.9866,0.00,341.20,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
3.7112,CubeBlue,0.0281,0.3955,0.7821,0.0000,0.0618,0.0000,0.9981,0.00,7.09,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
3.7116,CubeRed,-0.1252,0.6713,0.4736,0.0000,0.1634,0.0000,-0.9866,0.00,341.20,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
3.7644,CubeBlue,0.0281,0.3955,0.7821,0.0000,0.0618,0.0000,0.9981,0.00,7.09,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
