time_s,tracker_id,qx,qy,qz,qw,raw_grip
1.4639,CubeRed,0.0155,-0.3290,0.0031,0.9442,0
1.4641,CubeBlue,0.2197,-0.4293,0.0410,0.8751,0
1.4796,CubeRed,0.0232,-0.2204,0.0070,0.9751,0
1.4798,CubeBlue,0.2202,-0.4288,0.0431,0.8751,0
1.5355,CubeRed,0.0256,-0.2035,0.0065,0.9787,0
1.5356,CubeBlue,0.2204,-0.4285,0.0441,0.8751,0
1.6442,CubeRed,0.0316,-0.1904,0.0052,0.9812,0
1.6444,CubeBlue,0.2208,-0.4281,0.0462,0.8751,0
1.6743,CubeRed,0.0243,-0.1902,0.0016,0.9814,0
1.6748,CubeBlue,0.2215,-0.4273,0.0494,0.8751,0
1.7309,CubeRed,0.0218,-0.1901,0.0010,0.9815,0
1.7331,CubeBlue,0.2215,-0.4273,0.0494,0.8751,0
1.8385,CubeRed,0.0228,-0.1902,-0.0023,0.9815,0
1.8388,CubeBlue,0.2219,-0.4269,0.0515,0.8752,0
1.8683,CubeRed,0.0176,-0.1903,-0.0058,0.9815,0
1.8685,CubeBlue,0.2228,-0.4259,0.0557,0.8752,0
1.9253,CubeRed,0.0174,-0.1903,-0.0067,0.9815,0
1.9254,CubeBlue,0.2230,-0.4256,0.0567,0.8752,0
2.0306,CubeRed,0.0179,-0.1904,-0.0088,0.9815,0
2.0309,CubeBlue,0.2235,-0.4251,0.0588,0.8751,0
2.0495,CubeRed,0.0179,-0.1931,-0.0110,0.9809,0
2.0497,CubeBlue,0.2239,-0.4246,0.0608,0.8751,0
2.1063,CubeRed,0.0188,-0.1931,-0.0127,0.9809,0
2.1065,CubeBlue,0.2242,-0.4244,0.0619,0.8751,0
2.2133,CubeRed,0.0153,-0.1931,-0.0116,0.9810,0
2.2136,CubeBlue,0.2246,-0.4239,0.0639,0.8751,0
2.2440,CubeRed,0.0124,-0.2148,-0.0141,0.9765,0
2.2445,CubeBlue,0.2252,-0.4232,0.0671,0.8750,0
2.3005,CubeRed,0.0173,-0.1939,-0.0137,0.9808,0
2.3008,CubeBlue,0.2252,-0.4232,0.0671,0.8750,0
2.4080,CubeRed,0.0202,-0.1578,-0.0126,0.9872,0
2.4083,CubeBlue,0.2256,-0.4227,0.0691,0.8750,0
2.4386,CubeRed,0.0212,-0.0560,0.0022,0.9982,0
2.4389,CubeBlue,0.2265,-0.4217,0.0733,0.8749,0
2.4954,CubeRed,0.0191,-0.0560,0.0018,0.9982,0
2.4956,CubeBlue,0.2267,-0.4214,0.0743,0.8749,0
2.6019,CubeRed,0.0153,-0.0560,0.0003,0.9983,0
2.6020,CubeBlue,0.2272,-0.4209,0.0763,0.8749,0
2.6206,CubeRed,0.0118,-0.0561,-0.0017,0.9984,0
2.6208,CubeBlue,0.2276,-0.4204,0.0783,0.8748,0
2.6754,CubeRed,0.0099,-0.0561,-0.0017,0.9984,0
2.6756,CubeBlue,0.2279,-0.4201,0.0793,0.8748,0
2.7832,CubeRed,0.0068,-0.0561,-0.0028,0.9984,0
2.7835,CubeBlue,0.2282,-0.4196,0.0814,0.8748,0
2.7999,CubeRed,0.0037,-0.0560,-0.0033,0.9984,0
2.8004,CubeBlue,0.2289,-0.4189,0.0844,0.8746,0
2.8578,CubeRed,0.0020,-0.0561,-0.0049,0.9984,0
2.8580,CubeBlue,0.2289,-0.4189,0.0844,0.8746,0
2.9641,CubeRed,0.0026,-0.0560,-0.0038,0.9984,0
2.9642,CubeBlue,0.2296,-0.4184,0.0862,0.8745,0
2.9816,CubeRed,0.0002,-0.0560,-0.0048,0.9984,0
2.9819,CubeBlue,0.2302,-0.4181,0.0876,0.8744,0
3.0360,CubeRed,0.0007,-0.0560,-0.0040,0.9984,0
3.0361,CubeBlue,0.2305,-0.4180,0.0879,0.8743,0
3.1474,CubeRed,0.0007,-0.0560,-0.0037,0.9984,0
3.1476,CubeBlue,0.2301,-0.4180,0.0880,0.8744,0
3.1754,CubeRed,0.0003,-0.0560,-0.0040,0.9984,0
3.1756,CubeBlue,0.2297,-0.4182,0.0876,0.8745,0
3.2297,CubeRed,0.0007,-0.0560,-0.0039,0.9984,0
3.2299,CubeBlue,0.2298,-0.4180,0.0882,0.8744,0
3.3387,CubeRed,0.0004,-0.0560,-0.0036,0.9984,0
3.3390,CubeBlue,0.2305,-0.4181,0.0879,0.8743,0
3.3692,CubeRed,0.0007,-0.0560,-0.0038,0.9984,0
3.3698,CubeBlue,0.2300,-0.4182,0.0875,0.8744,0
3.4266,CubeRed,0.0015,-0.0560,-0.0031,0.9984,0
3.4268,CubeBlue,0.2300,-0.4182,0.0875,0.8744,0
3.5330,CubeRed,0.0007,-0.0560,-0.0034,0.9984,0
3.5332,CubeBlue,0.2306,-0.4182,0.0876,0.8742,0
3.5631,CubeRed,-0.0004,-0.0560,-0.0049,0.9984,0
3.5633,CubeBlue,0.2296,-0.4181,0.0883,0.8745,0
3.6198,CubeRed,0.0000,-0.0560,-0.0047,0.9984,0
3.6200,CubeBlue,0.2300,-0.4181,0.0879,0.8744,0
3.7267,CubeRed,-0.0011,-0.0582,-0.0048,0.9983,0
3.7269,CubeBlue,0.2299,-0.4179,0.0887,0.8744,0
3.7445,CubeRed,-0.0020,-0.0614,-0.0068,0.9981,0
3.7447,CubeBlue,0.2301,-0.4180,0.0887,0.8743,0
3.7997,CubeRed,-0.0020,-0.0614,-0.0068,0.9981,0
3.7999,CubeBlue,0.2301,-0.4180,0.0887,0.8743,0
3.9073,CubeRed,-0.0002,-0.0616,-0.0077,0.9981,0
3.9076,CubeBlue,0.2298,-0.4182,0.0879,0.8744,0
3.9390,CubeRed,-0.0004,-0.0647,-0.0062,0.9979,0
3.9396,CubeBlue,0.2301,-0.4180,0.0884,0.8743,0
3.9972,CubeRed,-0.0004,-0.0647,-0.0062,0.9979,0
3.9973,CubeBlue,0.2301,-0.4180,0.0884,0.8743,0
4.1054,CubeRed,0.0018,-0.0630,-0.0083,0.9980,0
4.1057,CubeBlue,0.2306,-0.4181,0.0882,0.8742,0
4.1336,CubeRed,-0.0022,-0.0709,-0.0031,0.9975,0
4.1338,CubeBlue,0.2308,-0.4182,0.0879,0.8741,0
4.1875,CubeRed,-0.0013,-0.0710,-0.0029,0.9975,0
4.1877,CubeBlue,0.2308,-0.4182,0.0879,0.8741,0
4.2973,CubeRed,-0.0009,-0.0710,-0.0042,0.9975,0
4.2975,CubeBlue,0.2309,-0.4183,0.0878,0.8741,0
4.3266,CubeRed,-0.0008,-0.0710,-0.0032,0.9975,0
4.3268,CubeBlue,0.2301,-0.4183,0.0878,0.8743,6
4.3821,CubeRed,-0.0011,-0.0710,-0.0036,0.9975,0
4.3823,CubeBlue,0.2296,-0.4182,0.0883,0.8744,6
4.4907,CubeRed,-0.0018,-0.0710,-0.0034,0.9975,0
4.4910,CubeBlue,0.2307,-0.4182,0.0876,0.8742,6
4.5215,CubeRed,-0.0016,-0.0912,-0.0022,0.9958,0
4.5219,CubeBlue,0.2298,-0.4181,0.0883,0.8744,0
4.5794,CubeRed,-0.0016,-0.0912,-0.0022,0.9958,0
4.5796,CubeBlue,0.2298,-0.4181,0.0883,0.8744,0
4.6859,CubeRed,-0.0022,-0.0911,-0.0008,0.9958,0
4.6862,CubeBlue,0.2299,-0.4182,0.0881,0.8744,0
4.7156,CubeRed,-0.0009,-0.0910,-0.0027,0.9958,0
4.7158,CubeBlue,0.2300,-0.4182,0.0881,0.8743,0
4.7723,CubeRed,-0.0002,-0.0910,-0.0033,0.9958,0
4.7725,CubeBlue,0.2303,-0.4182,0.0881,0.8742,0
4.8804,CubeRed,0.0003,-0.0910,-0.0036,0.9958,0
4.8806,CubeBlue,0.2302,-0.4183,0.0878,0.8743,0
4.9107,CubeRed,0.0019,-0.0910,-0.0051,0.9958,0
4.9109,CubeBlue,0.2299,-0.4181,0.0887,0.8744,0
4.9661,CubeRed,0.0014,-0.0910,-0.0045,0.9958,0
4.9662,CubeBlue,0.2298,-0.4182,0.0882,0.8744,0
5.0735,CubeRed,0.0020,-0.0910,-0.0050,0.9958,0
5.0738,CubeBlue,0.2298,-0.4182,0.0883,0.8744,0
5.1062,CubeRed,0.0018,-0.0910,-0.0051,0.9958,0
5.1067,CubeBlue,0.2295,-0.4181,0.0889,0.8744,0
5.1629,CubeRed,0.0009,-0.0910,-0.0046,0.9958,0
5.1630,CubeBlue,0.2296,-0.4183,0.0879,0.8744,0
5.2680,CubeRed,0.0012,-0.0910,-0.0037,0.9958,0
5.2683,CubeBlue,0.2298,-0.4183,0.0880,0.8743,0
5.2849,CubeRed,0.0008,-0.0910,-0.0038,0.9958,0
5.2850,CubeBlue,0.2301,-0.4184,0.0880,0.8742,0
5.3417,CubeRed,0.0008,-0.0910,-0.0038,0.9958,0
5.3419,CubeBlue,0.2296,-0.4185,0.0878,0.8744,0
5.4462,CubeRed,0.0010,-0.0910,-0.0031,0.9958,0
5.4464,CubeBlue,0.2305,-0.4184,0.0881,0.8741,0
5.4664,CubeRed,0.0013,-0.0910,-0.0035,0.9958,0
5.4666,CubeBlue,0.2296,-0.4184,0.0881,0.8743,0
5.5226,CubeRed,0.0008,-0.0910,-0.0026,0.9958,0
5.5228,CubeBlue,0.2301,-0.4184,0.0880,0.8742,0
5.6275,CubeRed,0.0006,-0.0910,-0.0037,0.9958,0
5.6277,CubeBlue,0.2292,-0.4184,0.0882,0.8744,0
5.6472,CubeRed,0.0002,-0.0910,-0.0039,0.9958,0
5.6476,CubeBlue,0.2297,-0.4184,0.0883,0.8743,0
5.7053,CubeRed,0.0002,-0.0910,-0.0039,0.9958,0
5.7055,CubeBlue,0.2297,-0.4184,0.0883,0.8743,0
5.8074,CubeRed,0.0006,-0.0910,-0.0033,0.9958,0
5.8076,CubeBlue,0.2301,-0.4184,0.0881,0.8742,0
5.8278,CubeRed,0.0004,-0.0910,-0.0039,0.9958,0
5.8280,CubeBlue,0.2301,-0.4185,0.0881,0.8742,0
5.8840,CubeRed,0.0009,-0.0909,-0.0031,0.9959,0
5.8842,CubeBlue,0.2301,-0.4184,0.0884,0.8742,0
5.9910,CubeRed,0.0009,-0.0909,-0.0031,0.9959,0
5.9912,CubeBlue,0.2294,-0.4183,0.0889,0.8743,0
6.0078,CubeRed,0.0005,-0.0909,-0.0032,0.9959,0
6.0079,CubeBlue,0.2301,-0.4185,0.0880,0.8741,0
6.0644,CubeRed,0.0007,-0.0909,-0.0037,0.9958,0
6.0645,CubeBlue,0.2298,-0.4184,0.0886,0.8742,0
6.1722,CubeRed,0.0012,-0.0909,-0.0030,0.9959,0
6.1725,CubeBlue,0.2299,-0.4186,0.0878,0.8742,0
6.2030,CubeRed,0.0010,-0.0909,-0.0033,0.9959,0
6.2035,CubeBlue,0.2297,-0.4185,0.0882,0.8742,0
6.2669,CubeRed,0.0013,-0.0909,-0.0030,0.9959,0
6.2671,CubeBlue,0.2297,-0.4185,0.0882,0.8742,0
6.3663,CubeRed,0.0009,-0.0909,-0.0037,0.9958,0
6.3665,CubeBlue,0.2299,-0.4185,0.0885,0.8742,0
6.3966,CubeRed,0.0009,-0.0909,-0.0040,0.9958,0
6.3968,CubeBlue,0.2295,-0.4184,0.0891,0.8743,0
6.4533,CubeRed,0.0009,-0.0909,-0.0036,0.9958,0
6.4534,CubeBlue,0.2299,-0.4185,0.0888,0.8742,0
6.5613,CubeRed,0.0005,-0.0909,-0.0033,0.9959,0
6.5614,CubeBlue,0.2352,-0.3516,0.1043,0.9001,0
6.5784,CubeRed,0.0000,-0.0909,-0.0041,0.9958,0
6.5786,CubeBlue,0.2050,-0.2898,0.1016,0.9293,0
6.6329,CubeRed,0.0005,-0.0910,-0.0042,0.9958,0
6.6331,CubeBlue,0.1979,-0.2533,0.1103,0.9405,0
6.7419,CubeRed,0.0007,-0.0910,-0.0043,0.9958,0
6.7421,CubeBlue,0.2214,-0.2275,0.1337,0.9388,0
6.7720,CubeRed,-0.0006,-0.0910,-0.0038,0.9958,0
6.7724,CubeBlue,0.2230,-0.2292,0.1277,0.9389,0
6.8277,CubeRed,0.0000,-0.0910,-0.0028,0.9958,0
6.8279,CubeBlue,0.2230,-0.2292,0.1277,0.9389,0
6.9351,CubeRed,0.0012,-0.0910,-0.0028,0.9958,0
6.9353,CubeBlue,0.2239,-0.2301,0.1241,0.9389,0
6.9659,CubeRed,0.0014,-0.0910,-0.0038,0.9958,0
6.9661,CubeBlue,0.2315,-0.1918,0.1295,0.9449,0
7.0223,CubeRed,0.0014,-0.0910,-0.0038,0.9958,0
7.0225,CubeBlue,0.2334,-0.1996,0.1351,0.9421,0
7.1295,CubeRed,0.0006,-0.0910,-0.0034,0.9958,0
7.1297,CubeBlue,0.2264,-0.1215,0.1250,0.9583,0
7.1462,CubeRed,0.0069,-0.0736,-0.0070,0.9972,0
7.1464,CubeBlue,0.2352,-0.0376,0.1374,0.9615,0
7.2028,CubeRed,0.0103,-0.0722,-0.0068,0.9973,0
7.2029,CubeBlue,0.2352,-0.0376,0.1374,0.9615,0
7.3100,CubeRed,0.0079,-0.0724,-0.0028,0.9973,0
7.3101,CubeBlue,0.2315,-0.0046,0.1352,0.9634,0
7.3272,CubeRed,-0.0011,-0.1447,-0.0016,0.9895,0
7.3277,CubeBlue,0.2323,-0.0100,0.1264,0.9643,0
7.3851,CubeRed,-0.0011,-0.1447,-0.0016,0.9895,0
7.3853,CubeBlue,0.2323,-0.0100,0.1264,0.9643,0
7.4921,CubeRed,-0.0003,-0.1255,-0.0008,0.9921,0
7.4924,CubeBlue,0.2296,0.0716,0.1224,0.9629,0
7.5218,CubeRed,-0.0088,-0.2024,-0.0086,0.9792,0
7.5219,CubeBlue,0.2322,0.1617,0.1380,0.9492,0
7.5777,CubeRed,-0.0086,-0.2176,-0.0093,0.9759,0
7.5779,CubeBlue,0.2254,0.1768,0.1373,0.9482,0
7.6857,CubeRed,-0.0074,-0.2021,-0.0141,0.9792,0
7.6859,CubeBlue,0.2314,0.1482,0.1324,0.9523,0
7.7163,CubeRed,0.0000,-0.1498,-0.0137,0.9886,0
7.7166,CubeBlue,0.2306,0.1566,0.1319,0.9513,0
7.7715,CubeRed,-0.0013,-0.1372,-0.0057,0.9905,0
7.7717,CubeBlue,0.2322,0.1486,0.1282,0.9527,0
7.8795,CubeRed,-0.0005,-0.1167,-0.0017,0.9932,0
7.8798,CubeBlue,0.2311,0.1708,0.1262,0.9494,0
7.9102,CubeRed,0.0035,-0.0641,0.0141,0.9978,0
7.9107,CubeBlue,0.2285,0.1851,0.1181,0.9485,0
7.9698,CubeRed,0.0035,-0.0641,0.0141,0.9978,0
7.9701,CubeBlue,0.2285,0.1851,0.1181,0.9485,0
8.0735,CubeRed,0.0068,-0.0313,0.0325,0.9990,0
8.0739,CubeBlue,0.2300,0.1915,0.1148,0.9472,0
8.1074,CubeRed,0.0089,0.0272,-0.0003,0.9996,0
8.1076,CubeBlue,0.2300,0.1908,0.1041,0.9486,0
8.1609,CubeRed,0.0104,0.0321,-0.0043,0.9994,0
8.1610,CubeBlue,0.2301,0.1903,0.1020,0.9489,0
8.2689,CubeRed,0.0129,0.0258,-0.0087,0.9995,0
8.2691,CubeBlue,0.2303,0.1898,0.1001,0.9492,0
8.2861,CubeRed,0.0069,0.0329,-0.0120,0.9994,0
8.2863,CubeBlue,0.2308,0.1887,0.0949,0.9498,0
8.3416,CubeRed,0.0069,0.0329,-0.0120,0.9994,0
8.3418,CubeBlue,0.2309,0.1883,0.0933,0.9500,0
8.4498,CubeRed,0.0054,0.0403,-0.0090,0.9991,0
8.4501,CubeBlue,0.2312,0.1876,0.0905,0.9504,0
8.4816,CubeRed,0.0022,0.0439,-0.0049,0.9990,0
8.4821,CubeBlue,0.2315,0.1867,0.0865,0.9508,0
8.5361,CubeRed,0.0022,0.0439,-0.0049,0.9990,0
8.5363,CubeBlue,0.2315,0.1867,0.0865,0.9508,0
8.6444,CubeRed,0.0010,0.0439,-0.0061,0.9990,0
8.6446,CubeBlue,0.2317,0.1861,0.0840,0.9511,0
8.6622,CubeRed,-0.0005,0.0439,-0.0049,0.9990,0
8.6624,CubeBlue,0.2360,0.1842,0.0824,0.9506,0
8.7165,CubeRed,-0.0005,0.0439,-0.0049,0.9990,0
8.7166,CubeBlue,0.2360,0.1842,0.0824,0.9506,0
8.8287,CubeRed,0.0000,0.0439,-0.0025,0.9990,0
8.8289,CubeBlue,0.2346,0.1801,0.0770,0.9521,0
8.8564,CubeRed,0.0001,0.0439,-0.0020,0.9990,0
8.8567,CubeBlue,0.2344,0.1791,0.0723,0.9528,0
8.9103,CubeRed,0.0027,0.0494,-0.0036,0.9988,0
8.9105,CubeBlue,0.2345,0.1788,0.0709,0.9529,0
9.0229,CubeRed,0.0042,0.0646,-0.0043,0.9979,0
9.0230,CubeBlue,0.2347,0.1782,0.0684,0.9532,0
9.0496,CubeRed,0.0045,0.0862,-0.0044,0.9963,0
9.0501,CubeBlue,0.2349,0.1773,0.0647,0.9535,0
9.1043,CubeRed,0.0045,0.0862,-0.0044,0.9963,0
9.1063,CubeBlue,0.2349,0.1773,0.0647,0.9535,0
9.2149,CubeRed,0.0053,0.1484,-0.0012,0.9889,0
9.2151,CubeBlue,0.2351,0.1767,0.0624,0.9537,0
9.2440,CubeRed,0.0136,0.2781,0.0034,0.9605,0
9.2441,CubeBlue,0.2411,0.1896,0.0654,0.9496,0
9.2994,CubeRed,0.0136,0.2781,0.0034,0.9605,0
9.2996,CubeBlue,0.2411,0.1893,0.0640,0.9497,0
9.4077,CubeRed,0.0226,0.3574,0.0000,0.9337,0
9.4081,CubeBlue,0.2411,0.1889,0.0626,0.9499,0
9.4260,CubeRed,0.0398,0.4625,0.0171,0.8856,11
9.4262,CubeBlue,0.2411,0.1880,0.0588,0.9503,0
9.4799,CubeRed,0.0460,0.4807,0.0267,0.8753,0
9.4801,CubeBlue,0.2411,0.1877,0.0576,0.9504,0
9.5888,CubeRed,0.0475,0.5022,0.0265,0.8630,0
9.5890,CubeBlue,0.2411,0.1871,0.0553,0.9507,0
9.6201,CubeRed,0.0327,0.5820,0.0050,0.8125,0
9.6207,CubeBlue,0.2411,0.1863,0.0518,0.9510,0
9.6766,CubeRed,0.0327,0.5820,0.0050,0.8125,0
9.6768,CubeBlue,0.2411,0.1863,0.0518,0.9510,0
9.7860,CubeRed,0.0232,0.5811,-0.0022,0.8135,0
9.7862,CubeBlue,0.2411,0.1857,0.0496,0.9513,0
9.8149,CubeRed,0.0128,0.5799,0.0017,0.8146,0
9.8151,CubeBlue,0.2411,0.1847,0.0452,0.9517,0
9.8686,CubeRed,0.0128,0.5799,0.0017,0.8146,0
9.8688,CubeBlue,0.2411,0.1844,0.0441,0.9518,0
9.9801,CubeRed,0.0083,0.5821,0.0014,0.8131,0
9.9802,CubeBlue,0.2411,0.1841,0.0430,0.9519,0
10.0078,CubeRed,0.0034,0.5836,0.0031,0.8120,0
10.0080,CubeBlue,0.2412,0.1834,0.0398,0.9522,0
10.0623,CubeRed,0.0024,0.5835,0.0008,0.8121,0
10.0625,CubeBlue,0.2411,0.1831,0.0387,0.9523,0
10.1722,CubeRed,0.0007,0.5835,0.0005,0.8121,0
10.1723,CubeBlue,0.2411,0.1826,0.0366,0.9525,0
10.2022,CubeRed,-0.0019,0.5835,-0.0002,0.8121,0
10.2026,CubeBlue,0.2374,0.1828,0.0292,0.9536,0
10.2659,CubeRed,-0.0019,0.5835,-0.0002,0.8121,0
10.2660,CubeBlue,0.2374,0.1825,0.0279,0.9537,0
10.3666,CubeRed,-0.0036,0.5835,-0.0018,0.8121,0
10.3669,CubeBlue,0.2375,0.1818,0.0254,0.9539,0
10.3967,CubeRed,-0.0051,0.5835,-0.0020,0.8121,0
10.3969,CubeBlue,0.2376,0.1810,0.0218,0.9541,0
10.4527,CubeRed,-0.0044,0.5835,-0.0020,0.8121,0
10.4529,CubeBlue,0.2376,0.1807,0.0207,0.9542,0
10.5615,CubeRed,-0.0049,0.5835,-0.0012,0.8121,0
10.5617,CubeBlue,0.2377,0.1804,0.0196,0.9542,0
10.5913,CubeRed,-0.0058,0.5835,-0.0009,0.8121,0
10.5915,CubeBlue,0.2378,0.1795,0.0162,0.9544,0
10.6465,CubeRed,-0.0058,0.5835,-0.0005,0.8121,0
10.6467,CubeBlue,0.2379,0.1790,0.0140,0.9546,0
10.7560,CubeRed,-0.0060,0.5835,0.0001,0.8121,0
10.7561,CubeBlue,0.2379,0.1787,0.0129,0.9546,0
10.7865,CubeRed,-0.0044,0.5835,-0.0009,0.8121,0
10.7869,CubeBlue,0.2380,0.1779,0.0096,0.9548,0
10.8435,CubeRed,-0.0053,0.5835,-0.0015,0.8121,0
10.8436,CubeBlue,0.2381,0.1776,0.0085,0.9548,0
10.9496,CubeRed,-0.0039,0.5834,-0.0010,0.8121,0
10.9498,CubeBlue,0.2382,0.1771,0.0063,0.9549,0
10.9658,CubeRed,-0.0052,0.5834,-0.0004,0.8121,0
10.9659,CubeBlue,0.2383,0.1760,0.0021,0.9551,0
11.0221,CubeRed,-0.0043,0.5835,-0.0011,0.8121,0
11.0223,CubeBlue,0.2383,0.1760,0.0021,0.9551,0
11.1312,CubeRed,-0.0052,0.5835,-0.0010,0.8121,0
11.1315,CubeBlue,0.2384,0.1757,0.0011,0.9551,0
11.1608,CubeRed,-0.0041,0.5834,-0.0017,0.8121,0
11.1610,CubeBlue,0.2385,0.1746,-0.0032,0.9553,0
11.2169,CubeRed,-0.0049,0.5835,0.0001,0.8121,0
11.2171,CubeBlue,0.2386,0.1744,-0.0043,0.9553,0
11.3246,CubeRed,-0.0049,0.5809,-0.0062,0.8139,0
11.3247,CubeBlue,0.2386,0.1741,-0.0054,0.9554,0
11.3558,CubeRed,-0.0040,0.5793,-0.0050,0.8151,0
11.3563,CubeBlue,0.2387,0.1733,-0.0085,0.9555,0
11.4131,CubeRed,-0.0021,0.5884,-0.0058,0.8085,0
11.4133,CubeBlue,0.2387,0.1730,-0.0096,0.9555,0
11.5192,CubeRed,-0.0051,0.5977,-0.0049,0.8017,0
11.5194,CubeBlue,0.2389,0.1725,-0.0117,0.9555,0
11.5484,CubeRed,-0.0061,0.5943,-0.0069,0.8042,0
11.5486,CubeBlue,0.2390,0.1714,-0.0160,0.9556,0
11.6050,CubeRed,-0.0056,0.5919,-0.0090,0.8059,0
11.6052,CubeBlue,0.2390,0.1714,-0.0160,0.9556,0
11.7098,CubeRed,-0.0059,0.5890,-0.0081,0.8081,0
11.7100,CubeBlue,0.2391,0.1711,-0.0171,0.9557,0
11.7290,CubeRed,-0.0076,0.5742,-0.0133,0.8186,0
11.7293,CubeBlue,0.2391,0.1700,-0.0213,0.9557,0
11.7861,CubeRed,-0.0076,0.5742,-0.0133,0.8186,0
11.7863,CubeBlue,0.2391,0.1700,-0.0213,0.9557,0
11.8932,CubeRed,-0.0065,0.6205,-0.0164,0.7840,0
11.8934,CubeBlue,0.2392,0.1695,-0.0234,0.9558,0
11.9243,CubeRed,0.0089,0.7138,-0.0275,0.6998,0
11.9248,CubeBlue,0.2394,0.1687,-0.0266,0.9558,0
11.9842,CubeRed,0.0115,0.7149,-0.0257,0.6986,0
11.9844,CubeBlue,0.2394,0.1684,-0.0276,0.9558,0
12.0924,CubeRed,0.0206,0.7624,-0.0307,0.6461,0
12.0927,CubeBlue,0.2394,0.1679,-0.0297,0.9558,0
12.1203,CubeRed,0.0297,0.8252,-0.0240,0.5635,0
12.1206,CubeBlue,0.2395,0.1668,-0.0340,0.9559,0
12.1744,CubeRed,0.0297,0.8252,-0.0240,0.5635,0
12.1745,CubeBlue,0.2395,0.1668,-0.0340,0.9559,0
12.2829,CubeRed,0.0304,0.8300,-0.0267,0.5563,0
12.2832,CubeBlue,0.2396,0.1665,-0.0350,0.9559,0
12.3123,CubeRed,0.0270,0.8495,-0.0187,0.5265,0
12.3124,CubeBlue,0.2399,0.1655,-0.0392,0.9558,0
12.3686,CubeRed,0.0248,0.8496,-0.0177,0.5266,0
12.3688,CubeBlue,0.2399,0.1652,-0.0402,0.9558,0
12.4733,CubeRed,0.0207,0.8497,-0.0154,0.5266,0
12.4735,CubeBlue,0.2399,0.1647,-0.0423,0.9558,0
12.4942,CubeRed,0.0174,0.8498,-0.0132,0.5267,0
12.4948,CubeBlue,0.2399,0.1641,-0.0444,0.9558,0
12.5500,CubeRed,0.0158,0.8498,-0.0127,0.5267,0
12.5520,CubeBlue,0.2399,0.1639,-0.0455,0.9558,0
12.6581,CubeRed,0.0133,0.8478,-0.0145,0.5299,0
12.6583,CubeBlue,0.2400,0.1633,-0.0476,0.9558,0
12.6877,CubeRed,0.0106,0.8380,-0.0133,0.5454,0
