time_s,head_px,head_py,head_pz,head_rx,head_ry,head_rz,head_rw,handR_px,handR_py,handR_pz,handR_rx,handR_ry,handR_rz,handR_rw,handL_px,handL_py,handL_pz,handL_rx,handL_ry,handL_rz,handL_rw,gaze_x,gaze_y,gaze_z
1.4914,-0.0239,1.0887,0.0503,0.0885,0.0255,0.0839,0.9922,0.1850,0.7360,0.1925,0.0419,0.0650,0.1733,-0.9818,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0654,-0.1714,0.9830
1.5474,-0.0255,1.0886,0.0502,0.0887,0.0168,0.0808,0.9926,0.1851,0.7365,0.1919,0.0416,0.0658,0.1735,-0.9818,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0477,-0.1734,0.9837
1.6029,-0.0265,1.0885,0.0499,0.0888,0.0119,0.0796,0.9928,0.1851,0.7369,0.1916,0.0411,0.0662,0.1740,-0.9817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0379,-0.1744,0.9839
1.6861,-0.0258,1.0887,0.0498,0.0886,0.0168,0.0809,0.9926,0.1848,0.7370,0.1915,0.0412,0.0657,0.1733,-0.9818,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0478,-0.1731,0.9837
1.7413,-0.0254,1.0889,0.0497,0.0879,0.0188,0.0810,0.9927,0.1844,0.7370,0.1911,0.0416,0.0654,0.1741,-0.9817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0515,-0.1715,0.9838
1.7970,-0.0251,1.0888,0.0497,0.0888,0.0201,0.0802,0.9926,0.1842,0.7369,0.1907,0.0421,0.0651,0.1756,-0.9814,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0541,-0.1730,0.9834
1.8812,-0.0245,1.0881,0.0497,0.0926,0.0204,0.0796,0.9923,0.1839,0.7374,0.1902,0.0417,0.0651,0.1750,-0.9815,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0552,-0.1804,0.9820
1.9358,-0.0240,1.0871,0.0498,0.0967,0.0209,0.0781,0.9920,0.1841,0.7375,0.1903,0.0418,0.0653,0.1757,-0.9814,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0565,-0.1886,0.9804
1.9918,-0.0232,1.0860,0.0500,0.1026,0.0216,0.0756,0.9916,0.1842,0.7375,0.1903,0.0417,0.0656,0.1753,-0.9814,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0584,-0.2003,0.9780
2.0760,-0.0223,1.0859,0.0499,0.1013,0.0224,0.0760,0.9917,0.1847,0.7376,0.1904,0.0407,0.0655,0.1765,-0.9813,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0598,-0.1976,0.9785
2.1308,-0.0217,1.0859,0.0494,0.1021,0.0225,0.0758,0.9916,0.1846,0.7376,0.1904,0.0406,0.0656,0.1766,-0.9813,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0602,-0.1991,0.9781
2.1869,-0.0211,1.0859,0.0490,0.1024,0.0222,0.0747,0.9917,0.1849,0.7373,0.1906,0.0400,0.0657,0.1769,-0.9812,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0594,-0.1997,0.9781
2.2699,-0.0205,1.0860,0.0492,0.1015,0.0228,0.0737,0.9918,0.1853,0.7369,0.1907,0.0402,0.0659,0.1769,-0.9812,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0602,-0.1981,0.9783
2.3255,-0.0198,1.0863,0.0489,0.1009,0.0242,0.0732,0.9919,0.1856,0.7367,0.1908,0.0396,0.0661,0.1771,-0.9812,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0627,-0.1966,0.9785
2.3811,-0.0191,1.0865,0.0489,0.0997,0.0242,0.0725,0.9921,0.1856,0.7364,0.1908,0.0395,0.0660,0.1770,-0.9812,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0624,-0.1943,0.9790
2.4646,-0.0189,1.0867,0.0491,0.0995,0.0232,0.0717,0.9922,0.1855,0.7370,0.1908,0.0381,0.0660,0.1772,-0.9812,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0603,-0.1941,0.9791
2.5194,-0.0184,1.0869,0.0491,0.0994,0.0236,0.0709,0.9922,0.1857,0.7373,0.1907,0.0376,0.0666,0.1772,-0.9812,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0610,-0.1938,0.9791
2.5754,-0.0178,1.0869,0.0492,0.0993,0.0260,0.0710,0.9922,0.1858,0.7375,0.1906,0.0368,0.0666,0.1781,-0.9811,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0657,-0.1933,0.9789
2.6591,-0.0151,1.0872,0.0489,0.0990,0.0373,0.0688,0.9920,0.1856,0.7378,0.1905,0.0362,0.0660,0.1790,-0.9810,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0876,-0.1913,0.9776
2.7139,-0.0116,1.0881,0.0481,0.0973,0.0520,0.0658,0.9917,0.1857,0.7372,0.1906,0.0372,0.0667,0.1783,-0.9810,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.1160,-0.1862,0.9756
2.7699,-0.0090,1.0887,0.0477,0.0952,0.0638,0.0632,0.9914,0.1859,0.7371,0.1905,0.0371,0.0671,0.1793,-0.9808,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.1385,-0.1807,0.9737
2.8527,-0.0074,1.0895,0.0476,0.0919,0.0726,0.0583,0.9914,0.1855,0.7355,0.1914,0.0371,0.0674,0.1787,-0.9809,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.1547,-0.1737,0.9726
2.9082,-0.0064,1.0905,0.0478,0.0884,0.0837,0.0525,0.9912,0.1875,0.7385,0.1898,0.0378,0.0695,0.1779,-0.9809,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.1751,-0.1664,0.9704
2.9639,-0.0070,1.0907,0.0482,0.0894,0.0808,0.0500,0.9915,0.1893,0.7405,0.1882,0.0410,0.0704,0.1780,-0.9806,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.1691,-0.1691,0.9710
3.0474,-0.0142,1.0897,0.0494,0.0896,0.0593,0.0505,0.9929,0.1906,0.7430,0.1867,0.0424,0.0684,0.1774,-0.9808,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.1268,-0.1720,0.9769
3.1034,-0.0212,1.0889,0.0502,0.0906,0.0384,0.0548,0.9936,0.1811,0.7697,0.1837,0.0415,0.0657,0.1778,-0.9810,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0862,-0.1759,0.9806
3.1585,-0.0250,1.0885,0.0500,0.0942,0.0305,0.0570,0.9935,0.1653,0.7919,0.1830,0.0677,0.0980,0.1956,-0.9734,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0713,-0.1837,0.9804
3.2411,-0.0269,1.0888,0.0495,0.0904,0.0366,0.0598,0.9934,0.1181,0.8226,0.1900,0.1485,0.2963,0.2437,-0.9115,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0835,-0.1753,0.9810
3.2965,-0.0305,1.0892,0.0494,0.0874,0.0327,0.0632,0.9936,0.1031,0.8750,0.1869,0.0501,0.2680,0.2271,-0.9349,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0760,-0.1697,0.9826
3.3525,-0.0319,1.0893,0.0491,0.0885,0.0319,0.0636,0.9935,0.1186,0.8826,0.2206,0.0382,0.2175,0.1991,-0.9548,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0747,-0.1718,0.9823
3.4363,-0.0331,1.0904,0.0498,0.0838,0.0393,0.0679,0.9934,0.1215,0.8983,0.2584,0.0837,0.2226,0.1909,-0.9524,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0894,-0.1612,0.9829
3.4908,-0.0355,1.0917,0.0511,0.0795,0.0434,0.0731,0.9932,0.1151,0.8862,0.3178,-0.0255,0.1322,0.0881,-0.9870,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0978,-0.1515,0.9836
3.5467,-0.0370,1.0918,0.0524,0.0776,0.0423,0.0757,0.9932,0.1128,0.8838,0.3364,-0.2006,0.0519,0.0291,-0.9779,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0959,-0.1478,0.9844
3.6303,-0.0374,1.0918,0.0540,0.0759,0.0416,0.0761,0.9933,0.1055,0.8831,0.3479,-0.2182,0.0312,0.0354,-0.9748,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0942,-0.1444,0.9850
3.6859,-0.0382,1.0919,0.0555,0.0740,0.0430,0.0767,0.9934,0.1101,0.8523,0.3799,-0.2889,0.0624,-0.0338,-0.9547,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0967,-0.1404,0.9854
3.7418,-0.0383,1.0917,0.0565,0.0742,0.0462,0.0767,0.9932,0.1115,0.8355,0.3872,-0.2876,0.0746,-0.0598,-0.9530,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.1032,-0.1404,0.9847
3.8245,-0.0382,1.0918,0.0567,0.0735,0.0509,0.0812,0.9927,0.1098,0.8263,0.3825,-0.2444,0.0845,-0.0180,-0.9658,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.1129,-0.1376,0.9840
3.8804,-0.0388,1.0916,0.0570,0.0737,0.0517,0.0840,0.9924,0.1121,0.8225,0.3766,-0.2031,0.0810,-0.0004,-0.9758,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.1149,-0.1375,0.9838
3.9359,-0.0393,1.0916,0.0571,0.0736,0.0488,0.0832,0.9926,0.1106,0.8292,0.3757,-0.1946,0.0832,0.0086,-0.9773,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.1090,-0.1380,0.9844
4.0189,-0.0385,1.0913,0.0565,0.0742,0.0475,0.0819,0.9927,0.1150,0.8289,0.3850,-0.2062,0.0919,0.0126,-0.9741,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.1065,-0.1396,0.9845
4.0744,-0.0375,1.0913,0.0557,0.0748,0.0482,0.0798,0.9928,0.1104,0.8358,0.3813,-0.2143,0.0832,0.0197,-0.9730,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.1077,-0.1407,0.9842
4.1305,-0.0361,1.0917,0.0547,0.0747,0.0509,0.0795,0.9927,0.1082,0.8373,0.3803,-0.2175,0.0793,0.0204,-0.9726,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.1128,-0.1403,0.9837
4.2128,-0.0357,1.0919,0.0546,0.0726,0.0510,0.0785,0.9930,0.1062,0.8353,0.3800,-0.2173,0.0785,0.0164,-0.9728,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.1127,-0.1361,0.9843
4.2688,-0.0350,1.0921,0.0546,0.0714,0.0521,0.0787,0.9930,0.1034,0.8284,0.3883,-0.2618,0.0690,-0.0003,-0.9627,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.1146,-0.1336,0.9844
4.3248,-0.0352,1.0919,0.0556,0.0722,0.0515,0.0804,0.9928,0.1035,0.8311,0.3898,-0.3042,0.0568,0.0081,-0.9509,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.1139,-0.1351,0.9843
4.4073,-0.0359,1.0917,0.0565,0.0722,0.0523,0.0813,0.9927,0.1046,0.8331,0.3849,-0.2762,0.0625,0.0123,-0.9590,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.1155,-0.1349,0.9841
4.4636,-0.0361,1.0911,0.0576,0.0734,0.0514,0.0828,0.9925,0.1086,0.8315,0.3805,-0.2287,0.0807,0.0153,-0.9700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.1141,-0.1373,0.9839
4.5188,-0.0352,1.0911,0.0583,0.0737,0.0531,0.0832,0.9924,0.1141,0.8342,0.3696,-0.1292,0.1250,0.0411,-0.9828,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.1176,-0.1375,0.9835
4.6022,-0.0343,1.0918,0.0580,0.0709,0.0588,0.0860,0.9920,0.1204,0.8301,0.3595,-0.0254,0.1604,0.0166,-0.9866,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.1288,-0.1305,0.9830
4.6578,-0.0335,1.0920,0.0582,0.0694,0.0641,0.0884,0.9916,0.1265,0.8211,0.3313,0.1373,0.1899,0.0171,-0.9720,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.1394,-0.1262,0.9822
4.7138,-0.0327,1.0917,0.0584,0.0702,0.0652,0.0890,0.9914,0.1250,0.8174,0.3096,0.1954,0.1824,0.0498,-0.9623,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.1417,-0.1276,0.9817
4.7972,-0.0304,1.0916,0.0578,0.0706,0.0706,0.0870,0.9912,0.1194,0.8199,0.2924,0.1481,0.1597,0.0603,-0.9741,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.1523,-0.1277,0.9800
4.8525,-0.0272,1.0919,0.0570,0.0703,0.0816,0.0873,0.9903,0.1263,0.8069,0.2942,0.1409,0.1709,0.0492,-0.9739,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.1739,-0.1250,0.9768
4.9085,-0.0249,1.0925,0.0561,0.0697,0.0937,0.0903,0.9890,0.1285,0.8036,0.2930,0.1504,0.1798,0.0519,-0.9707,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.1980,-0.1209,0.9727
4.9922,-0.0233,1.0928,0.0557,0.0686,0.1011,0.0937,0.9881,0.1309,0.8003,0.2868,0.1864,0.1989,0.0815,-0.9587,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.2127,-0.1166,0.9701
5.0471,-0.0199,1.0928,0.0550,0.0696,0.1143,0.0956,0.9864,0.1377,0.8035,0.2788,0.2030,0.2044,0.1026,-0.9521,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.2388,-0.1155,0.9642
5.1028,-0.0181,1.0927,0.0547,0.0714,0.1249,0.0964,0.9849,0.1455,0.8082,0.2774,0.1924,0.1993,0.0978,-0.9559,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.2598,-0.1166,0.9586
5.1852,-0.0175,1.0929,0.0543,0.0712,0.1294,0.0982,0.9842,0.1592,0.8120,0.2777,0.1824,0.2020,0.0994,-0.9571,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.2686,-0.1147,0.9564
5.2411,-0.0163,1.0932,0.0540,0.0707,0.1353,0.0999,0.9832,0.1782,0.8296,0.2628,0.2483,0.1799,0.1051,-0.9460,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.2802,-0.1120,0.9534
5.2972,-0.0162,1.0929,0.0541,0.0724,0.1351,0.1013,0.9830,0.1907,0.8346,0.2540,0.3069,0.1538,0.1122,-0.9325,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.2802,-0.1151,0.9530
5.3814,-0.0157,1.0926,0.0540,0.0726,0.1366,0.0992,0.9830,0.2012,0.8410,0.2411,0.3807,0.1579,0.1182,-0.9034,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.2830,-0.1156,0.9521
5.4355,-0.0148,1.0921,0.0538,0.0745,0.1393,0.0978,0.9826,0.2225,0.8408,0.2438,0.3431,0.1285,0.0976,-0.9253,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.2883,-0.1191,0.9501
5.4917,-0.0146,1.0921,0.0533,0.0747,0.1405,0.0977,0.9824,0.2349,0.8445,0.2427,0.3278,0.1161,0.0914,-0.9331,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.2907,-0.1192,0.9493
5.5742,-0.0147,1.0926,0.0528,0.0733,0.1402,0.0989,0.9824,0.2349,0.8511,0.2320,0.3092,0.0509,0.0671,-0.9473,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.2900,-0.1163,0.9500
5.6298,-0.0143,1.0928,0.0523,0.0730,0.1412,0.0989,0.9823,0.2556,0.8510,0.2425,0.2233,0.0435,0.0637,-0.9717,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.2919,-0.1155,0.9495
5.6856,-0.0136,1.0926,0.0519,0.0734,0.1418,0.0986,0.9822,0.2654,0.8467,0.2496,0.1869,0.0335,0.0435,-0.9808,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.2931,-0.1162,0.9490
5.7682,-0.0129,1.0929,0.0513,0.0724,0.1431,0.0975,0.9822,0.2748,0.8360,0.2595,0.2459,0.0798,0.0267,-0.9656,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.2953,-0.1143,0.9485
5.8249,-0.0119,1.0934,0.0507,0.0710,0.1446,0.0967,0.9822,0.2750,0.8387,0.2662,0.1000,0.0240,0.0191,-0.9945,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.2978,-0.1114,0.9481
5.8804,-0.0117,1.0936,0.0505,0.0704,0.1438,0.0962,0.9824,0.2740,0.8383,0.2737,0.0280,-0.0146,0.0203,-0.9993,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.2961,-0.1107,0.9487
5.9635,-0.0118,1.0938,0.0507,0.0702,0.1435,0.0961,0.9825,0.2718,0.8387,0.2778,0.0066,-0.0384,0.0426,-0.9983,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.2955,-0.1104,0.9489
6.0192,-0.0116,1.0940,0.0509,0.0689,0.1429,0.0959,0.9827,0.2747,0.8338,0.2935,-0.0575,-0.0264,0.0357,-0.9974,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.2940,-0.1080,0.9497
6.0752,-0.0115,1.0940,0.0510,0.0692,0.1439,0.0961,0.9825,0.2736,0.8335,0.2991,-0.0803,-0.0422,0.0505,-0.9946,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.2961,-0.1083,0.9490
6.1575,-0.0117,1.0939,0.0511,0.0700,0.1433,0.0951,0.9826,0.2775,0.8318,0.3051,-0.1103,-0.0423,0.0473,-0.9919,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.2950,-0.1102,0.9491
6.2138,-0.0118,1.0941,0.0513,0.0695,0.1431,0.0952,0.9827,0.2750,0.8360,0.3079,-0.1334,-0.0491,0.0453,-0.9888,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.2945,-0.1093,0.9494
6.2696,-0.0122,1.0941,0.0515,0.0690,0.1423,0.0954,0.9828,0.2726,0.8376,0.3110,-0.1357,-0.0462,0.0396,-0.9889,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.2928,-0.1084,0.9500
6.3527,-0.0126,1.0943,0.0513,0.0685,0.1416,0.0958,0.9829,0.2734,0.8354,0.3161,-0.1278,-0.0416,0.0366,-0.9903,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.2916,-0.1075,0.9505
6.4081,-0.0128,1.0946,0.0514,0.0672,0.1404,0.0952,0.9832,0.2710,0.8333,0.3209,-0.1326,-0.0427,0.0287,-0.9898,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.2888,-0.1054,0.9516
6.4639,-0.0131,1.0945,0.0517,0.0675,0.1396,0.0945,0.9834,0.2697,0.8311,0.3241,-0.1368,-0.0460,0.0308,-0.9890,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.2873,-0.1064,0.9519
6.5465,-0.0133,1.0944,0.0519,0.0674,0.1407,0.0951,0.9832,0.2684,0.8257,0.3282,-0.1380,-0.0501,0.0283,-0.9888,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.2895,-0.1058,0.9513
6.6027,-0.0137,1.0944,0.0523,0.0671,0.1403,0.0950,0.9833,0.2639,0.8223,0.3281,-0.1500,-0.0672,0.0277,-0.9860,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.2886,-0.1053,0.9516
6.6581,-0.0140,1.0945,0.0525,0.0668,0.1393,0.0947,0.9834,0.2629,0.8194,0.3285,-0.1567,-0.0720,0.0227,-0.9847,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.2866,-0.1051,0.9523
6.7417,-0.0141,1.0942,0.0527,0.0675,0.1393,0.0949,0.9834,0.2633,0.8165,0.3291,-0.1511,-0.0766,0.0293,-0.9851,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.2867,-0.1063,0.9521
6.7969,-0.0144,1.0939,0.0528,0.0680,0.1388,0.0946,0.9834,0.2629,0.8175,0.3280,-0.1452,-0.0706,0.0209,-0.9867,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.2858,-0.1075,0.9522
6.8532,-0.0144,1.0938,0.0526,0.0678,0.1392,0.0954,0.9833,0.2636,0.8186,0.3276,-0.1436,-0.0693,0.0197,-0.9870,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.2866,-0.1068,0.9521
