time_s,tracker_id,pos_x,pos_y,pos_z,rot_y,is_gripping,down_face_x,down_face_y,down_face_z
0.0025,CubeBlue,0.0844,0.7063,0.4687,16.10,0,0.00,-1.00,0.00
0.0027,CubeRed,-0.0855,0.7255,0.4683,357.68,0,0.00,-1.00,0.00
0.1125,CubeBlue,0.0844,0.7063,0.4687,16.10,0,0.00,-1.00,0.00
0.1127,CubeRed,-0.0855,0.7255,0.4683,357.68,0,0.00,-1.00,0.00
0.1375,CubeBlue,0.0844,0.7063,0.4687,16.10,0,0.00,-1.00,0.00
0.1376,CubeRed,-0.0855,0.7255,0.4683,357.68,0,0.00,-1.00,0.00
0.1906,CubeBlue,0.0844,0.7063,0.4687,16.10,0,0.00,-1.00,0.00
0.1907,CubeRed,-0.0855,0.7255,0.4683,357.68,0,0.00,-1.00,0.00
0.3044,CubeBlue,0.0857,0.7255,0.4746,16.10,0,0.00,-1.00,0.00
0.3045,CubeRed,-0.0855,0.7255,0.4683,357.68,0,0.00,-1.00,0.00
0.3317,CubeBlue,0.0857,0.7255,0.4746,16.10,0,0.00,-1.00,0.00
0.3322,CubeRed,-0.0855,0.7255,0.4683,357.68,0,0.00,-1.00,0.00
0.3849,CubeBlue,0.0857,0.7255,0.4746,16.10,0,0.00,-1.00,0.00
0.3851,CubeRed,-0.0855,0.7255,0.4683,357.68,0,0.00,-1.00,0.00
0.4988,CubeBlue,0.0857,0.7255,0.4746,16.10,0,0.00,-1.00,0.00
0.4990,CubeRed,-0.0855,0.7255,0.4683,357.69,0,0.00,-1.00,0.00
0.5253,CubeBlue,0.0857,0.7255,0.4746,16.10,0,0.00,-1.00,0.00
0.5254,CubeRed,-0.0855,0.7255,0.4683,357.69,0,0.00,-1.00,0.00
0.5812,CubeBlue,0.0857,0.7255,0.4746,16.10,0,0.00,-1.00,0.00
0.5813,CubeRed,-0.0855,0.7255,0.4683,357.69,0,0.00,-1.00,0.00
0.6951,CubeBlue,0.0857,0.7255,0.4746,16.10,0,0.00,-1.00,0.00
0.6953,CubeRed,-0.0855,0.7255,0.4683,357.69,0,0.00,-1.00,0.00
0.7215,CubeBlue,0.0857,0.7255,0.4746,16.10,0,0.00,-1.00,0.00
0.7216,CubeRed,-0.0855,0.7255,0.4683,357.69,0,0.00,-1.00,0.00
0.7730,CubeBlue,0.0857,0.7255,0.4746,16.10,0,0.00,-1.00,0.00
0.7731,CubeRed,-0.0855,0.7255,0.4683,357.69,0,0.00,-1.00,0.00
0.8883,CubeBlue,0.0802,0.7255,0.4401,16.10,0,0.00,-1.00,0.00
0.8885,CubeRed,-0.0855,0.7255,0.4683,357.69,0,0.00,-1.00,0.00
0.9149,CubeBlue,0.0802,0.7255,0.4401,16.10,0,0.00,-1.00,0.00
0.9157,CubeRed,-0.0855,0.7255,0.4683,357.69,0,0.00,-1.00,0.00
0.9673,CubeBlue,0.0802,0.7255,0.4401,16.10,0,0.00,-1.00,0.00
0.9674,CubeRed,-0.0855,0.7255,0.4683,357.69,0,0.00,-1.00,0.00
1.0823,CubeBlue,0.0802,0.7255,0.4401,16.10,0,0.00,-1.00,0.00
1.0825,CubeRed,-0.0855,0.7255,0.4683,357.69,0,0.00,-1.00,0.00
1.1085,CubeBlue,0.0802,0.7255,0.4401,16.10,0,0.00,-1.00,0.00
1.1112,CubeRed,-0.0855,0.7255,0.4683,357.69,0,0.00,-1.00,0.00
1.1615,CubeBlue,0.0802,0.7255,0.4401,16.10,0,0.00,-1.00,0.00
1.1616,CubeRed,-0.0855,0.7255,0.4683,357.69,0,0.00,-1.00,0.00
1.2765,CubeBlue,0.0802,0.7255,0.4401,17.32,0,0.00,-1.00,0.00
1.2767,CubeRed,-0.0855,0.7255,0.4683,357.69,0,0.00,-1.00,0.00
1.3032,CubeBlue,0.0802,0.7255,0.4401,19.02,0,0.00,-1.00,0.00
1.3033,CubeRed,-0.0855,0.7255,0.4683,357.69,0,0.00,-1.00,0.00
1.3566,CubeBlue,0.0802,0.7255,0.4401,19.15,0,0.00,-1.00,0.00
1.3568,CubeRed,-0.0855,0.7255,0.4683,357.69,0,0.00,-1.00,0.00
1.4677,CubeBlue,0.0802,0.7255,0.4401,19.15,0,0.00,-1.00,0.00
1.4678,CubeRed,-0.0855,0.7255,0.4683,357.69,0,0.00,-1.00,0.00
1.4976,CubeBlue,0.0802,0.7255,0.4401,19.15,0,0.00,-1.00,0.00
1.4981,CubeRed,-0.0855,0.7255,0.4683,357.69,0,0.00,-1.00,0.00
1.5524,CubeBlue,0.0802,0.7255,0.4401,19.15,0,0.00,-1.00,0.00
1.5525,CubeRed,-0.0855,0.7255,0.4683,357.69,0,0.00,-1.00,0.00
1.6662,CubeBlue,0.0802,0.7255,0.4401,19.15,0,0.00,-1.00,0.00
1.6663,CubeRed,-0.0855,0.7255,0.4683,357.69,0,0.00,-1.00,0.00
1.6925,CubeBlue,0.0802,0.7255,0.4401,19.15,0,0.00,-1.00,0.00
1.6927,CubeRed,-0.0855,0.7255,0.4683,357.68,0,0.00,-1.00,0.00
1.7467,CubeBlue,0.0802,0.7255,0.4401,19.15,0,0.00,-1.00,0.00
1.7468,CubeRed,-0.0855,0.7255,0.4683,357.68,0,0.00,-1.00,0.00
1.8603,CubeBlue,0.0802,0.7255,0.4401,19.15,0,0.00,-1.00,0.00
1.8606,CubeRed,-0.0855,0.7255,0.4683,359.43,0,0.00,-1.00,0.00
1.8868,CubeBlue,0.0802,0.7255,0.4401,19.14,0,0.00,-1.00,0.00
1.8869,CubeRed,-0.0855,0.7255,0.4683,359.43,0,0.00,-1.00,0.00
1.9410,CubeBlue,0.0802,0.7255,0.4401,19.14,0,0.00,-1.00,0.00
1.9412,CubeRed,-0.0855,0.7255,0.4683,359.43,0,0.00,-1.00,0.00
2.0531,CubeBlue,0.0802,0.7255,0.4401,19.14,0,0.00,-1.00,0.00
2.0534,CubeRed,-0.0855,0.7255,0.4683,359.43,0,0.00,-1.00,0.00
