time_s,tracker_id,bbox_x,bbox_y,bbox_w,bbox_h,bbox_score,kp0_x,kp0_y,kp0_v,kp1_x,kp1_y,kp1_v,kp2_x,kp2_y,kp2_v,kp3_x,kp3_y,kp3_v,calib_status
0.1115,Red,520.83,890.94,102.75,131.72,0.717,555.68,860.67,1.000,498.34,850.72,1.000,483.03,891.05,1.000,539.35,899.94,1.000,ongoing
0.1118,Blue,853.46,936.21,100.18,65.85,0.703,876.21,928.35,1.000,838.01,924.00,1.000,834.28,947.72,1.000,872.41,951.84,1.000,ongoing
0.3034,Red,612.84,866.89,101.75,129.27,0.710,641.46,833.81,1.000,588.00,827.41,1.000,580.83,870.29,1.000,639.62,869.91,1.000,ongoing
0.3035,Blue,946.10,928.25,106.69,87.19,0.707,970.13,921.25,1.000,929.21,913.98,1.000,926.22,943.41,1.000,959.11,943.97,1.000,ongoing
0.4978,Blue,918.89,917.79,106.72,111.33,0.719,954.44,897.20,1.000,900.20,886.47,1.000,888.39,924.79,1.000,941.17,932.36,1.000,ongoing
0.4979,Red,592.65,853.23,98.75,125.79,0.716,622.35,821.02,1.000,566.53,816.87,1.000,559.80,853.87,1.000,611.79,856.18,1.000,ongoing
0.6941,Blue,780.52,903.06,106.31,135.30,0.718,818.92,877.57,1.000,757.57,862.92,1.000,744.33,905.15,1.000,797.46,913.35,1.000,ongoing
0.6943,Red,458.32,843.59,101.78,130.26,0.715,494.26,817.33,1.000,436.77,802.88,1.000,418.39,842.85,1.000,472.47,853.57,1.000,ongoing
0.8872,Red,367.43,814.05,106.17,127.48,0.718,403.73,782.55,1.000,346.86,774.21,1.000,334.24,812.19,1.000,389.20,821.29,1.000,ongoing
0.8875,Blue,693.62,870.99,101.35,131.89,0.713,734.18,837.13,1.000,671.30,827.90,1.000,659.32,874.79,1.000,722.79,877.07,1.000,ongoing
1.0811,Blue,712.66,850.66,101.41,129.51,0.718,752.79,816.20,1.000,688.38,807.80,1.000,676.86,853.91,1.000,741.28,858.87,1.000,ongoing
1.0814,Red,392.22,795.70,101.50,127.94,0.717,428.85,769.20,1.000,370.36,756.01,1.000,351.77,796.92,1.000,408.50,808.69,1.000,ongoing
1.2754,Red,401.71,790.46,98.57,122.94,0.715,429.53,759.61,1.000,372.69,755.12,1.000,366.32,793.58,1.000,420.18,794.25,1.000,ongoing
1.2758,Blue,721.67,843.66,100.54,133.05,0.711,757.21,814.73,1.000,696.07,802.86,1.000,683.75,845.63,1.000,742.39,852.54,1.000,ongoing
1.4664,Red,400.23,795.71,101.96,125.28,0.718,435.65,763.72,1.000,379.03,756.63,1.000,367.48,793.90,1.000,422.79,803.02,1.000,ongoing
1.4667,Blue,720.64,847.18,101.18,128.86,0.714,756.23,814.52,1.000,693.63,808.11,1.000,686.18,849.25,1.000,745.50,855.02,1.000,ongoing
1.6653,Red,413.78,795.09,103.53,125.36,0.719,450.85,760.82,1.000,393.39,754.93,1.000,382.19,793.60,1.000,437.96,801.14,1.000,ongoing
1.6654,Blue,733.73,846.69,103.29,131.06,0.717,772.52,813.68,1.000,709.20,804.65,1.000,699.28,846.96,1.000,757.22,854.55,1.000,ongoing
1.8589,Red,447.01,792.79,100.27,126.27,0.718,478.38,761.14,1.000,420.11,755.68,1.000,409.89,795.25,1.000,465.18,798.20,1.000,ongoing
1.8592,Blue,764.53,848.83,103.37,132.84,0.717,803.27,815.72,1.000,739.11,806.94,1.000,729.79,850.37,1.000,788.30,856.51,1.000,ongoing
2.0522,Red,438.95,790.00,100.16,123.16,0.714,473.00,756.80,1.000,414.94,747.50,1.000,400.87,791.82,1.000,461.73,795.97,1.000,ongoing
2.0524,Blue,757.60,843.69,100.58,132.69,0.713,793.32,810.22,1.000,735.87,802.05,1.000,723.09,846.13,1.000,785.96,849.74,1.000,ongoing
2.2463,Red,438.85,764.22,101.03,121.17,0.716,478.67,733.46,1.000,420.96,720.71,1.000,403.82,763.44,1.000,461.76,773.14,1.000,ongoing
2.2465,Blue,756.09,814.30,99.71,125.72,0.710,792.06,780.95,1.000,734.41,771.75,1.000,721.93,817.70,1.000,785.29,821.23,1.000,ongoing
