time_s,tracker_id,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z,rot_w,euler_x,euler_y,euler_z,vel_x,vel_y,vel_z,speed_mps,ang_vel_deg_s,is_gripping,grip_source,contact_level,raw_grip,imu_delta_deg,down_face_x,down_face_y,down_face_z
0.0026,CubeBlue,0.0844,0.7063,0.4687,0.0000,0.1401,0.0000,0.9901,0.00,16.10,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.168,0.00,-1.00,0.00
0.0027,CubeRed,-0.0855,0.7255,0.4683,0.0000,0.0203,0.0000,-0.9998,0.00,357.68,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
0.1126,CubeBlue,0.0844,0.7063,0.4687,0.0000,0.1400,0.0000,0.9901,0.00,16.10,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.321,0.00,-1.00,0.00
0.1127,CubeRed,-0.0855,0.7255,0.4683,0.0000,0.0203,0.0000,-0.9998,0.00,357.68,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
0.1375,CubeBlue,0.0844,0.7063,0.4687,0.0000,0.1401,0.0000,0.9901,0.00,16.10,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.198,0.00,-1.00,0.00
0.1377,CubeRed,-0.0855,0.7255,0.4683,0.0000,0.0203,0.0000,-0.9998,0.00,357.68,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
0.1907,CubeBlue,0.0844,0.7063,0.4687,0.0000,0.1401,0.0000,0.9901,0.00,16.10,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
0.1908,CubeRed,-0.0855,0.7255,0.4683,0.0000,0.0203,0.0000,-0.9998,0.00,357.68,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
0.3044,CubeBlue,0.0857,0.7255,0.4746,0.0000,0.1400,0.0000,0.9901,0.00,16.10,0.00,0.0259,0.3822,0.1175,0.4007,0.00,0,none,Resting,0,0.268,0.00,-1.00,0.00
0.3045,CubeRed,-0.0855,0.7255,0.4683,0.0000,0.0202,0.0000,-0.9998,0.00,357.68,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
0.3317,CubeBlue,0.0857,0.7255,0.4746,0.0000,0.1400,0.0000,0.9901,0.00,16.10,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.234,0.00,-1.00,0.00
0.3322,CubeRed,-0.0855,0.7255,0.4683,0.0000,0.0202,0.0000,-0.9998,0.00,357.68,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.202,0.00,-1.00,0.00
0.3850,CubeBlue,0.0857,0.7255,0.4746,0.0000,0.1400,0.0000,0.9901,0.00,16.10,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
0.3851,CubeRed,-0.0855,0.7255,0.4683,0.0000,0.0202,0.0000,-0.9998,0.00,357.68,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
0.4989,CubeBlue,0.0857,0.7255,0.4746,0.0000,0.1400,0.0000,0.9901,0.00,16.10,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
0.4990,CubeRed,-0.0855,0.7255,0.4683,0.0000,0.0202,0.0000,-0.9998,0.00,357.69,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.241,0.00,-1.00,0.00
0.5253,CubeBlue,0.0857,0.7255,0.4746,0.0000,0.1400,0.0000,0.9901,0.00,16.10,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
0.5254,CubeRed,-0.0855,0.7255,0.4683,0.0000,0.0202,0.0000,-0.9998,0.00,357.69,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
0.5812,CubeBlue,0.0857,0.7255,0.4746,0.0000,0.1400,0.0000,0.9901,0.00,16.10,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
0.5813,CubeRed,-0.0855,0.7255,0.4683,0.0000,0.0202,0.0000,-0.9998,0.00,357.69,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
0.6952,CubeBlue,0.0857,0.7255,0.4746,0.0000,0.1400,0.0000,0.9901,0.00,16.10,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
0.6954,CubeRed,-0.0855,0.7255,0.4683,0.0000,0.0201,0.0000,-0.9998,0.00,357.69,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
0.7215,CubeBlue,0.0857,0.7255,0.4746,0.0000,0.1401,0.0000,0.9901,0.00,16.10,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
0.7216,CubeRed,-0.0855,0.7255,0.4683,0.0000,0.0202,0.0000,-0.9998,0.00,357.69,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
0.7731,CubeBlue,0.0857,0.7255,0.4746,0.0000,0.1400,0.0000,0.9901,0.00,16.10,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
0.7732,CubeRed,-0.0855,0.7255,0.4683,0.0000,0.0202,0.0000,-0.9998,0.00,357.69,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
0.8884,CubeBlue,0.0802,0.7255,0.4401,0.0000,0.1400,0.0000,0.9901,0.00,16.10,0.00,-0.1069,0.0000,-0.6698,0.6783,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
0.8886,CubeRed,-0.0855,0.7255,0.4683,0.0000,0.0201,0.0000,-0.9998,0.00,357.69,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
0.9150,CubeBlue,0.0802,0.7255,0.4401,0.0000,0.1400,0.0000,0.9901,0.00,16.10,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.177,0.00,-1.00,0.00
0.9157,CubeRed,-0.0855,0.7255,0.4683,0.0000,0.0201,0.0000,-0.9998,0.00,357.69,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
0.9673,CubeBlue,0.0802,0.7255,0.4401,0.0000,0.1400,0.0000,0.9901,0.00,16.10,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
0.9674,CubeRed,-0.0855,0.7255,0.4683,0.0000,0.0201,0.0000,-0.9998,0.00,357.69,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
1.0824,CubeBlue,0.0802,0.7255,0.4401,0.0000,0.1400,0.0000,0.9901,0.00,16.10,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,3,0.000,0.00,-1.00,0.00
1.0825,CubeRed,-0.0855,0.7255,0.4683,0.0000,0.0202,0.0000,-0.9998,0.00,357.69,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
1.1086,CubeBlue,0.0802,0.7255,0.4401,0.0000,0.1400,0.0000,0.9901,0.00,16.10,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
1.1113,CubeRed,-0.0855,0.7255,0.4683,0.0000,0.0201,0.0000,-0.9998,0.00,357.69,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
1.1615,CubeBlue,0.0802,0.7255,0.4401,0.0000,0.1401,0.0000,0.9901,0.00,16.10,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
1.1616,CubeRed,-0.0855,0.7255,0.4683,0.0000,0.0201,0.0000,-0.9998,0.00,357.69,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
1.2766,CubeBlue,0.0802,0.7255,0.4401,0.0000,0.1506,0.0000,0.9886,0.00,17.32,0.00,0.0000,0.0000,0.0000,0.0000,24.41,0,none,Resting,0,0.000,0.00,-1.00,0.00
1.2768,CubeRed,-0.0855,0.7255,0.4683,0.0000,0.0201,0.0000,-0.9998,0.00,357.69,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
1.3033,CubeBlue,0.0802,0.7255,0.4401,0.0000,0.1652,0.0000,0.9863,0.00,19.02,0.00,0.0000,0.0000,0.0000,0.0000,14.62,0,none,Resting,0,0.000,0.00,-1.00,0.00
1.3034,CubeRed,-0.0855,0.7255,0.4683,0.0000,0.0202,0.0000,-0.9998,0.00,357.69,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
1.3567,CubeBlue,0.0802,0.7255,0.4401,0.0000,0.1663,0.0000,0.9861,0.00,19.15,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
1.3568,CubeRed,-0.0855,0.7255,0.4683,0.0000,0.0202,0.0000,-0.9998,0.00,357.69,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
1.4678,CubeBlue,0.0802,0.7255,0.4401,0.0000,0.1663,0.0000,0.9861,0.00,19.15,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
1.4679,CubeRed,-0.0855,0.7255,0.4683,0.0000,0.0202,0.0000,-0.9998,0.00,357.69,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
1.4976,CubeBlue,0.0802,0.7255,0.4401,0.0000,0.1663,0.0000,0.9861,0.00,19.15,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
1.4981,CubeRed,-0.0855,0.7255,0.4683,0.0000,0.0202,0.0000,-0.9998,0.00,357.69,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
1.5525,CubeBlue,0.0802,0.7255,0.4401,0.0000,0.1663,0.0000,0.9861,0.00,19.15,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
1.5526,CubeRed,-0.0855,0.7255,0.4683,0.0000,0.0202,0.0000,-0.9998,0.00,357.69,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
1.6662,CubeBlue,0.0802,0.7255,0.4401,0.0000,0.1663,0.0000,0.9861,0.00,19.15,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
1.6663,CubeRed,-0.0855,0.7255,0.4683,0.0000,0.0202,0.0000,-0.9998,0.00,357.69,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
1.6926,CubeBlue,0.0802,0.7255,0.4401,0.0000,0.1663,0.0000,0.9861,0.00,19.15,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
