time_s,tracker_id,pos_x,pos_y,pos_z,rot_y,is_gripping,down_face_x,down_face_y,down_face_z
0.0040,CubeRed,-0.0959,0.6813,0.6776,0.00,0,1.00,0.00,0.00
0.0042,CubeBlue,0.2079,0.6796,0.7696,8.09,0,0.00,-1.00,0.00
0.1093,CubeRed,-0.0959,0.6813,0.6776,0.00,0,1.00,0.00,0.00
0.1096,CubeBlue,0.0857,0.6796,0.6938,4.81,0,0.00,-1.00,0.00
0.1368,CubeRed,-0.0959,0.6813,0.6776,0.00,0,1.00,0.00,0.00
0.1372,CubeBlue,0.0857,0.6796,0.6938,1.81,0,0.00,-1.00,0.00
0.1902,CubeRed,-0.0959,0.6813,0.6776,0.00,0,1.00,0.00,0.00
0.1904,CubeBlue,0.0857,0.6796,0.6938,1.81,0,0.00,-1.00,0.00
0.3037,CubeRed,-0.0959,0.6813,0.6776,0.00,0,1.00,0.00,0.00
0.3039,CubeBlue,-0.7488,0.6796,2.8725,1.81,0,0.00,-1.00,0.00
0.3315,CubeRed,-0.0959,0.6813,0.6776,0.00,0,1.00,0.00,0.00
0.3316,CubeBlue,-0.7488,0.6796,2.8725,1.75,0,0.00,-1.00,0.00
0.3849,CubeRed,-0.0959,0.6813,0.6776,0.00,0,1.00,0.00,0.00
0.3850,CubeBlue,-0.7488,0.6796,2.8725,1.73,0,0.00,-1.00,0.00
0.4997,CubeRed,-0.0959,0.6813,0.6776,0.00,0,1.00,0.00,0.00
0.4998,CubeBlue,0.0525,0.6796,0.6813,1.70,0,0.00,-1.00,0.00
0.5262,CubeRed,-0.0959,0.6813,0.6776,0.00,0,1.00,0.00,0.00
0.5264,CubeBlue,0.0525,0.6796,0.6813,1.67,0,0.00,-1.00,0.00
0.5801,CubeRed,-0.0959,0.6813,0.6776,0.00,0,1.00,0.00,0.00
0.5803,CubeBlue,0.0525,0.6796,0.6813,1.67,0,0.00,-1.00,0.00
0.6914,CubeRed,-0.0959,0.6813,0.6776,0.00,0,1.00,0.00,0.00
0.6916,CubeBlue,0.0369,0.6796,0.6542,1.64,0,0.00,-1.00,0.00
0.7201,CubeRed,-0.0959,0.6813,0.6776,0.00,0,1.00,0.00,0.00
0.7205,CubeBlue,0.0369,0.6796,0.6542,1.64,0,0.00,-1.00,0.00
0.7765,CubeRed,-0.0959,0.6813,0.6776,0.00,0,1.00,0.00,0.00
0.7766,CubeBlue,0.0369,0.6796,0.6542,1.64,0,0.00,-1.00,0.00
0.8872,CubeRed,-0.0959,0.6813,0.6776,0.00,0,1.00,0.00,0.00
0.8874,CubeBlue,0.0369,0.6796,0.6542,1.64,0,0.00,-1.00,0.00
0.9147,CubeRed,-0.0959,0.6813,0.6776,0.00,0,1.00,0.00,0.00
0.9148,CubeBlue,0.0369,0.6796,0.6542,1.64,0,0.00,-1.00,0.00
0.9683,CubeRed,-0.0959,0.6813,0.6776,0.00,0,1.00,0.00,0.00
0.9685,CubeBlue,0.0369,0.6796,0.6542,1.63,0,0.00,-1.00,0.00
1.0805,CubeRed,-0.0959,0.6813,0.6776,0.00,0,1.00,0.00,0.00
1.0807,CubeBlue,0.0369,0.6796,0.6542,1.64,0,0.00,-1.00,0.00
1.1100,CubeRed,-0.0959,0.6813,0.6776,0.00,0,1.00,0.00,0.00
1.1101,CubeBlue,0.0369,0.6796,0.6542,1.64,0,0.00,-1.00,0.00
1.1631,CubeRed,-0.0959,0.6813,0.6776,0.00,0,1.00,0.00,0.00
1.1633,CubeBlue,0.0369,0.6796,0.6542,1.63,0,0.00,-1.00,0.00
1.2741,CubeRed,-0.0963,0.6816,0.6781,0.00,0,1.00,0.00,0.00
1.2743,CubeBlue,0.0369,0.6796,0.6542,1.63,0,0.00,-1.00,0.00
1.3044,CubeRed,-0.0963,0.6816,0.6781,0.00,0,1.00,0.00,0.00
1.3048,CubeBlue,0.0369,0.6796,0.6542,1.64,0,0.00,-1.00,0.00
1.3579,CubeRed,-0.0963,0.6816,0.6781,0.00,0,1.00,0.00,0.00
1.3614,CubeBlue,0.0369,0.6796,0.6542,1.64,0,0.00,-1.00,0.00
1.4712,CubeRed,-0.0963,0.6816,0.6781,0.00,0,1.00,0.00,0.00
