time_s,tracker_id,pos_x,pos_y,pos_z,rot_y,is_gripping,down_face_x,down_face_y,down_face_z
9.3869,CubeBlue,0.1305,0.6933,0.4350,36.86,0,0.00,-1.00,0.00
9.3871,CubeRed,-0.1031,0.6789,0.3835,349.28,0,0.00,-1.00,0.00
9.4132,CubeBlue,0.1305,0.6933,0.4350,36.86,0,0.00,-1.00,0.00
9.4133,CubeRed,-0.1031,0.6789,0.3835,349.29,0,0.00,-1.00,0.00
9.4699,CubeBlue,0.1305,0.6933,0.4350,36.86,0,0.00,-1.00,0.00
9.4701,CubeRed,-0.1031,0.6789,0.3835,349.29,0,0.00,-1.00,0.00
9.5803,CubeBlue,0.1305,0.6933,0.4350,36.86,0,0.00,-1.00,0.00
9.5804,CubeRed,-0.1031,0.6789,0.3835,349.30,0,0.00,-1.00,0.00
9.6072,CubeBlue,0.1305,0.6933,0.4350,36.86,0,0.00,-1.00,0.00
9.6073,CubeRed,-0.1031,0.6789,0.3835,349.31,0,0.00,-1.00,0.00
