time_s,tracker_id,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z,rot_w,euler_x,euler_y,euler_z,vel_x,vel_y,vel_z,speed_mps,ang_vel_deg_s,is_gripping,grip_source,contact_level,raw_grip,imu_delta_deg,down_face_x,down_face_y,down_face_z
0.0030,CubeBlue,0.1474,0.6992,0.4622,-0.0050,0.3831,-0.0258,0.9233,0.61,45.05,357.05,-0.1099,0.0538,0.0441,0.1301,20.58,0,imu_bridge,Resting,0,0.590,0.00,-1.00,0.00
0.0031,CubeRed,-0.1330,0.6933,0.5961,0.0000,0.0351,0.0000,0.9994,0.00,4.02,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
0.1087,CubeBlue,0.1414,0.7041,0.4679,-0.0058,0.3730,-0.0213,0.9276,0.30,43.81,357.49,-0.0982,0.0798,0.0934,0.1573,22.21,0,imu_bridge,Resting,0,1.359,0.00,-1.00,0.00
0.1088,CubeRed,-0.1330,0.6933,0.5961,0.0000,0.0351,0.0000,0.9994,0.00,4.03,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
0.1366,CubeBlue,0.1445,0.7095,0.4784,-0.0057,0.3637,-0.0210,0.9312,0.26,42.66,357.52,0.0294,0.0513,0.0993,0.1156,10.79,0,imu_bridge,Resting,0,1.144,0.00,-1.00,0.00
0.1367,CubeRed,-0.1330,0.6933,0.5961,0.0000,0.0351,0.0000,0.9994,0.00,4.02,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
0.1939,CubeBlue,0.1442,0.7199,0.4869,-0.0062,0.3545,-0.0219,0.9348,0.23,41.53,357.40,-0.0119,0.3818,0.3130,0.4938,41.65,0,imu_bridge,Resting,0,1.136,0.00,-1.00,0.00
0.1941,CubeRed,-0.1330,0.6933,0.5961,0.0000,0.0351,0.0000,0.9994,0.00,4.02,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
0.3039,CubeBlue,0.1325,0.7500,0.4968,-0.0074,0.3351,-0.0174,0.9420,359.87,39.17,357.84,-0.2034,0.5260,0.1728,0.5898,42.46,0,imu_bridge,Resting,0,2.432,0.00,-1.00,0.00
0.3040,CubeRed,-0.1330,0.6933,0.5961,0.0000,0.0351,0.0000,0.9994,0.00,4.02,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
