time_s,tracker_id,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z,rot_w,euler_x,euler_y,euler_z,vel_x,vel_y,vel_z,speed_mps,ang_vel_deg_s,is_gripping,grip_source,contact_level,raw_grip,imu_delta_deg,down_face_x,down_face_y,down_face_z
0.0016,CubeRed,-0.0963,0.6796,0.7539,0.0000,0.1224,0.0000,0.9925,0.00,14.06,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
0.0017,CubeBlue,-0.0378,0.6604,0.9741,0.0000,0.2298,0.0000,-0.9732,0.00,333.43,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
0.1069,CubeRed,-0.0963,0.6796,0.7539,0.0000,0.1224,0.0000,0.9925,0.00,14.07,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.234,0.00,-1.00,0.00
0.1071,CubeBlue,-0.0378,0.6604,0.9741,0.0000,0.2298,0.0000,-0.9732,0.00,333.43,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
0.1342,CubeRed,-0.0963,0.6796,0.7539,0.0000,0.1225,0.0000,0.9925,0.00,14.07,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.321,0.00,-1.00,0.00
0.1343,CubeBlue,-0.0378,0.6604,0.9741,0.0000,0.2297,0.0000,-0.9733,0.00,333.44,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
0.1878,CubeRed,-0.0963,0.6796,0.7539,0.0000,0.1225,0.0000,0.9925,0.00,14.07,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
0.1879,CubeBlue,-0.0378,0.6604,0.9741,0.0000,0.2297,0.0000,-0.9733,0.00,333.44,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
0.3001,CubeRed,-0.0963,0.6796,0.7539,0.0000,0.1225,0.0000,0.9925,0.00,14.07,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
0.3002,CubeBlue,-0.0378,0.6604,0.9741,0.0000,0.2297,0.0000,-0.9733,0.00,333.44,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
0.3296,CubeRed,-0.0963,0.6796,0.7539,0.0000,0.1225,0.0000,0.9925,0.00,14.08,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.256,0.00,-1.00,0.00
0.3298,CubeBlue,-0.0378,0.6604,0.9741,0.0000,0.2297,0.0000,-0.9733,0.00,333.44,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
