time_s,tracker_id,pos_x,pos_y,pos_z,rot_y,is_gripping,down_face_x,down_face_y,down_face_z
4.0088,CubeRed,-0.0045,0.6684,0.7122,349.97,0,0.00,-1.00,0.00
4.0089,CubeBlue,-0.1463,0.6684,0.6992,4.60,0,0.00,-1.00,0.00
4.1284,CubeRed,-0.0045,0.6684,0.7122,349.98,0,0.00,-1.00,0.00
4.1285,CubeBlue,-0.1463,0.6684,0.6992,4.60,0,0.00,-1.00,0.00
4.1483,CubeRed,-0.0045,0.6684,0.7122,349.99,0,0.00,-1.00,0.00
4.1488,CubeBlue,-0.1463,0.6684,0.6992,4.60,0,0.00,-1.00,0.00
4.2078,CubeRed,-0.0045,0.6684,0.7122,349.99,0,0.00,-1.00,0.00
4.2079,CubeBlue,-0.1463,0.6684,0.6992,4.60,0,0.00,-1.00,0.00
4.3149,CubeRed,-0.0045,0.6684,0.7122,349.99,0,0.00,-1.00,0.00
4.3150,CubeBlue,-0.1463,0.6684,0.6992,4.60,0,0.00,-1.00,0.00
4.3361,CubeRed,-0.0045,0.6684,0.7122,350.00,0,0.00,-1.00,0.00
4.3362,CubeBlue,-0.1463,0.6684,0.6992,4.61,0,0.00,-1.00,0.00
4.3912,CubeRed,-0.0045,0.6684,0.7122,350.00,0,0.00,-1.00,0.00
4.3913,CubeBlue,-0.1463,0.6684,0.6992,4.61,0,0.00,-1.00,0.00
4.5022,CubeRed,-0.0045,0.6684,0.7122,350.00,0,0.00,-1.00,0.00
4.5023,CubeBlue,-0.1463,0.6684,0.6992,4.61,0,0.00,-1.00,0.00
4.5327,CubeRed,-0.0045,0.6684,0.7122,350.01,0,0.00,-1.00,0.00
4.5329,CubeBlue,-0.1463,0.6684,0.6992,4.62,0,0.00,-1.00,0.00
4.5859,CubeRed,-0.0045,0.6684,0.7122,350.01,0,0.00,-1.00,0.00
4.5860,CubeBlue,-0.1463,0.6684,0.6992,4.61,0,0.00,-1.00,0.00
4.7009,CubeRed,-0.0045,0.6684,0.7122,350.01,0,0.00,-1.00,0.00
4.7010,CubeBlue,-0.1463,0.6684,0.6992,4.62,0,0.00,-1.00,0.00
4.7282,CubeRed,-0.0045,0.6684,0.7122,350.01,0,0.00,-1.00,0.00
4.7286,CubeBlue,-0.1463,0.6684,0.6992,4.62,0,0.00,-1.00,0.00
4.7797,CubeRed,-0.0045,0.6684,0.7122,350.02,0,0.00,-1.00,0.00
4.7798,CubeBlue,-0.1463,0.6684,0.6992,4.62,0,0.00,-1.00,0.00
4.8951,CubeRed,-0.0045,0.6684,0.7122,354.90,0,0.00,-1.00,0.00
4.8953,CubeBlue,-0.1463,0.6684,0.6992,1.49,0,0.00,-1.00,0.00
4.9205,CubeRed,-0.0045,0.6684,0.7122,354.91,0,0.00,-1.00,0.00
4.9207,CubeBlue,-0.1463,0.6684,0.6992,1.50,0,0.00,-1.00,0.00
4.9736,CubeRed,-0.0045,0.6684,0.7122,354.92,0,0.00,-1.00,0.00
4.9737,CubeBlue,-0.1463,0.6684,0.6992,1.50,0,0.00,-1.00,0.00
5.0881,CubeRed,-0.0045,0.6684,0.7122,354.92,0,0.00,-1.00,0.00
5.0882,CubeBlue,-0.1463,0.6684,0.6992,1.50,0,0.00,-1.00,0.00
5.1143,CubeRed,-0.0045,0.6684,0.7122,354.93,0,0.00,-1.00,0.00
5.1144,CubeBlue,-0.1463,0.6684,0.6992,1.50,0,0.00,-1.00,0.00
5.1721,CubeRed,-0.0045,0.6684,0.7122,354.93,0,0.00,-1.00,0.00
5.1722,CubeBlue,-0.1463,0.6684,0.6992,1.50,0,0.00,-1.00,0.00
5.2851,CubeRed,-0.0045,0.6684,0.7122,354.93,0,0.00,-1.00,0.00
5.2854,CubeBlue,-0.3542,0.6723,1.4580,1.50,0,0.00,-1.00,0.00
5.3240,CubeRed,-0.0045,0.6684,0.7122,354.94,0,0.00,-1.00,0.00
5.3245,CubeBlue,-0.6318,0.6775,2.4712,1.50,0,0.00,-1.00,0.00
5.3757,CubeRed,-0.0045,0.6684,0.7122,354.94,0,0.00,-1.00,0.00
5.3759,CubeBlue,-0.6540,0.6779,2.5524,1.50,0,0.00,-1.00,0.00
5.4904,CubeRed,-0.0045,0.6684,0.7122,354.94,0,0.00,-1.00,0.00
5.4906,CubeBlue,-0.4995,0.6784,1.9877,1.50,0,0.00,-1.00,0.00
5.5172,CubeRed,-0.0045,0.6684,0.7122,354.95,0,0.00,-1.00,0.00
5.5175,CubeBlue,-0.2533,0.6792,1.0884,1.50,0,0.00,-1.00,0.00
5.5708,CubeRed,-0.0045,0.6684,0.7122,354.95,0,0.00,-1.00,0.00
5.5709,CubeBlue,-0.2352,0.6793,1.0223,1.50,0,0.00,-1.00,0.00
5.6838,CubeRed,-0.0045,0.6684,0.7122,354.96,0,0.00,-1.00,0.00
5.6839,CubeBlue,-0.2063,0.6794,0.9164,1.50,0,0.00,-1.00,0.00
5.7114,CubeRed,-0.0045,0.6684,0.7122,354.96,0,0.00,-1.00,0.00
5.7115,CubeBlue,-0.1629,0.6795,0.7581,1.50,0,0.00,-1.00,0.00
5.7678,CubeRed,-0.0045,0.6684,0.7122,354.96,0,0.00,-1.00,0.00
5.7680,CubeBlue,-0.1433,0.6796,0.6862,1.50,0,0.00,-1.00,0.00
5.8770,CubeRed,-0.0045,0.6684,0.7122,354.96,0,0.00,-1.00,0.00
5.8771,CubeBlue,-0.1433,0.6796,0.6862,1.50,0,0.00,-1.00,0.00
5.9058,CubeRed,-0.0045,0.6684,0.7122,354.97,0,0.00,-1.00,0.00
5.9063,CubeBlue,-0.1433,0.6796,0.6862,1.50,0,0.00,-1.00,0.00
5.9597,CubeRed,-0.0045,0.6684,0.7122,354.97,0,0.00,-1.00,0.00
5.9598,CubeBlue,-0.1433,0.6796,0.6862,1.50,0,0.00,-1.00,0.00
6.0711,CubeRed,-0.0045,0.6684,0.7122,354.97,0,0.00,-1.00,0.00
6.0712,CubeBlue,-0.1433,0.6796,0.6862,1.50,0,0.00,-1.00,0.00
6.1002,CubeRed,-0.0045,0.6684,0.7122,354.97,0,0.00,-1.00,0.00
6.1003,CubeBlue,-0.1433,0.6796,0.6862,1.51,0,0.00,-1.00,0.00
6.1539,CubeRed,-0.0045,0.6684,0.7122,354.97,0,0.00,-1.00,0.00
6.1541,CubeBlue,-0.1433,0.6796,0.6862,1.51,0,0.00,-1.00,0.00
6.2634,CubeRed,-0.0045,0.6684,0.7122,354.98,0,0.00,-1.00,0.00
6.2635,CubeBlue,-0.1433,0.6796,0.6862,1.51,0,0.00,-1.00,0.00
6.2962,CubeRed,-0.0045,0.6684,0.7122,354.98,0,0.00,-1.00,0.00
6.2964,CubeBlue,-0.1433,0.6796,0.6862,1.51,0,0.00,-1.00,0.00
6.3493,CubeRed,-0.0045,0.6684,0.7122,354.98,0,0.00,-1.00,0.00
6.3494,CubeBlue,-0.1433,0.6796,0.6862,1.51,0,0.00,-1.00,0.00
6.4608,CubeRed,-0.0045,0.6684,0.7122,354.99,0,0.00,-1.00,0.00
6.4609,CubeBlue,-0.1433,0.6796,0.6862,1.51,0,0.00,-1.00,0.00
6.4900,CubeRed,-0.0045,0.6684,0.7122,355.00,0,0.00,-1.00,0.00
6.4904,CubeBlue,-0.1433,0.6796,0.6862,1.52,0,0.00,-1.00,0.00
6.5432,CubeRed,-0.0045,0.6684,0.7122,355.00,0,0.00,-1.00,0.00
6.5433,CubeBlue,-0.1433,0.6796,0.6862,1.52,0,0.00,-1.00,0.00
6.6583,CubeRed,-0.0045,0.6684,0.7122,355.00,0,0.00,-1.00,0.00
6.6584,CubeBlue,-0.3290,0.6796,1.3655,1.52,0,0.00,-1.00,0.00
6.6840,CubeRed,-0.0045,0.6684,0.7122,355.00,0,0.00,-1.00,0.00
6.6842,CubeBlue,-0.6118,0.6796,2.3999,1.52,0,0.00,-1.00,0.00
6.7376,CubeRed,-0.0045,0.6684,0.7122,355.01,0,0.00,-1.00,0.00
6.7377,CubeBlue,-0.7363,0.6796,2.8554,1.52,0,0.00,-1.00,0.00
6.8492,CubeRed,-0.0045,0.6684,0.7122,355.01,0,0.00,-1.00,0.00
6.8493,CubeBlue,-0.1429,0.6796,0.6853,1.52,0,0.00,-1.00,0.00
6.8787,CubeRed,-0.0045,0.6684,0.7122,355.01,0,0.00,-1.00,0.00
6.8788,CubeBlue,-0.1429,0.6796,0.6853,1.52,0,0.00,-1.00,0.00
6.9339,CubeRed,-0.0045,0.6684,0.7122,355.02,0,0.00,-1.00,0.00
6.9340,CubeBlue,-0.1429,0.6796,0.6853,1.53,0,0.00,-1.00,0.00
7.0483,CubeRed,-0.0045,0.6684,0.7122,355.02,0,0.00,-1.00,0.00
7.0485,CubeBlue,-0.1429,0.6796,0.6853,1.53,0,0.00,-1.00,0.00
7.0732,CubeRed,-0.0045,0.6684,0.7122,355.03,0,0.00,-1.00,0.00
7.0736,CubeBlue,-0.1429,0.6796,0.6853,1.52,0,0.00,-1.00,0.00
7.1268,CubeRed,-0.0045,0.6684,0.7122,355.03,0,0.00,-1.00,0.00
7.1269,CubeBlue,-0.1429,0.6796,0.6853,1.52,0,0.00,-1.00,0.00
7.2386,CubeRed,-0.0045,0.6684,0.7122,355.03,0,0.00,-1.00,0.00
7.2389,CubeBlue,-0.1429,0.6796,0.6853,1.52,0,0.00,-1.00,0.00
7.2671,CubeRed,-0.0045,0.6684,0.7122,355.03,0,0.00,-1.00,0.00
7.2672,CubeBlue,-0.1429,0.6796,0.6853,1.53,0,0.00,-1.00,0.00
7.3221,CubeRed,-0.0045,0.6684,0.7122,355.03,0,0.00,-1.00,0.00
7.3222,CubeBlue,-0.1429,0.6796,0.6853,1.53,0,0.00,-1.00,0.00
7.4336,CubeRed,-0.0045,0.6684,0.7122,355.04,0,0.00,-1.00,0.00
7.4337,CubeBlue,-0.1429,0.6796,0.6853,356.63,0,0.00,-1.00,0.00
7.4618,CubeRed,-0.0045,0.6684,0.7122,355.04,0,0.00,-1.00,0.00
7.4619,CubeBlue,-0.1429,0.6796,0.6853,356.63,0,0.00,-1.00,0.00
7.5182,CubeRed,-0.0045,0.6684,0.7122,355.04,0,0.00,-1.00,0.00
7.5183,CubeBlue,-0.1429,0.6796,0.6853,356.63,0,0.00,-1.00,0.00
7.6282,CubeRed,-0.0045,0.6684,0.7122,355.05,0,0.00,-1.00,0.00
7.6283,CubeBlue,-0.1429,0.6796,0.6853,347.78,0,0.00,-1.00,0.00
7.6577,CubeRed,-0.0045,0.6684,0.7122,355.05,0,0.00,-1.00,0.00
7.6581,CubeBlue,-0.1429,0.6796,0.6853,342.90,0,0.00,-1.00,0.00
7.7103,CubeRed,-0.0045,0.6684,0.7122,355.05,0,0.00,-1.00,0.00
7.7104,CubeBlue,-0.1429,0.6796,0.6853,338.65,0,0.00,-1.00,0.00
7.8233,CubeRed,-0.0045,0.6684,0.7122,352.11,0,0.00,-1.00,0.00
7.8237,CubeBlue,-0.1139,0.6796,0.6948,331.19,0,0.00,-1.00,0.00
7.8523,CubeRed,-0.0045,0.6684,0.7122,352.12,0,0.00,-1.00,0.00
7.8525,CubeBlue,-0.1139,0.6796,0.6948,323.32,0,0.00,-1.00,0.00
7.9049,CubeRed,-0.0045,0.6684,0.7122,352.12,0,0.00,-1.00,0.00
7.9050,CubeBlue,-0.1139,0.6796,0.6948,321.39,0,0.00,-1.00,0.00
8.0193,CubeRed,-0.0045,0.6684,0.7122,352.12,0,0.00,-1.00,0.00
8.0194,CubeBlue,-0.0951,0.6796,0.6588,321.09,0,0.00,-1.00,0.00
8.0466,CubeRed,-0.0045,0.6684,0.7122,352.12,0,0.00,-1.00,0.00
8.0468,CubeBlue,-0.0951,0.6796,0.6588,311.70,0,0.00,-1.00,0.00
8.1010,CubeRed,-0.0045,0.6684,0.7122,352.12,0,0.00,-1.00,0.00
8.1011,CubeBlue,-0.0951,0.6796,0.6588,311.50,0,0.00,-1.00,0.00
8.2111,CubeRed,-0.0045,0.6684,0.7122,352.13,0,0.00,-1.00,0.00
8.2112,CubeBlue,-0.0951,0.6796,0.6588,310.93,0,0.00,-1.00,0.00
8.2395,CubeRed,-0.0045,0.6684,0.7122,352.14,0,0.00,-1.00,0.00
8.2401,CubeBlue,-0.0951,0.6796,0.6588,311.00,0,0.00,-1.00,0.00
8.2937,CubeRed,-0.0045,0.6684,0.7122,352.14,0,0.00,-1.00,0.00
8.2938,CubeBlue,-0.0951,0.6796,0.6588,308.97,0,0.00,-1.00,0.00
8.4058,CubeRed,-0.0045,0.6684,0.7122,352.14,0,0.00,-1.00,0.00
8.4059,CubeBlue,-0.1086,0.6796,0.7003,308.22,0,0.00,-1.00,0.00
8.4337,CubeRed,-0.0045,0.6684,0.7122,352.15,0,0.00,-1.00,0.00
8.4338,CubeBlue,-0.1086,0.6796,0.7003,313.93,0,0.00,-1.00,0.00
