time_s,tracker_id,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z,rot_w,euler_x,euler_y,euler_z,vel_x,vel_y,vel_z,speed_mps,ang_vel_deg_s,is_gripping,grip_source,contact_level,raw_grip,imu_delta_deg,down_face_x,down_face_y,down_face_z
0.2221,CubeRed,0.0000,0.0000,0.0000,0.0000,0.0967,0.0000,0.9953,0.00,11.10,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,11.104,0.00,-1.00,0.00
0.2225,CubeBlue,0.0000,0.0000,0.0000,0.0000,-0.4379,0.0000,0.8990,0.00,308.06,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,52.280,0.00,-1.00,0.00
0.2725,CubeRed,0.0000,0.0000,0.0000,0.0000,0.0968,0.0000,0.9953,0.00,11.12,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.186,0.00,-1.00,0.00
0.2726,CubeBlue,0.0000,0.0000,0.0000,0.0000,0.4379,0.0000,-0.8990,0.00,308.06,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
0.4432,CubeRed,0.0000,0.0000,0.0000,0.0000,0.0968,0.0000,0.9953,0.00,11.12,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
0.4434,CubeBlue,0.0000,0.0000,0.0000,0.0000,0.4379,0.0000,-0.8990,0.00,308.06,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
0.4709,CubeRed,0.0000,0.0000,0.0000,0.0000,0.0970,0.0000,0.9953,0.00,11.13,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
0.4709,CubeBlue,0.0000,0.0000,0.0000,0.0000,0.4379,0.0000,-0.8990,0.00,308.07,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
0.5001,CubeRed,0.0000,0.0000,0.0000,0.0000,0.0970,0.0000,0.9953,0.00,11.13,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
0.5002,CubeBlue,0.0000,0.0000,0.0000,0.0000,0.4379,0.0000,-0.8990,0.00,308.07,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
0.6447,CubeRed,-0.0031,0.0601,0.1501,0.0000,0.0970,0.0000,0.9953,0.00,11.13,0.00,-0.1218,2.3550,5.8793,6.3345,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
0.6448,CubeBlue,-0.0351,0.0601,0.1467,0.0000,0.4379,0.0000,-0.8990,0.00,308.07,0.00,-1.3734,2.3550,5.7453,6.3593,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
0.6661,CubeRed,-0.0182,0.3511,0.8766,0.0000,0.0971,0.0000,0.9953,0.00,11.14,0.00,-0.1031,1.9943,4.9788,5.3644,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
0.6665,CubeBlue,-0.2048,0.3511,0.8567,0.0000,0.4378,0.0000,-0.8991,0.00,308.07,0.00,-1.1630,1.9943,4.8654,5.3853,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
0.7115,CubeRed,-0.0184,0.3563,0.8896,0.0000,0.0971,0.0000,0.9953,0.00,11.14,0.00,-0.0128,0.2481,0.6195,0.6675,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
0.7117,CubeBlue,-0.2078,0.3563,0.8694,0.0000,0.4378,0.0000,-0.8991,0.00,308.07,0.00,-0.1447,0.2481,0.6054,0.6701,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
0.8381,CubeRed,-0.0189,0.3661,0.9139,0.0000,0.0971,0.0000,0.9953,0.00,11.15,0.00,-0.0112,0.2169,0.5415,0.5835,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
0.8383,CubeBlue,-0.2135,0.3661,0.8931,0.0000,0.4378,0.0000,-0.8991,0.00,308.07,0.00,-0.1265,0.2169,0.5292,0.5857,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
0.8592,CubeRed,-0.0200,0.3862,0.9642,0.0000,0.0972,0.0000,0.9953,0.00,11.15,0.00,-0.0082,0.1585,0.3957,0.4263,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
0.8593,CubeBlue,-0.2252,0.3862,0.9422,0.0000,0.4378,0.0000,-0.8991,0.00,308.07,0.00,-0.0924,0.1585,0.3867,0.4280,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
0.9084,CubeRed,-0.0200,0.3870,0.9661,0.0000,0.0972,0.0000,0.9953,0.00,11.16,0.00,-0.0019,0.0377,0.0940,0.1013,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
0.9085,CubeBlue,-0.2289,0.3925,0.9575,0.0000,0.4378,0.0000,-0.8991,0.00,308.07,0.00,-0.1823,0.3126,0.7627,0.8442,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
1.0294,CubeRed,-0.0203,0.3925,0.9799,0.0000,-0.0469,0.0000,0.9989,0.00,354.62,0.00,-0.0058,0.1123,0.2803,0.3021,336.26,0,none,Resting,0,0.000,0.00,-1.00,0.00
1.0295,CubeBlue,-0.2289,0.3925,0.9575,0.0000,-0.0390,0.0000,-0.9992,0.00,4.47,0.00,0.0000,0.0000,0.0000,0.0000,1147.08,0,none,Resting,0,0.000,0.00,-1.00,0.00
1.0495,CubeRed,-0.0203,0.3925,0.9799,0.0000,0.0468,0.0000,-0.9989,0.00,354.64,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
1.0497,CubeBlue,-0.2289,0.3925,0.9575,0.0000,0.0391,0.0000,0.9992,0.00,4.48,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
1.1000,CubeRed,-0.0203,0.3925,0.9799,0.0000,0.0468,0.0000,-0.9989,0.00,354.64,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
1.1001,CubeBlue,-0.2289,0.3925,0.9575,0.0000,0.0391,0.0000,0.9992,0.00,4.48,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
1.2591,CubeRed,-0.0203,0.3925,0.9799,0.0000,0.0467,0.0000,-0.9989,0.00,354.64,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
1.2592,CubeBlue,-0.2289,0.3925,0.9575,0.0000,0.0391,0.0000,0.9992,0.00,4.48,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
1.2863,CubeRed,-0.0203,0.3925,0.9799,0.0000,0.0467,0.0000,-0.9989,0.00,354.65,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
1.2867,CubeBlue,-0.2289,0.3925,0.9575,0.0000,0.0391,0.0000,0.9992,0.00,4.49,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
1.3151,CubeRed,-0.0203,0.3925,0.9799,0.0000,0.0466,0.0000,-0.9989,0.00,354.65,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
1.3152,CubeBlue,-0.2289,0.3925,0.9575,0.0000,0.0391,0.0000,0.9992,0.00,4.49,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
1.4544,CubeRed,-0.0203,0.3925,0.9799,0.0000,0.0466,0.0000,-0.9989,0.00,354.66,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
1.4545,CubeBlue,-0.2289,0.3925,0.9575,0.0000,0.0391,0.0000,0.9992,0.00,4.48,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
1.4776,CubeRed,-0.0203,0.3925,0.9799,0.0000,0.0466,0.0000,-0.9989,0.00,354.66,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
