time_s,tracker_id,qx,qy,qz,qw,raw_grip
1.7672,CubeBlue,-0.0079,0.9581,-0.0048,0.2864,0
1.7675,CubeRed,0.0033,-0.5701,-0.0067,0.8215,0
1.7974,CubeBlue,-0.0075,0.9581,-0.0055,0.2864,0
1.7975,CubeRed,0.0034,-0.5701,-0.0071,0.8215,0
1.8537,CubeBlue,-0.0073,0.9581,-0.0044,0.2864,0
1.8539,CubeRed,0.0026,-0.5701,-0.0064,0.8215,0
1.9625,CubeBlue,-0.0069,0.9581,-0.0054,0.2864,0
1.9629,CubeRed,0.0038,-0.5701,-0.0069,0.8215,0
1.9915,CubeBlue,-0.0068,0.9581,-0.0062,0.2863,0
1.9917,CubeRed,0.0036,-0.5701,-0.0071,0.8215,0
2.0471,CubeBlue,-0.0064,0.9581,-0.0056,0.2863,0
2.0473,CubeRed,0.0036,-0.5701,-0.0071,0.8215,0
2.1574,CubeBlue,-0.0066,0.9581,-0.0057,0.2863,0
2.1575,CubeRed,0.0029,-0.5701,-0.0062,0.8215,0
2.1865,CubeBlue,-0.0064,0.9581,-0.0050,0.2863,0
2.1870,CubeRed,0.0031,-0.5702,-0.0064,0.8215,0
2.2403,CubeBlue,-0.0070,0.9581,-0.0053,0.2863,0
2.2405,CubeRed,0.0037,-0.5702,-0.0073,0.8215,0
2.3529,CubeBlue,-0.0064,0.9581,-0.0050,0.2863,0
2.3530,CubeRed,0.0031,-0.5702,-0.0065,0.8215,0
2.3802,CubeBlue,-0.0066,0.9581,-0.0044,0.2864,0
2.3805,CubeRed,0.0036,-0.5702,-0.0067,0.8215,0
2.4370,CubeBlue,-0.0066,0.9581,-0.0044,0.2864,0
2.4372,CubeRed,0.0036,-0.5702,-0.0067,0.8215,0
2.5474,CubeBlue,-0.0067,0.9581,-0.0060,0.2863,0
2.5477,CubeRed,0.0035,-0.5702,-0.0073,0.8215,0
2.5741,CubeBlue,-0.0071,0.9581,-0.0059,0.2863,0
2.5743,CubeRed,0.0039,-0.5703,-0.0069,0.8214,0
2.6291,CubeBlue,-0.0062,0.9581,-0.0054,0.2864,0
2.6293,CubeRed,0.0039,-0.5703,-0.0069,0.8214,0
2.7378,CubeBlue,-0.0072,0.9581,-0.0053,0.2864,0
2.7381,CubeRed,0.0025,-0.5703,-0.0074,0.8214,0
2.7688,CubeBlue,-0.0069,0.9581,-0.0048,0.2864,0
2.7694,CubeRed,0.0025,-0.5703,-0.0070,0.8214,0
2.8239,CubeBlue,-0.0068,0.9581,-0.0052,0.2864,0
2.8241,CubeRed,0.0028,-0.5703,-0.0074,0.8214,0
2.9348,CubeBlue,-0.0062,0.9581,-0.0050,0.2864,0
2.9351,CubeRed,0.0034,-0.5703,-0.0063,0.8214,0
2.9643,CubeBlue,-0.0059,0.9581,-0.0052,0.2864,0
2.9646,CubeRed,0.0036,-0.5703,-0.0059,0.8214,0
3.0203,CubeBlue,-0.0059,0.9581,-0.0052,0.2864,0
3.0205,CubeRed,0.0037,-0.5703,-0.0067,0.8214,0
3.1289,CubeBlue,-0.0071,0.9581,-0.0057,0.2863,0
3.1291,CubeRed,0.0034,-0.5703,-0.0076,0.8214,0
3.1590,CubeBlue,-0.0060,0.9581,-0.0049,0.2864,0
3.1593,CubeRed,0.0030,-0.5704,-0.0064,0.8214,0
3.2128,CubeBlue,-0.0059,0.9581,-0.0053,0.2864,0
3.2130,CubeRed,0.0030,-0.5704,-0.0064,0.8214,0
3.3246,CubeBlue,-0.0063,0.9581,-0.0057,0.2864,0
3.3248,CubeRed,0.0034,-0.5704,-0.0069,0.8213,0
3.3539,CubeBlue,-0.0065,0.9581,-0.0053,0.2864,0
3.3544,CubeRed,0.0032,-0.5704,-0.0078,0.8213,0
3.4073,CubeBlue,-0.0068,0.9581,-0.0046,0.2864,0
3.4075,CubeRed,0.0031,-0.5704,-0.0067,0.8213,0
3.5179,CubeBlue,-0.0062,0.9581,-0.0052,0.2864,0
3.5183,CubeRed,0.0030,-0.5704,-0.0072,0.8213,0
3.5455,CubeBlue,-0.0066,0.9581,-0.0048,0.2864,0
3.5456,CubeRed,0.0032,-0.5704,-0.0059,0.8213,0
3.6031,CubeBlue,-0.0069,0.9581,-0.0059,0.2864,0
3.6032,CubeRed,0.0035,-0.5704,-0.0069,0.8213,0
3.7127,CubeBlue,-0.0072,0.9581,-0.0055,0.2864,0
3.7129,CubeRed,0.0028,-0.5705,-0.0062,0.8213,0
3.7417,CubeBlue,-0.0058,0.9582,-0.0061,0.2859,0
3.7419,CubeRed,0.0030,-0.5705,-0.0066,0.8213,0
3.7940,CubeBlue,-0.0047,0.9576,-0.0052,0.2881,0
3.7942,CubeRed,0.0033,-0.5705,-0.0069,0.8213,0
3.9045,CubeBlue,-0.0038,0.9571,-0.0056,0.2896,0
3.9048,CubeRed,0.0028,-0.5705,-0.0069,0.8213,0
3.9337,CubeBlue,-0.0002,0.9659,-0.0137,0.2587,0
3.9341,CubeRed,0.0038,-0.5705,-0.0068,0.8213,0
3.9889,CubeBlue,-0.0008,0.9718,-0.0163,0.2353,0
3.9891,CubeRed,0.0027,-0.5705,-0.0068,0.8213,0
4.0980,CubeBlue,-0.0008,0.9704,-0.0176,0.2409,0
4.0984,CubeRed,0.0031,-0.5705,-0.0070,0.8212,0
4.1276,CubeBlue,-0.0295,0.9763,0.0381,0.2109,0
4.1277,CubeRed,0.0033,-0.5705,-0.0070,0.8213,0
4.1861,CubeBlue,-0.0508,0.9757,0.0633,0.2037,0
4.1864,CubeRed,0.0039,-0.5705,-0.0061,0.8213,0
4.2923,CubeBlue,-0.0770,0.9694,0.0964,0.2124,0
4.2926,CubeRed,0.0032,-0.5705,-0.0065,0.8213,0
4.3100,CubeBlue,-0.0856,0.9609,0.1813,0.1911,2
4.3103,CubeRed,0.0034,-0.5705,-0.0057,0.8213,0
4.3670,CubeBlue,-0.0938,0.9588,0.2020,0.1765,0
4.3672,CubeRed,0.0031,-0.5705,-0.0066,0.8213,0
4.4778,CubeBlue,-0.0942,0.9613,0.2000,0.1642,0
4.4781,CubeRed,0.0038,-0.5705,-0.0064,0.8212,0
4.5058,CubeBlue,-0.1125,0.9623,0.2271,0.0984,0
4.5063,CubeRed,0.0038,-0.5705,-0.0067,0.8212,0
4.5593,CubeBlue,-0.1214,0.9616,0.2345,0.0750,0
4.5594,CubeRed,0.0034,-0.5705,-0.0060,0.8212,0
4.6720,CubeBlue,-0.1254,0.9632,0.2321,0.0510,0
4.6723,CubeRed,0.0039,-0.5705,-0.0068,0.8212,0
4.6991,CubeBlue,-0.1318,0.9687,0.2076,-0.0330,0
4.6993,CubeRed,0.0033,-0.5706,-0.0071,0.8212,0
4.7567,CubeBlue,-0.1305,0.9709,0.1915,-0.0596,0
4.7569,CubeRed,0.0038,-0.5706,-0.0062,0.8212,0
4.8654,CubeBlue,-0.1159,0.9697,0.1775,-0.1216,0
4.8657,CubeRed,0.0032,-0.5706,-0.0071,0.8212,0
4.8936,CubeBlue,-0.0597,0.9720,0.1643,-0.1570,0
4.8938,CubeRed,0.0040,-0.5706,-0.0063,0.8212,0
4.9482,CubeBlue,-0.0597,0.9720,0.1643,-0.1570,0
4.9483,CubeRed,0.0034,-0.5706,-0.0072,0.8212,0
5.0584,CubeBlue,-0.0447,0.9715,0.1687,-0.1607,0
5.0587,CubeRed,0.0032,-0.5706,-0.0064,0.8212,0
5.0888,CubeBlue,0.0195,0.9784,0.1304,-0.1590,0
5.0894,CubeRed,0.0035,-0.5706,-0.0064,0.8212,0
5.1430,CubeBlue,0.0397,0.9803,0.1228,-0.1494,0
5.1432,CubeRed,0.0040,-0.5706,-0.0064,0.8212,0
5.2540,CubeBlue,0.0554,0.9780,0.1264,-0.1566,0
5.2543,CubeRed,0.0040,-0.5706,-0.0064,0.8212,0
5.2851,CubeBlue,0.0302,0.9864,0.1139,-0.1148,0
5.2853,CubeRed,0.0033,-0.5706,-0.0073,0.8212,0
5.3396,CubeBlue,0.0233,0.9913,0.0955,-0.0876,0
5.3398,CubeRed,0.0023,-0.5706,-0.0072,0.8212,0
5.4486,CubeBlue,0.0232,0.9949,0.0775,-0.0603,0
5.4489,CubeRed,0.0032,-0.5706,-0.0076,0.8212,0
5.4777,CubeBlue,0.0226,0.9997,-0.0040,0.0060,0
5.4780,CubeRed,0.0040,-0.5706,-0.0079,0.8212,0
5.5319,CubeBlue,0.0231,0.9993,-0.0043,0.0275,0
5.5321,CubeRed,0.0031,-0.5706,-0.0079,0.8212,0
5.6438,CubeBlue,0.0272,0.9987,-0.0007,0.0441,0
5.6441,CubeRed,0.0025,-0.5707,-0.0070,0.8212,0
5.6733,CubeBlue,0.0185,0.9965,0.0019,0.0817,0
5.6737,CubeRed,0.0040,-0.5707,-0.0054,0.8212,0
5.7260,CubeBlue,0.0185,0.9965,0.0019,0.0817,0
5.7263,CubeRed,0.0047,-0.5707,-0.0062,0.8211,0
5.8380,CubeBlue,0.0146,0.9923,0.0057,0.1225,0
5.8383,CubeRed,0.0043,-0.5707,-0.0056,0.8211,0
5.8675,CubeBlue,0.0072,0.9919,0.0035,0.1267,0
5.8677,CubeRed,0.0031,-0.5707,-0.0064,0.8211,0
5.9288,CubeBlue,0.0049,0.9919,0.0035,0.1267,0
5.9290,CubeRed,0.0033,-0.5707,-0.0072,0.8211,0
6.0346,CubeBlue,0.0050,0.9919,0.0024,0.1267,1
6.0349,CubeRed,0.0035,-0.5707,-0.0064,0.8211,0
6.0607,CubeBlue,0.0052,0.9919,0.0037,0.1267,0
6.0608,CubeRed,0.0034,-0.5707,-0.0072,0.8211,0
6.1155,CubeBlue,0.0052,0.9919,0.0037,0.1267,0
6.1157,CubeRed,0.0037,-0.5708,-0.0065,0.8211,0
6.2272,CubeBlue,0.0040,0.9919,0.0035,0.1268,0
6.2273,CubeRed,0.0028,-0.5708,-0.0070,0.8211,0
6.2560,CubeBlue,0.0059,0.9919,0.0040,0.1268,0
6.2565,CubeRed,0.0032,-0.5708,-0.0071,0.8210,0
6.3099,CubeBlue,0.0058,0.9919,0.0028,0.1268,0
6.3101,CubeRed,0.0032,-0.5708,-0.0071,0.8210,0
6.4209,CubeBlue,0.0036,0.9919,0.0031,0.1268,0
6.4212,CubeRed,0.0031,-0.5708,-0.0081,0.8210,0
6.4493,CubeBlue,0.0048,0.9919,0.0026,0.1268,0
6.4494,CubeRed,0.0034,-0.5709,-0.0069,0.8210,0
6.5054,CubeBlue,0.0044,0.9919,0.0036,0.1268,0
6.5055,CubeRed,0.0028,-0.5709,-0.0068,0.8210,0
6.6150,CubeBlue,0.0044,0.9919,0.0024,0.1268,0
6.6152,CubeRed,0.0044,-0.5709,-0.0077,0.8210,0
6.6442,CubeBlue,0.0039,0.9919,0.0022,0.1268,0
6.6445,CubeRed,0.0040,-0.5709,-0.0074,0.8210,0
6.6985,CubeBlue,0.0047,0.9919,0.0025,0.1268,0
6.6987,CubeRed,0.0037,-0.5709,-0.0067,0.8210,0
6.8106,CubeBlue,0.0039,0.9919,0.0029,0.1269,0
6.8109,CubeRed,0.0029,-0.5709,-0.0063,0.8210,0
6.8395,CubeBlue,0.0043,0.9919,0.0023,0.1269,0
6.8400,CubeRed,0.0031,-0.5709,-0.0071,0.8210,0
6.8930,CubeBlue,0.0043,0.9919,0.0023,0.1269,0
6.8932,CubeRed,0.0031,-0.5709,-0.0071,0.8210,0
7.0060,CubeBlue,0.0045,0.9919,0.0034,0.1269,0
7.0063,CubeRed,0.0036,-0.5709,-0.0063,0.8210,0
7.0332,CubeBlue,0.0047,0.9919,0.0029,0.1269,0
7.0337,CubeRed,0.0036,-0.5709,-0.0062,0.8210,0
7.0892,CubeBlue,0.0042,0.9919,0.0031,0.1269,0
7.0893,CubeRed,0.0036,-0.5710,-0.0070,0.8209,0
7.1989,CubeBlue,0.0046,0.9919,0.0025,0.1269,0
7.1991,CubeRed,0.0040,-0.5709,-0.0072,0.8209,0
7.2281,CubeBlue,0.0037,0.9919,0.0030,0.1269,0
7.2283,CubeRed,0.0032,-0.5710,-0.0075,0.8209,0
7.2820,CubeBlue,0.0038,0.9919,0.0027,0.1269,0
7.2822,CubeRed,0.0032,-0.5710,-0.0066,0.8209,7
7.3946,CubeBlue,0.0037,0.9919,0.0028,0.1269,0
7.3949,CubeRed,0.0028,-0.5710,-0.0076,0.8209,7
7.4229,CubeBlue,0.0043,0.9919,0.0025,0.1269,0
7.4233,CubeRed,0.0029,-0.5710,-0.0065,0.8209,0
7.4769,CubeBlue,0.0044,0.9919,0.0022,0.1269,0
7.4771,CubeRed,0.0029,-0.5710,-0.0065,0.8209,0
7.5881,CubeBlue,0.0048,0.9919,0.0032,0.1269,0
7.5884,CubeRed,0.0039,-0.5711,-0.0057,0.8209,0
7.6167,CubeBlue,0.0041,0.9919,0.0026,0.1269,0
7.6170,CubeRed,0.0039,-0.5710,-0.0058,0.8209,0
7.6742,CubeBlue,0.0048,0.9919,0.0022,0.1269,0
7.6744,CubeRed,0.0038,-0.5711,-0.0068,0.8209,0
7.7843,CubeBlue,0.0040,0.9919,0.0016,0.1269,0
7.7845,CubeRed,0.0031,-0.5711,-0.0068,0.8209,0
7.8132,CubeBlue,0.0036,0.9919,0.0031,0.1269,0
7.8133,CubeRed,0.0031,-0.5711,-0.0068,0.8209,0
7.8653,CubeBlue,0.0045,0.9919,0.0035,0.1269,0
7.8655,CubeRed,0.0031,-0.5711,-0.0068,0.8209,0
7.9769,CubeBlue,0.0043,0.9919,0.0026,0.1269,0
7.9772,CubeRed,0.0033,-0.5710,-0.0070,0.8209,0
8.0044,CubeBlue,0.0044,0.9919,0.0032,0.1270,0
8.0049,CubeRed,0.0037,-0.5711,-0.0065,0.8209,0
8.0584,CubeBlue,0.0035,0.9919,0.0028,0.1270,0
8.0585,CubeRed,0.0031,-0.5711,-0.0072,0.8209,0
8.1690,CubeBlue,0.0038,0.9919,0.0030,0.1270,0
8.1691,CubeRed,0.0033,-0.5711,-0.0059,0.8209,0
8.1979,CubeBlue,0.0041,0.9919,0.0028,0.1270,0
8.1981,CubeRed,0.0006,-0.5701,-0.0067,0.8215,0
8.2529,CubeBlue,0.0041,0.9919,0.0025,0.1270,0
8.2552,CubeRed,0.0081,-0.5760,-0.0095,0.8173,0
8.3619,CubeBlue,0.0039,0.9919,0.0027,0.1270,0
8.3621,CubeRed,0.0071,-0.5781,-0.0103,0.8159,0
8.3922,CubeBlue,0.0051,0.9919,0.0016,0.1271,0
8.3924,CubeRed,-0.0143,-0.6765,-0.0199,0.7360,0
8.4480,CubeBlue,0.0056,0.9919,0.0018,0.1270,0
8.4482,CubeRed,-0.0105,-0.6847,-0.0190,0.7285,0
8.5567,CubeBlue,0.0053,0.9919,0.0015,0.1270,0
8.5568,CubeRed,-0.0147,-0.6854,-0.0173,0.7278,0
8.5873,CubeBlue,0.0048,0.9919,0.0018,0.1271,0
8.5878,CubeRed,-0.0132,-0.6855,-0.0145,0.7278,0
8.6428,CubeBlue,0.0048,0.9919,0.0018,0.1271,0
8.6431,CubeRed,-0.0117,-0.6855,-0.0135,0.7278,0
8.7520,CubeBlue,0.0043,0.9919,0.0023,0.1271,0
8.7521,CubeRed,-0.0091,-0.6855,-0.0117,0.7279,0
8.7814,CubeBlue,0.0046,0.9919,0.0028,0.1271,0
8.7816,CubeRed,-0.0037,-0.6856,-0.0091,0.7279,0
8.8387,CubeBlue,0.0047,0.9919,0.0022,0.1271,0
8.8389,CubeRed,-0.0037,-0.6856,-0.0091,0.7279,0
8.9464,CubeBlue,0.0040,0.9919,0.0025,0.1271,0
8.9467,CubeRed,-0.0011,-0.6910,-0.0099,0.7228,0
8.9750,CubeBlue,0.0034,0.9919,0.0019,0.1272,0
8.9753,CubeRed,-0.0051,-0.7734,-0.0185,0.6337,0
9.0311,CubeBlue,0.0034,0.9919,0.0019,0.1272,0
9.0313,CubeRed,-0.0059,-0.7820,-0.0194,0.6229,0
9.1403,CubeBlue,0.0040,0.9919,0.0024,0.1272,0
9.1405,CubeRed,-0.0074,-0.7816,-0.0178,0.6235,0
9.1703,CubeBlue,0.0044,0.9919,0.0023,0.1272,0
9.1709,CubeRed,-0.0061,-0.7789,-0.0157,0.6269,0
9.2256,CubeBlue,0.0044,0.9919,0.0023,0.1272,0
9.2257,CubeRed,-0.0009,-0.7790,-0.0137,0.6269,0
9.3335,CubeBlue,0.0040,0.9919,0.0037,0.1272,0
9.3337,CubeRed,-0.0072,-0.7791,-0.0123,0.6268,0
9.3503,CubeBlue,0.0041,0.9919,0.0033,0.1271,0
9.3505,CubeRed,-0.0069,-0.7791,-0.0116,0.6268,0
9.4085,CubeBlue,0.0041,0.9919,0.0033,0.1271,0
9.4087,CubeRed,-0.0069,-0.7791,-0.0116,0.6268,0
9.5159,CubeBlue,0.0044,0.9919,0.0033,0.1272,0
9.5161,CubeRed,-0.0058,-0.7791,-0.0108,0.6268,0
9.5448,CubeBlue,0.0045,0.9919,0.0029,0.1272,0
9.5450,CubeRed,-0.0023,-0.7791,-0.0099,0.6268,0
9.6010,CubeBlue,0.0047,0.9919,0.0025,0.1272,0
9.6012,CubeRed,-0.0001,-0.7756,-0.0100,0.6311,0
9.7099,CubeBlue,0.0047,0.9919,0.0017,0.1272,0
9.7100,CubeRed,-0.0026,-0.7776,-0.0093,0.6286,0
9.7392,CubeBlue,0.0037,0.9919,0.0032,0.1271,0
9.7397,CubeRed,-0.0050,-0.8336,-0.0207,0.5520,0
9.7945,CubeBlue,0.0037,0.9919,0.0032,0.1271,0
9.7947,CubeRed,-0.0077,-0.8507,-0.0254,0.5250,0
9.9032,CubeBlue,0.0035,0.9919,0.0037,0.1271,0
9.9034,CubeRed,-0.0182,-0.8645,-0.0270,0.5016,0
9.9329,CubeBlue,0.0036,0.9919,0.0033,0.1271,0
9.9331,CubeRed,-0.0190,-0.8704,-0.0264,0.4914,0
9.9916,CubeBlue,0.0036,0.9919,0.0033,0.1271,0
9.9918,CubeRed,-0.0190,-0.8704,-0.0264,0.4914,0
10.0956,CubeBlue,0.0041,0.9919,0.0026,0.1272,0
10.0960,CubeRed,-0.0177,-0.8510,-0.0218,0.5244,0
10.1143,CubeBlue,0.0031,0.9919,0.0031,0.1272,0
10.1146,CubeRed,-0.0047,-0.7557,-0.0140,0.6548,0
10.1730,CubeBlue,0.0031,0.9919,0.0031,0.1272,0
10.1732,CubeRed,-0.0047,-0.7557,-0.0140,0.6548,0
10.2790,CubeBlue,0.0031,0.9919,0.0033,0.1273,0
10.2793,CubeRed,-0.0045,-0.7831,-0.0178,0.6216,8
10.3105,CubeBlue,0.0031,0.9919,0.0040,0.1272,0
10.3111,CubeRed,-0.0027,-0.8127,-0.0182,0.5824,0
10.3651,CubeBlue,0.0031,0.9919,0.0040,0.1272,0
10.3653,CubeRed,-0.0071,-0.8115,-0.0160,0.5841,0
10.4749,CubeBlue,0.0027,0.9919,0.0032,0.1272,0
10.4752,CubeRed,-0.0260,-0.8317,-0.0003,0.5545,0
10.5026,CubeBlue,0.0043,0.9919,0.0026,0.1273,0
10.5028,CubeRed,-0.0878,-0.8268,0.0216,0.5553,0
10.5585,CubeBlue,0.0043,0.9919,0.0026,0.1273,0
10.5587,CubeRed,-0.0878,-0.8268,0.0216,0.5553,0
10.6700,CubeBlue,0.0039,0.9919,0.0031,0.1272,0
10.6703,CubeRed,-0.1612,-0.8297,0.0677,0.5301,0
10.6986,CubeBlue,0.0040,0.9919,0.0026,0.1272,0
10.6988,CubeRed,-0.2635,-0.8300,0.2300,0.4345,0
10.7547,CubeBlue,0.0040,0.9919,0.0026,0.1272,0
10.7549,CubeRed,-0.2658,-0.8287,0.2694,0.4123,0
10.8645,CubeBlue,0.0045,0.9919,0.0029,0.1272,0
10.8646,CubeRed,-0.2583,-0.8216,0.2819,0.4227,0
10.8934,CubeBlue,0.0052,0.9918,0.0032,0.1273,0
10.8940,CubeRed,-0.2711,-0.7714,0.3028,0.4896,0
10.9486,CubeBlue,0.0052,0.9918,0.0032,0.1273,0
10.9488,CubeRed,-0.2661,-0.7663,0.3149,0.4928,0
11.0588,CubeBlue,0.0049,0.9918,0.0032,0.1273,0
11.0590,CubeRed,-0.2657,-0.7621,0.3223,0.4947,0
11.0885,CubeBlue,0.0050,0.9918,0.0029,0.1273,0
11.0887,CubeRed,-0.2571,-0.7776,0.3318,0.4681,0
11.1450,CubeBlue,0.0050,0.9918,0.0035,0.1273,0
11.1452,CubeRed,-0.2400,-0.7869,0.3398,0.4558,0
11.2536,CubeBlue,0.0047,0.9919,0.0028,0.1273,0
11.2538,CubeRed,-0.1996,-0.8065,0.3473,0.4348,0
11.2832,CubeBlue,0.0046,0.9918,0.0030,0.1273,0
11.2835,CubeRed,-0.1671,-0.8081,0.3646,0.4314,0
11.3367,CubeBlue,0.0046,0.9918,0.0030,0.1273,0
11.3368,CubeRed,-0.1682,-0.7994,0.3743,0.4388,0
11.4487,CubeBlue,0.0050,0.9918,0.0031,0.1273,0
11.4491,CubeRed,-0.1676,-0.7911,0.3852,0.4446,0
11.4796,CubeBlue,0.0045,0.9918,0.0025,0.1273,0
11.4802,CubeRed,-0.1308,-0.7683,0.4342,0.4518,0
11.5316,CubeBlue,0.0042,0.9918,0.0031,0.1273,0
11.5317,CubeRed,-0.1136,-0.7631,0.4479,0.4519,0
11.6474,CubeBlue,0.0036,0.9918,0.0028,0.1273,0
11.6476,CubeRed,-0.1005,-0.7522,0.4619,0.4590,0
11.6735,CubeBlue,0.0041,0.9918,0.0026,0.1274,0
11.6737,CubeRed,-0.0548,-0.7219,0.4923,0.4833,0
11.7286,CubeBlue,0.0041,0.9918,0.0026,0.1274,0
11.7287,CubeRed,-0.0376,-0.7151,0.5008,0.4861,0
11.8415,CubeBlue,0.0045,0.9918,0.0027,0.1274,0
11.8417,CubeRed,-0.0098,-0.6934,0.5130,0.5059,0
11.8682,CubeBlue,0.0048,0.9918,0.0037,0.1273,0
11.8684,CubeRed,0.0280,-0.6420,0.5221,0.5608,3
11.9195,CubeBlue,0.0043,0.9918,0.0030,0.1274,0
11.9197,CubeRed,0.0314,-0.6278,0.5210,0.5774,3
12.0328,CubeBlue,0.0049,0.9918,0.0027,0.1274,0
12.0331,CubeRed,0.0314,-0.6278,0.5210,0.5774,0
12.0602,CubeBlue,0.0046,0.9918,0.0032,0.1273,0
12.0607,CubeRed,0.0303,-0.5985,0.5172,0.6111,0
12.1148,CubeBlue,0.0046,0.9918,0.0032,0.1273,0
12.1150,CubeRed,0.0248,-0.5976,0.5174,0.6120,0
12.2268,CubeBlue,0.0045,0.9918,0.0029,0.1273,0
12.2270,CubeRed,-0.0128,-0.5696,0.5326,0.6259,0
12.2549,CubeBlue,0.0043,0.9918,0.0031,0.1274,0
12.2550,CubeRed,-0.0568,-0.5534,0.5509,0.6221,0
12.3093,CubeBlue,0.0045,0.9918,0.0026,0.1273,0
12.3096,CubeRed,-0.0750,-0.5587,0.5619,0.6055,0
12.4204,CubeBlue,0.0050,0.9918,0.0023,0.1273,0
12.4207,CubeRed,-0.1066,-0.5651,0.5700,0.5868,0
12.4488,CubeBlue,0.0041,0.9919,0.0022,0.1273,0
12.4491,CubeRed,-0.0854,-0.5104,0.6358,0.5726,3
12.5040,CubeBlue,0.0041,0.9919,0.0022,0.1273,0
12.5042,CubeRed,-0.0854,-0.5104,0.6358,0.5726,3
12.6161,CubeBlue,0.0047,0.9918,0.0021,0.1273,3
12.6162,CubeRed,-0.0462,-0.5088,0.6527,0.5595,0
12.6451,CubeBlue,0.0044,0.9918,0.0024,0.1273,0
12.6456,CubeRed,-0.0396,-0.5594,0.6375,0.5284,0
12.6981,CubeBlue,0.0049,0.9918,0.0030,0.1273,0
12.6982,CubeRed,-0.0277,-0.5416,0.6482,0.5346,0
12.8104,CubeBlue,0.0043,0.9918,0.0021,0.1273,0
12.8107,CubeRed,-0.0267,-0.5149,0.6621,0.5439,0
12.8394,CubeBlue,0.0032,0.9919,0.0024,0.1273,0
