time_s,tracker_id,bbox_x,bbox_y,bbox_w,bbox_h,bbox_score,kp0_x,kp0_y,kp0_v,kp1_x,kp1_y,kp1_v,kp2_x,kp2_y,kp2_v,kp3_x,kp3_y,kp3_v,calib_status
11.0581,Blue,754.85,484.08,86.33,95.71,0.712,782.62,478.45,1.000,747.89,454.51,1.000,722.17,477.24,1.000,746.92,496.88,1.000,ongoing
11.2529,Blue,734.55,486.96,78.42,81.48,0.690,751.69,481.50,1.000,734.17,468.72,1.000,719.02,480.60,1.000,726.53,491.48,1.000,ongoing
11.6467,Blue,638.41,520.10,95.22,121.83,0.696,675.71,500.03,1.000,623.76,482.60,1.000,604.99,515.47,1.000,646.90,532.41,1.000,ongoing
11.8406,Blue,610.46,532.74,94.23,114.86,0.711,643.70,522.24,1.000,603.36,495.70,1.000,577.21,523.61,1.000,603.95,543.47,1.000,ongoing
12.0320,Blue,582.81,549.62,96.27,119.97,0.711,621.80,531.47,1.000,567.22,512.03,1.000,547.16,549.54,1.000,595.15,564.24,1.000,ongoing
12.2259,Blue,605.15,569.67,96.13,122.19,0.709,641.07,544.83,1.000,583.40,534.44,1.000,572.37,571.98,1.000,618.16,580.40,1.000,ongoing
12.4197,Blue,597.20,569.36,95.66,119.94,0.699,634.46,545.74,1.000,576.35,530.41,1.000,562.18,570.48,1.000,611.78,581.60,1.000,ongoing
12.6153,Blue,593.57,564.96,95.69,113.25,0.712,625.75,552.21,1.000,580.86,528.76,1.000,558.27,559.18,1.000,591.05,576.58,1.000,ongoing
12.8096,Blue,583.92,559.42,97.58,116.81,0.709,614.76,534.72,1.000,563.33,525.48,1.000,553.74,560.88,1.000,596.90,568.17,1.000,ongoing
13.0058,Blue,593.55,550.32,97.93,118.22,0.706,627.60,537.59,1.000,581.64,514.06,1.000,557.33,544.93,1.000,591.90,562.99,1.000,ongoing
13.1978,Blue,592.77,546.28,97.77,116.58,0.709,629.37,529.82,1.000,577.85,506.22,1.000,553.48,541.75,1.000,595.36,559.71,1.000,ongoing
13.3930,Blue,610.36,540.05,98.52,123.98,0.713,647.66,518.33,1.000,590.76,501.76,1.000,575.07,541.58,1.000,620.63,553.09,1.000,ongoing
13.5868,Blue,589.08,520.20,99.20,123.32,0.704,629.80,500.79,1.000,572.17,481.47,1.000,551.08,519.81,1.000,599.49,536.47,1.000,ongoing
13.7810,Blue,590.30,524.57,99.26,122.81,0.713,629.08,509.64,1.000,577.13,484.54,1.000,549.17,519.52,1.000,590.86,542.28,1.000,ongoing
13.9779,Blue,598.43,533.19,97.34,116.52,0.707,633.22,517.80,1.000,587.18,493.77,1.000,564.28,524.98,1.000,597.34,544.22,1.000,ongoing
14.1699,Blue,678.79,548.19,96.31,115.98,0.713,713.71,527.94,1.000,663.05,510.21,1.000,645.58,545.09,1.000,683.57,558.38,1.000,ongoing
14.3642,Blue,773.11,546.92,95.20,113.85,0.712,809.03,529.09,1.000,755.47,509.69,1.000,737.63,547.06,1.000,778.48,560.15,1.000,ongoing
14.5625,Blue,863.60,514.78,95.17,114.04,0.713,898.59,494.59,1.000,847.24,476.67,1.000,825.98,512.74,1.000,869.18,525.98,1.000,ongoing
14.7576,Blue,837.15,499.38,91.09,110.16,0.713,870.61,478.44,1.000,818.46,462.31,1.000,802.99,498.87,1.000,843.33,509.91,1.000,ongoing
14.9505,Blue,783.35,539.12,82.27,101.45,0.705,818.22,520.70,1.000,765.81,503.20,1.000,744.30,539.82,1.000,791.15,554.28,1.000,ongoing
14.9506,Red,1103.68,612.20,105.78,114.04,0.664,1113.30,584.50,1.000,1084.28,592.28,1.000,1093.45,618.81,1.000,1118.70,601.48,1.000,ongoing
15.1440,Blue,783.42,573.52,84.84,103.25,0.710,817.32,549.43,1.000,761.94,537.26,1.000,744.70,577.23,1.000,798.05,585.04,1.000,ongoing
15.3376,Blue,780.01,563.07,87.74,109.68,0.709,812.22,544.57,1.000,766.06,527.59,1.000,741.14,560.70,1.000,786.22,575.03,1.000,ongoing
15.5307,Blue,811.83,546.91,94.83,114.07,0.710,850.50,522.68,1.000,791.09,511.78,1.000,780.15,550.83,1.000,832.74,556.88,1.000,ongoing
15.7254,Blue,847.13,541.84,97.85,104.84,0.601,864.64,524.39,1.000,838.36,523.62,1.000,831.01,538.40,1.000,856.49,540.46,1.000,ongoing
15.9213,Blue,871.08,533.35,96.70,98.43,0.662,877.82,522.67,1.000,866.64,524.30,1.000,862.95,532.12,1.000,879.95,533.31,1.000,ongoing
16.1159,Blue,862.18,545.56,108.32,107.20,0.702,877.86,517.86,1.000,836.11,529.28,1.000,851.13,558.74,1.000,891.71,544.06,1.000,ongoing
16.5003,Blue,886.29,556.25,117.51,93.04,0.670,902.83,527.54,1.000,856.49,534.02,1.000,865.49,571.77,1.000,920.02,558.48,1.000,ongoing
16.6984,Unknown,907.33,582.23,125.58,98.37,0.711,926.43,551.43,1.000,878.60,565.97,1.000,902.27,598.94,1.000,946.40,578.13,1.000,ongoing
16.6986,Red,1218.69,670.69,127.76,133.78,0.618,1250.98,634.67,1.000,1203.24,647.36,1.000,1221.85,676.80,1.000,1260.01,666.74,1.000,ongoing
16.8915,Blue,913.41,591.18,128.94,106.35,0.717,924.93,554.05,1.000,882.07,570.89,1.000,902.09,603.35,1.000,950.00,576.73,1.000,ongoing
16.8922,Unknown,1233.03,674.38,102.69,114.37,0.612,1249.23,648.99,1.000,1210.57,656.40,1.000,1218.36,684.41,1.000,1249.70,677.48,1.000,ongoing
17.0854,Blue,861.92,583.76,138.12,122.11,0.689,857.21,570.46,1.000,857.08,586.73,1.000,887.05,586.48,1.000,889.54,562.34,1.000,ongoing
17.6697,Blue,619.32,654.91,128.84,125.36,0.697,611.60,641.49,1.000,619.55,646.23,1.000,638.67,650.84,1.000,635.70,625.35,1.000,ongoing
17.8606,Blue,645.23,648.37,114.97,154.78,0.676,642.64,620.83,1.000,616.47,646.77,1.000,657.28,664.89,1.000,677.80,628.81,1.000,ongoing
18.0557,Blue,665.52,650.98,118.87,158.00,0.688,674.76,612.32,1.000,630.60,626.02,1.000,650.33,663.78,1.000,694.49,640.00,1.000,ongoing
18.0558,Red,810.81,649.55,65.31,90.45,0.637,814.45,639.79,1.000,810.42,638.05,1.000,807.25,640.15,1.000,809.33,644.02,1.000,ongoing
18.2392,Blue,668.51,649.16,117.92,155.59,0.707,681.64,604.04,1.000,636.82,624.37,1.000,664.69,655.97,1.000,706.33,630.04,1.000,ongoing
18.4331,Blue,652.38,649.97,111.48,150.75,0.710,663.57,605.86,1.000,617.87,623.08,1.000,644.00,655.24,1.000,684.11,632.77,1.000,ongoing
18.6306,Blue,628.09,659.21,105.06,142.11,0.718,638.73,633.06,1.000,600.76,640.09,1.000,617.27,666.76,1.000,648.33,652.11,1.000,ongoing
18.8223,Blue,637.94,672.41,108.21,144.01,0.719,640.56,630.16,1.000,605.13,651.54,1.000,631.37,680.28,1.000,661.44,647.25,1.000,ongoing
19.0153,Blue,662.78,653.03,105.02,145.66,0.707,662.63,620.30,1.000,639.53,638.16,1.000,666.35,656.56,1.000,683.34,630.67,1.000,ongoing
19.2090,Blue,640.84,648.84,108.78,149.84,0.722,646.64,608.81,1.000,610.35,628.63,1.000,640.57,653.10,1.000,670.75,627.03,1.000,ongoing
19.4072,Blue,643.34,650.81,104.63,145.79,0.721,644.23,609.81,1.000,609.32,636.00,1.000,645.70,661.29,1.000,673.48,627.87,1.000,ongoing
19.6009,Blue,608.51,674.70,102.99,141.03,0.725,608.23,638.10,1.000,579.89,661.82,1.000,614.86,682.21,1.000,635.54,648.41,1.000,ongoing
19.8029,Blue,565.27,717.41,98.81,137.11,0.718,558.47,684.23,1.000,536.50,710.07,1.000,572.35,726.71,1.000,587.39,694.90,1.000,ongoing
19.9909,Blue,592.27,716.87,99.44,137.37,0.723,587.33,683.41,1.000,567.66,704.42,1.000,596.59,716.83,1.000,611.15,690.90,1.000,ongoing
20.1861,Blue,615.70,701.69,100.45,137.25,0.714,614.15,659.57,1.000,582.18,690.01,1.000,624.62,708.72,1.000,640.88,680.09,1.000,ongoing
20.3788,Blue,642.86,686.17,104.37,140.83,0.721,645.82,649.27,1.000,608.29,670.20,1.000,646.45,695.93,1.000,674.33,664.08,1.000,ongoing
20.5686,Blue,653.25,676.05,110.96,144.27,0.713,642.61,632.69,1.000,625.46,666.26,1.000,666.59,679.79,1.000,677.45,635.10,1.000,ongoing
22.6683,Unknown,653.00,670.99,95.62,82.45,0.654,647.53,665.10,1.000,646.37,660.57,1.000,642.11,664.40,1.000,638.43,661.64,1.000,ongoing
23.2501,Blue,793.94,706.24,129.50,127.51,0.645,831.12,670.09,1.000,770.98,674.60,1.000,774.69,716.69,1.000,832.24,706.64,1.000,ongoing
23.9994,Blue,699.71,671.86,125.07,136.64,0.690,736.90,657.56,1.000,680.92,634.96,1.000,665.73,672.84,1.000,707.91,687.27,1.000,ongoing
24.1774,Blue,692.46,688.98,126.24,145.75,0.720,735.28,656.35,1.000,664.76,646.71,1.000,657.61,697.39,1.000,723.51,700.51,1.000,ongoing
24.3618,Blue,678.83,707.39,125.56,146.01,0.718,717.79,680.51,1.000,655.79,667.89,1.000,647.80,711.60,1.000,699.84,719.15,1.000,ongoing
24.5560,Blue,686.74,696.83,127.90,139.55,0.721,719.95,669.64,1.000,662.03,660.61,1.000,657.34,701.94,1.000,708.08,705.58,1.000,ongoing
24.7519,Blue,680.86,588.01,107.50,119.73,0.684,709.98,568.75,1.000,659.72,561.28,1.000,650.79,595.23,1.000,686.52,603.37,1.000,ongoing
24.9461,Blue,704.13,441.18,133.70,108.27,0.713,738.17,421.47,1.000,686.80,407.42,1.000,673.49,446.12,1.000,726.58,453.13,1.000,ongoing
25.1401,Unknown,727.51,331.94,117.39,75.91,0.660,745.32,308.18,1.000,693.35,321.83,1.000,709.83,354.82,1.000,759.62,340.30,1.000,ongoing
25.5147,Red,747.94,338.13,109.37,111.76,0.704,783.38,313.82,1.000,731.79,299.43,1.000,712.27,333.29,1.000,762.65,348.51,1.000,ongoing
25.7096,Blue,750.90,348.78,102.51,109.98,0.719,790.42,333.87,1.000,745.31,309.41,1.000,720.71,332.69,1.000,753.38,360.39,1.000,ongoing
25.9031,Blue,729.86,384.89,103.99,115.68,0.715,771.15,363.58,1.000,714.66,343.16,1.000,691.13,382.66,1.000,743.34,398.56,1.000,ongoing
26.0970,Blue,664.57,394.77,108.08,127.05,0.708,706.56,370.25,1.000,647.67,350.35,1.000,625.60,393.65,1.000,680.17,405.84,1.000,ongoing
26.2823,Blue,579.56,396.30,103.64,119.23,0.713,616.00,365.01,1.000,556.78,354.99,1.000,549.28,392.87,1.000,600.73,399.05,1.000,ongoing
26.4805,Blue,496.60,433.89,99.47,110.61,0.717,527.26,416.34,1.000,480.11,396.29,1.000,458.55,430.82,1.000,499.60,444.27,1.000,ongoing
26.6723,Blue,499.15,456.37,93.22,103.17,0.711,530.64,431.78,1.000,479.33,420.16,1.000,466.29,452.55,1.000,514.56,462.82,1.000,ongoing
26.6724,Red,1132.55,576.80,103.94,113.69,0.615,1139.11,543.95,1.000,1111.92,559.58,1.000,1130.85,583.53,1.000,1153.51,559.08,1.000,ongoing
26.8660,Blue,532.09,479.02,88.58,101.38,0.709,561.11,456.71,1.000,512.25,442.90,1.000,494.49,479.07,1.000,539.75,488.16,1.000,ongoing
27.0586,Blue,563.75,485.43,90.59,103.81,0.712,593.28,468.14,1.000,543.05,453.46,1.000,528.85,488.67,1.000,572.24,495.10,1.000,ongoing
27.2503,Blue,595.61,474.90,94.03,92.07,0.670,618.55,460.18,1.000,584.79,444.68,1.000,570.57,472.22,1.000,610.92,481.83,1.000,ongoing
27.4449,Blue,628.13,437.37,97.38,112.29,0.712,656.72,415.25,1.000,605.96,402.09,1.000,589.97,439.30,1.000,636.56,445.79,1.000,ongoing
27.6393,Blue,631.97,395.77,104.15,121.54,0.714,665.93,367.87,1.000,611.17,357.35,1.000,594.92,398.61,1.000,650.36,403.59,1.000,ongoing
27.8360,Blue,638.21,372.90,89.72,117.14,0.655,648.35,355.51,1.000,616.21,353.95,1.000,612.30,378.45,1.000,640.79,378.67,1.000,ongoing
28.4171,Blue,652.88,323.18,104.24,116.91,0.705,686.32,292.24,1.000,638.23,282.31,1.000,618.17,313.33,1.000,664.74,322.61,1.000,ongoing
28.6115,Blue,645.86,325.40,102.83,97.81,0.606,661.18,330.79,1.000,643.67,316.29,1.000,636.96,327.36,1.000,638.56,334.70,1.000,ongoing
28.8060,Blue,665.66,350.89,109.15,108.56,0.690,694.48,332.17,1.000,652.05,320.09,1.000,640.85,346.74,1.000,677.27,359.20,1.000,ongoing
29.0005,Blue,652.06,389.45,110.89,126.14,0.712,687.10,369.01,1.000,641.85,349.43,1.000,621.82,383.88,1.000,661.14,395.79,1.000,ongoing
29.3640,Blue,643.63,422.00,106.42,134.95,0.719,676.47,383.09,1.000,612.47,381.63,1.000,612.44,426.32,1.000,674.21,421.46,1.000,ongoing
29.9468,Blue,617.62,427.08,118.13,119.91,0.650,622.89,413.41,1.000,598.11,417.91,1.000,607.59,439.61,1.000,619.56,425.72,1.000,ongoing
30.1398,Blue,641.45,431.89,112.60,118.61,0.612,632.27,419.34,1.000,633.41,431.65,1.000,642.70,433.02,1.000,641.73,420.36,1.000,ongoing
30.3331,Blue,737.02,443.29,141.47,135.70,0.603,754.62,427.39,1.000,729.47,420.13,1.000,723.47,438.75,1.000,741.84,435.65,1.000,ongoing
30.5163,Blue,867.60,539.55,157.51,145.77,0.628,893.34,534.00,1.000,889.26,508.47,1.000,857.36,508.11,1.000,857.95,543.29,1.000,ongoing
30.7100,Blue,880.98,654.50,130.11,115.05,0.669,895.00,655.21,1.000,880.34,642.69,1.000,868.38,651.80,1.000,871.58,660.06,1.000,ongoing
30.9065,Blue,865.18,694.86,139.77,136.94,0.689,887.48,673.44,1.000,846.58,668.66,1.000,849.43,695.37,1.000,876.94,698.48,1.000,ongoing
