time_s,tracker_id,pos_x,pos_y,pos_z,rot_y,is_gripping,down_face_x,down_face_y,down_face_z
0.0077,CubeBlue,0.2600,0.7255,0.4563,40.63,0,0.00,-1.00,0.00
0.0078,CubeRed,0.1452,0.7255,0.3190,54.19,0,0.00,-1.00,0.00
0.1059,CubeBlue,0.2600,0.7255,0.4563,40.62,0,0.00,-1.00,0.00
0.1062,CubeRed,0.1452,0.7255,0.3190,54.19,0,0.00,-1.00,0.00
0.1349,CubeBlue,0.2600,0.7255,0.4563,40.62,0,0.00,-1.00,0.00
0.1353,CubeRed,0.1452,0.7255,0.3190,54.19,0,0.00,-1.00,0.00
0.1897,CubeBlue,0.2600,0.7255,0.4563,40.62,0,0.00,-1.00,0.00
0.1916,CubeRed,0.1452,0.7255,0.3190,54.19,0,0.00,-1.00,0.00
0.3010,CubeBlue,0.2600,0.7255,0.4563,40.62,0,0.00,-1.00,0.00
0.3013,CubeRed,0.1452,0.7255,0.3190,54.19,0,0.00,-1.00,0.00
0.3303,CubeBlue,0.2600,0.7255,0.4563,40.62,0,0.00,-1.00,0.00
0.3304,CubeRed,0.1452,0.7255,0.3190,54.19,0,0.00,-1.00,0.00
0.3843,CubeBlue,0.2600,0.7255,0.4563,40.62,0,0.00,-1.00,0.00
0.3844,CubeRed,0.1452,0.7255,0.3190,54.19,0,0.00,-1.00,0.00
0.4952,CubeBlue,0.2600,0.7255,0.4563,40.62,0,0.00,-1.00,0.00
0.4953,CubeRed,0.1452,0.7255,0.3190,54.19,0,0.00,-1.00,0.00
0.5252,CubeBlue,0.2600,0.7255,0.4563,40.62,0,0.00,-1.00,0.00
0.5254,CubeRed,0.1452,0.7255,0.3190,54.19,0,0.00,-1.00,0.00
0.5786,CubeBlue,0.2600,0.7255,0.4563,40.62,0,0.00,-1.00,0.00
0.5787,CubeRed,0.1452,0.7255,0.3190,54.19,0,0.00,-1.00,0.00
0.6898,CubeBlue,0.2600,0.7255,0.4563,40.62,0,0.00,-1.00,0.00
0.6901,CubeRed,0.1452,0.7255,0.3190,54.19,0,0.00,-1.00,0.00
0.7194,CubeBlue,0.2600,0.7255,0.4563,40.62,0,0.00,-1.00,0.00
0.7199,CubeRed,0.1452,0.7255,0.3190,54.19,0,0.00,-1.00,0.00
0.7722,CubeBlue,0.2600,0.7255,0.4563,40.62,0,0.00,-1.00,0.00
0.7742,CubeRed,0.1452,0.7255,0.3190,54.19,0,0.00,-1.00,0.00
0.8883,CubeBlue,0.2600,0.7255,0.4563,40.62,0,0.00,-1.00,0.00
0.8886,CubeRed,0.1452,0.7255,0.3190,54.19,0,0.00,-1.00,0.00
0.9136,CubeBlue,0.2600,0.7255,0.4563,40.62,0,0.00,-1.00,0.00
0.9137,CubeRed,0.1452,0.7255,0.3190,54.19,0,0.00,-1.00,0.00
0.9660,CubeBlue,0.2600,0.7255,0.4563,40.62,0,0.00,-1.00,0.00
0.9662,CubeRed,0.1452,0.7255,0.3190,54.19,0,0.00,-1.00,0.00
1.0804,CubeBlue,0.2600,0.7255,0.4563,40.62,0,0.00,-1.00,0.00
1.0807,CubeRed,0.1452,0.7255,0.3190,54.18,0,0.00,-1.00,0.00
1.1060,CubeBlue,0.2600,0.7255,0.4563,40.62,0,0.00,-1.00,0.00
1.1064,CubeRed,0.1452,0.7255,0.3190,54.18,0,0.00,-1.00,0.00
1.1611,CubeBlue,0.2600,0.7255,0.4563,40.62,0,0.00,-1.00,0.00
1.1613,CubeRed,0.1452,0.7255,0.3190,54.18,0,0.00,-1.00,0.00
1.2705,CubeBlue,0.2600,0.7255,0.4563,51.40,0,0.00,-1.00,0.00
1.2707,CubeRed,0.1452,0.7255,0.3190,54.18,0,0.00,-1.00,0.00
1.3019,CubeBlue,0.2600,0.7255,0.4563,51.40,0,0.00,-1.00,0.00
1.3023,CubeRed,0.1452,0.7255,0.3190,54.17,0,0.00,-1.00,0.00
1.3566,CubeBlue,0.2600,0.7255,0.4563,51.40,0,0.00,-1.00,0.00
1.3602,CubeRed,0.1452,0.7255,0.3190,54.17,0,0.00,-1.00,0.00
1.4690,CubeBlue,0.2600,0.7255,0.4563,51.40,0,0.00,-1.00,0.00
1.4692,CubeRed,0.1452,0.7255,0.3190,54.17,0,0.00,-1.00,0.00
1.4965,CubeBlue,0.2600,0.7255,0.4563,51.40,0,0.00,-1.00,0.00
1.4967,CubeRed,0.1452,0.7255,0.3190,54.18,0,0.00,-1.00,0.00
1.5498,CubeBlue,0.2600,0.7255,0.4563,51.40,0,0.00,-1.00,0.00
1.5500,CubeRed,0.1452,0.7255,0.3190,54.18,0,0.00,-1.00,0.00
1.6626,CubeBlue,0.2600,0.7255,0.4563,51.40,0,0.00,-1.00,0.00
1.6628,CubeRed,0.1480,0.7255,0.3344,54.18,0,0.00,-1.00,0.00
1.6919,CubeBlue,0.2600,0.7255,0.4563,51.40,0,0.00,-1.00,0.00
1.6921,CubeRed,0.1480,0.7255,0.3344,54.17,0,0.00,-1.00,0.00
1.7449,CubeBlue,0.2600,0.7255,0.4563,51.40,0,0.00,-1.00,0.00
1.7450,CubeRed,0.1480,0.7255,0.3344,54.17,0,0.00,-1.00,0.00
1.8565,CubeBlue,0.2600,0.7255,0.4563,51.40,0,0.00,-1.00,0.00
1.8568,CubeRed,0.1480,0.7255,0.3344,54.17,0,0.00,-1.00,0.00
1.8871,CubeBlue,0.2600,0.7255,0.4563,51.40,0,0.00,-1.00,0.00
1.8877,CubeRed,0.1480,0.7255,0.3344,54.18,0,0.00,-1.00,0.00
1.9417,CubeBlue,0.2600,0.7255,0.4563,51.40,0,0.00,-1.00,0.00
1.9418,CubeRed,0.1480,0.7255,0.3344,54.18,0,0.00,-1.00,0.00
2.0527,CubeBlue,0.2600,0.7255,0.4563,51.40,0,0.00,-1.00,0.00
2.0530,CubeRed,0.1480,0.7255,0.3344,54.18,0,0.00,-1.00,0.00
2.0815,CubeBlue,0.2600,0.7255,0.4563,51.40,0,0.00,-1.00,0.00
2.0816,CubeRed,0.1480,0.7255,0.3344,54.17,0,0.00,-1.00,0.00
2.1340,CubeBlue,0.2600,0.7255,0.4563,51.40,0,0.00,-1.00,0.00
2.1341,CubeRed,0.1480,0.7255,0.3344,54.17,0,0.00,-1.00,0.00
2.2496,CubeBlue,0.2600,0.7255,0.4563,51.40,0,0.00,-1.00,0.00
2.2498,CubeRed,0.1462,0.7255,0.3087,54.17,0,0.00,-1.00,0.00
2.2749,CubeBlue,0.2600,0.7255,0.4563,51.40,0,0.00,-1.00,0.00
2.2751,CubeRed,0.1462,0.7255,0.3087,54.17,0,0.00,-1.00,0.00
2.3280,CubeBlue,0.2600,0.7255,0.4563,51.40,0,0.00,-1.00,0.00
2.3281,CubeRed,0.1462,0.7255,0.3087,54.17,0,0.00,-1.00,0.00
2.4415,CubeBlue,0.2600,0.7255,0.4563,51.40,0,0.00,-1.00,0.00
2.4417,CubeRed,0.1462,0.7255,0.3087,54.17,0,0.00,-1.00,0.00
2.4687,CubeBlue,0.2600,0.7255,0.4563,51.40,0,0.00,-1.00,0.00
2.4713,CubeRed,0.1462,0.7255,0.3087,54.17,0,0.00,-1.00,0.00
2.5229,CubeBlue,0.2600,0.7255,0.4563,51.40,0,0.00,-1.00,0.00
2.5230,CubeRed,0.1462,0.7255,0.3087,54.17,0,0.00,-1.00,0.00
2.6365,CubeBlue,0.2600,0.7255,0.4563,51.40,0,0.00,-1.00,0.00
2.6367,CubeRed,0.1462,0.7255,0.3087,54.17,0,0.00,-1.00,0.00
2.6627,CubeBlue,0.2600,0.7255,0.4563,51.40,0,0.00,-1.00,0.00
2.6629,CubeRed,0.1462,0.7255,0.3087,54.17,0,0.00,-1.00,0.00
2.7176,CubeBlue,0.2600,0.7255,0.4563,51.40,0,0.00,-1.00,0.00
2.7178,CubeRed,0.1462,0.7255,0.3087,54.16,0,0.00,-1.00,0.00
2.8282,CubeBlue,0.2600,0.7255,0.4563,51.39,0,0.00,-1.00,0.00
2.8284,CubeRed,0.1462,0.7255,0.3087,54.17,0,0.00,-1.00,0.00
2.8575,CubeBlue,0.2600,0.7255,0.4563,51.39,0,0.00,-1.00,0.00
2.8577,CubeRed,0.1462,0.7255,0.3087,54.17,0,0.00,-1.00,0.00
2.9113,CubeBlue,0.2600,0.7255,0.4563,51.39,0,0.00,-1.00,0.00
2.9115,CubeRed,0.1462,0.7255,0.3087,54.17,0,0.00,-1.00,0.00
3.0241,CubeBlue,0.2600,0.7255,0.4563,51.39,0,0.00,-1.00,0.00
3.0243,CubeRed,0.1462,0.7255,0.3087,54.17,0,0.00,-1.00,0.00
3.0549,CubeBlue,0.2600,0.7255,0.4563,51.39,0,0.00,-1.00,0.00
3.0553,CubeRed,0.1462,0.7255,0.3087,54.17,0,0.00,-1.00,0.00
3.1057,CubeBlue,0.2600,0.7255,0.4563,51.39,0,0.00,-1.00,0.00
3.1058,CubeRed,0.1462,0.7255,0.3087,54.17,0,0.00,-1.00,0.00
3.2186,CubeBlue,0.2600,0.7255,0.4563,51.39,0,0.00,-1.00,0.00
3.2188,CubeRed,0.1462,0.7255,0.3087,54.17,0,0.00,-1.00,0.00
3.2474,CubeBlue,0.2600,0.7255,0.4563,51.39,0,0.00,-1.00,0.00
3.2476,CubeRed,0.1462,0.7255,0.3087,54.16,0,0.00,-1.00,0.00
3.3008,CubeBlue,0.2600,0.7255,0.4563,51.39,0,0.00,-1.00,0.00
3.3010,CubeRed,0.1462,0.7255,0.3087,54.16,0,0.00,-1.00,0.00
3.4150,CubeBlue,0.2600,0.7255,0.4563,51.40,0,0.00,-1.00,0.00
3.4152,CubeRed,0.1394,0.7255,0.3205,54.16,0,0.00,-1.00,0.00
3.4412,CubeBlue,0.2600,0.7255,0.4563,51.39,0,0.00,-1.00,0.00
3.4415,CubeRed,0.1394,0.7255,0.3205,55.55,0,0.00,-1.00,0.00
3.4950,CubeBlue,0.2600,0.7255,0.4563,51.39,0,0.00,-1.00,0.00
3.4952,CubeRed,0.1394,0.7255,0.3205,55.55,0,0.00,-1.00,0.00
3.6068,CubeBlue,0.2600,0.7255,0.4563,51.39,0,0.00,-1.00,0.00
3.6070,CubeRed,0.1399,0.7260,0.3203,50.97,0,0.00,-1.00,0.00
3.6354,CubeBlue,0.2600,0.7255,0.4563,51.39,0,0.00,-1.00,0.00
3.6359,CubeRed,0.1397,0.7269,0.3201,46.55,0,0.00,-1.00,0.00
3.6897,CubeBlue,0.2600,0.7255,0.4563,51.39,0,0.00,-1.00,0.00
3.6899,CubeRed,0.1399,0.7271,0.3203,46.55,0,0.00,-1.00,0.00
3.8018,CubeBlue,0.2600,0.7255,0.4563,48.95,0,0.00,-1.00,0.00
3.8021,CubeRed,0.1400,0.7268,0.3205,45.73,0,0.00,-1.00,0.00
3.8295,CubeBlue,0.2600,0.7255,0.4563,48.95,0,0.00,-1.00,0.00
3.8296,CubeRed,0.1407,0.7248,0.3202,45.81,0,0.00,-1.00,0.00
3.8844,CubeBlue,0.2600,0.7255,0.4563,48.95,0,0.00,-1.00,0.00
3.8845,CubeRed,0.1399,0.7267,0.3205,45.65,0,0.00,-1.00,0.00
3.9953,CubeBlue,0.2600,0.7255,0.4563,48.95,0,0.00,-1.00,0.00
3.9956,CubeRed,0.1347,0.7363,0.3226,45.10,0,0.00,-1.00,0.00
4.0242,CubeBlue,0.2600,0.7255,0.4563,48.95,0,0.00,-1.00,0.00
4.0244,CubeRed,0.1197,0.7575,0.3268,39.78,0,0.00,-1.00,0.00
4.0790,CubeBlue,0.2600,0.7255,0.4563,48.95,0,0.00,-1.00,0.00
4.0811,CubeRed,0.0950,0.7897,0.3307,39.78,0,0.00,-1.00,0.00
4.1898,CubeBlue,0.2600,0.7255,0.4563,48.95,0,0.00,-1.00,0.00
4.1900,CubeRed,0.0305,0.8513,0.3460,35.69,0,0.00,-1.00,0.00
4.2192,CubeBlue,0.2600,0.7255,0.4563,48.95,0,0.00,-1.00,0.00
4.2197,CubeRed,-0.0119,0.8626,0.3766,27.04,0,0.00,-1.00,0.00
4.2730,CubeBlue,0.2600,0.7255,0.4563,48.95,0,0.00,-1.00,0.00
4.2731,CubeRed,-0.0366,0.8485,0.4095,25.20,0,0.00,-1.00,0.00
4.3850,CubeBlue,0.2600,0.7255,0.4563,48.95,0,0.00,-1.00,0.00
4.3852,CubeRed,-0.0854,0.8038,0.4831,20.97,0,0.00,-1.00,0.00
4.4142,CubeBlue,0.2600,0.7255,0.4563,48.95,0,0.00,-1.00,0.00
4.4144,CubeRed,-0.1030,0.7643,0.5216,18.48,0,0.00,-1.00,0.00
4.4672,CubeBlue,0.2600,0.7255,0.4563,48.95,0,0.00,-1.00,0.00
4.4673,CubeRed,-0.1072,0.7555,0.5287,18.48,0,0.00,-1.00,0.00
4.5791,CubeBlue,0.2600,0.7255,0.4563,48.95,0,0.00,-1.00,0.00
4.5792,CubeRed,-0.1144,0.7280,0.5456,18.30,0,0.00,-1.00,0.00
4.6080,CubeBlue,0.2600,0.7255,0.4563,48.95,0,0.00,-1.00,0.00
4.6082,CubeRed,-0.1029,0.7249,0.5514,15.72,0,0.00,-1.00,0.00
4.6616,CubeBlue,0.2600,0.7255,0.4563,48.95,0,0.00,-1.00,0.00
4.6650,CubeRed,-0.0979,0.7262,0.5524,16.52,0,0.00,-1.00,0.00
4.7771,CubeBlue,0.2600,0.7255,0.4563,48.95,0,0.00,-1.00,0.00
4.7772,CubeRed,-0.1026,0.7202,0.5541,17.37,0,0.00,-1.00,0.00
4.8050,CubeBlue,0.2600,0.7255,0.4563,48.95,0,0.00,-1.00,0.00
4.8055,CubeRed,-0.1001,0.7165,0.5539,17.85,0,0.00,-1.00,0.00
4.8559,CubeBlue,0.2600,0.7255,0.4563,48.95,0,0.00,-1.00,0.00
4.8560,CubeRed,-0.1002,0.7129,0.5515,17.85,0,0.00,-1.00,0.00
4.9724,CubeBlue,0.2600,0.7255,0.4563,48.95,0,0.00,-1.00,0.00
4.9727,CubeRed,-0.1051,0.7047,0.5358,17.74,0,0.00,-1.00,0.00
4.9963,CubeBlue,0.2600,0.7255,0.4563,48.95,0,0.00,-1.00,0.00
4.9964,CubeRed,-0.1172,0.6970,0.5467,17.73,0,0.00,-1.00,0.00
5.0496,CubeBlue,0.2600,0.7255,0.4563,48.95,0,0.00,-1.00,0.00
5.0498,CubeRed,-0.0982,0.7026,0.5160,17.73,0,0.00,-1.00,0.00
5.1638,CubeBlue,0.2600,0.7255,0.4563,48.95,0,0.00,-1.00,0.00
5.1640,CubeRed,-0.1194,0.7067,0.5157,17.73,0,0.00,-1.00,0.00
5.1896,CubeBlue,0.2600,0.7255,0.4563,48.95,0,0.00,-1.00,0.00
5.1897,CubeRed,-0.1194,0.7067,0.5157,17.73,0,0.00,-1.00,0.00
5.2463,CubeBlue,0.2600,0.7255,0.4563,48.95,0,0.00,-1.00,0.00
5.2464,CubeRed,-0.1194,0.7067,0.5157,17.73,0,0.00,-1.00,0.00
5.3581,CubeBlue,0.2600,0.7255,0.4563,48.95,0,0.00,-1.00,0.00
5.3583,CubeRed,-0.1194,0.7067,0.5157,17.73,0,0.00,-1.00,0.00
5.3855,CubeBlue,0.2600,0.7255,0.4563,48.95,0,0.00,-1.00,0.00
5.3861,CubeRed,-0.1194,0.7067,0.5157,17.73,0,0.00,-1.00,0.00
5.4394,CubeBlue,0.2600,0.7255,0.4563,48.95,0,0.00,-1.00,0.00
5.4395,CubeRed,-0.1194,0.7067,0.5157,17.73,0,0.00,-1.00,0.00
5.5529,CubeBlue,0.2600,0.7255,0.4563,48.95,0,0.00,-1.00,0.00
5.5530,CubeRed,-0.1194,0.7067,0.5157,17.73,0,0.00,-1.00,0.00
5.5799,CubeBlue,0.2600,0.7255,0.4563,48.95,0,0.00,-1.00,0.00
5.5800,CubeRed,-0.1194,0.7067,0.5157,17.73,0,0.00,-1.00,0.00
5.6337,CubeBlue,0.2600,0.7255,0.4563,48.95,0,0.00,-1.00,0.00
5.6338,CubeRed,-0.1194,0.7067,0.5157,17.73,0,0.00,-1.00,0.00
5.7461,CubeBlue,0.2579,0.7255,0.4435,48.95,0,0.00,-1.00,0.00
5.7462,CubeRed,-0.1194,0.7067,0.5157,17.73,0,0.00,-1.00,0.00
5.7746,CubeBlue,0.2579,0.7255,0.4435,48.95,0,0.00,-1.00,0.00
5.7747,CubeRed,-0.1194,0.7067,0.5157,17.73,0,0.00,-1.00,0.00
5.8299,CubeBlue,0.2579,0.7255,0.4435,48.95,0,0.00,-1.00,0.00
5.8301,CubeRed,-0.1194,0.7067,0.5157,17.73,0,0.00,-1.00,0.00
5.9417,CubeBlue,0.2579,0.7255,0.4435,48.95,0,0.00,-1.00,0.00
5.9419,CubeRed,-0.1194,0.7067,0.5157,17.73,0,0.00,-1.00,0.00
5.9694,CubeBlue,0.2579,0.7255,0.4435,48.95,0,0.00,-1.00,0.00
5.9698,CubeRed,-0.1194,0.7067,0.5157,17.73,0,0.00,-1.00,0.00
6.0223,CubeBlue,0.2579,0.7255,0.4435,48.95,0,0.00,-1.00,0.00
6.0224,CubeRed,-0.1194,0.7067,0.5157,17.73,0,0.00,-1.00,0.00
6.1376,CubeBlue,0.2579,0.7255,0.4435,48.95,0,0.00,-1.00,0.00
6.1377,CubeRed,-0.1194,0.7067,0.5157,17.73,0,0.00,-1.00,0.00
6.1634,CubeBlue,0.2579,0.7255,0.4435,48.95,0,0.00,-1.00,0.00
6.1635,CubeRed,-0.1194,0.7067,0.5157,17.72,0,0.00,-1.00,0.00
6.2165,CubeBlue,0.2579,0.7255,0.4435,48.95,0,0.00,-1.00,0.00
6.2166,CubeRed,-0.1194,0.7067,0.5157,17.72,0,0.00,-1.00,0.00
6.3308,CubeBlue,0.2579,0.7255,0.4435,48.95,0,0.00,-1.00,0.00
6.3310,CubeRed,-0.1194,0.7067,0.5157,17.72,0,0.00,-1.00,0.00
6.3583,CubeBlue,0.2579,0.7255,0.4435,48.95,0,0.00,-1.00,0.00
6.3585,CubeRed,-0.1194,0.7067,0.5157,17.72,0,0.00,-1.00,0.00
6.4126,CubeBlue,0.2579,0.7255,0.4435,48.95,0,0.00,-1.00,0.00
6.4128,CubeRed,-0.1194,0.7067,0.5157,17.72,0,0.00,-1.00,0.00
6.5288,CubeBlue,0.2651,0.7255,0.4563,48.95,0,0.00,-1.00,0.00
6.5290,CubeRed,-0.1194,0.7067,0.5157,17.72,0,0.00,-1.00,0.00
