time_s,tracker_id,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z,rot_w,euler_x,euler_y,euler_z,vel_x,vel_y,vel_z,speed_mps,ang_vel_deg_s,is_gripping,grip_source,contact_level,raw_grip,imu_delta_deg,down_face_x,down_face_y,down_face_z
1.1613,CubeRed,0.1452,0.7255,0.3190,0.0000,0.4554,0.0000,0.8903,0.00,54.18,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
1.2706,CubeBlue,0.2600,0.7255,0.4563,0.0000,0.4337,0.0000,0.9011,0.00,51.40,0.00,0.0000,0.0000,0.0000,0.0000,197.11,0,none,Resting,0,0.000,0.00,-1.00,0.00
1.2708,CubeRed,0.1452,0.7255,0.3190,0.0000,0.4554,0.0000,0.8903,0.00,54.18,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
1.3019,CubeBlue,0.2600,0.7255,0.4563,0.0000,0.4336,0.0000,0.9011,0.00,51.40,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
1.3024,CubeRed,0.1452,0.7255,0.3190,0.0000,0.4553,0.0000,0.8903,0.00,54.17,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
1.3567,CubeBlue,0.2600,0.7255,0.4563,0.0000,0.4336,0.0000,0.9011,0.00,51.40,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
1.3602,CubeRed,0.1452,0.7255,0.3190,0.0000,0.4553,0.0000,0.8903,0.00,54.17,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
1.4691,CubeBlue,0.2600,0.7255,0.4563,0.0000,0.4336,0.0000,0.9011,0.00,51.40,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
1.4693,CubeRed,0.1452,0.7255,0.3190,0.0000,0.4553,0.0000,0.8903,0.00,54.17,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
1.4966,CubeBlue,0.2600,0.7255,0.4563,0.0000,0.4336,0.0000,0.9011,0.00,51.40,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
1.4967,CubeRed,0.1452,0.7255,0.3190,0.0000,0.4554,0.0000,0.8903,0.00,54.18,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
1.5499,CubeBlue,0.2600,0.7255,0.4563,0.0000,0.4336,0.0000,0.9011,0.00,51.40,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
1.5500,CubeRed,0.1452,0.7255,0.3190,0.0000,0.4554,0.0000,0.8903,0.00,54.18,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
1.6626,CubeBlue,0.2600,0.7255,0.4563,0.0000,0.4337,0.0000,0.9011,0.00,51.40,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
1.6629,CubeRed,0.1480,0.7255,0.3344,0.0000,0.4554,0.0000,0.8903,0.00,54.18,0.00,0.0536,0.0000,0.2871,0.2920,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
1.6920,CubeBlue,0.2600,0.7255,0.4563,0.0000,0.4337,0.0000,0.9011,0.00,51.40,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
1.6921,CubeRed,0.1480,0.7255,0.3344,0.0000,0.4553,0.0000,0.8903,0.00,54.17,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
1.7449,CubeBlue,0.2600,0.7255,0.4563,0.0000,0.4337,0.0000,0.9011,0.00,51.40,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
1.7450,CubeRed,0.1480,0.7255,0.3344,0.0000,0.4553,0.0000,0.8903,0.00,54.17,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
1.8566,CubeBlue,0.2600,0.7255,0.4563,0.0000,0.4337,0.0000,0.9011,0.00,51.40,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
1.8568,CubeRed,0.1480,0.7255,0.3344,0.0000,0.4553,0.0000,0.8903,0.00,54.17,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
1.8872,CubeBlue,0.2600,0.7255,0.4563,0.0000,0.4336,0.0000,0.9011,0.00,51.40,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
1.8878,CubeRed,0.1480,0.7255,0.3344,0.0000,0.4554,0.0000,0.8903,0.00,54.18,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
1.9417,CubeBlue,0.2600,0.7255,0.4563,0.0000,0.4336,0.0000,0.9011,0.00,51.40,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
1.9418,CubeRed,0.1480,0.7255,0.3344,0.0000,0.4554,0.0000,0.8903,0.00,54.18,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
2.0528,CubeBlue,0.2600,0.7255,0.4563,0.0000,0.4336,0.0000,0.9011,0.00,51.40,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
2.0530,CubeRed,0.1480,0.7255,0.3344,0.0000,0.4554,0.0000,0.8903,0.00,54.18,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
2.0815,CubeBlue,0.2600,0.7255,0.4563,0.0000,0.4337,0.0000,0.9011,0.00,51.40,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
2.0816,CubeRed,0.1480,0.7255,0.3344,0.0000,0.4553,0.0000,0.8903,0.00,54.17,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
2.1340,CubeBlue,0.2600,0.7255,0.4563,0.0000,0.4337,0.0000,0.9011,0.00,51.40,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
2.1341,CubeRed,0.1480,0.7255,0.3344,0.0000,0.4553,0.0000,0.8903,0.00,54.17,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
2.2497,CubeBlue,0.2600,0.7255,0.4563,0.0000,0.4337,0.0000,0.9011,0.00,51.40,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
2.2498,CubeRed,0.1462,0.7255,0.3087,0.0000,0.4553,0.0000,0.8903,0.00,54.17,0.00,-0.0368,0.0000,-0.5039,0.5053,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
2.2750,CubeBlue,0.2600,0.7255,0.4563,0.0000,0.4337,0.0000,0.9011,0.00,51.40,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
2.2751,CubeRed,0.1462,0.7255,0.3087,0.0000,0.4553,0.0000,0.8903,0.00,54.17,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
2.3281,CubeBlue,0.2600,0.7255,0.4563,0.0000,0.4337,0.0000,0.9011,0.00,51.40,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
2.3281,CubeRed,0.1462,0.7255,0.3087,0.0000,0.4553,0.0000,0.8903,0.00,54.17,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
2.4416,CubeBlue,0.2600,0.7255,0.4563,0.0000,0.4337,0.0000,0.9011,0.00,51.40,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.198,0.00,-1.00,0.00
2.4417,CubeRed,0.1462,0.7255,0.3087,0.0000,0.4553,0.0000,0.8903,0.00,54.17,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
2.4687,CubeBlue,0.2600,0.7255,0.4563,0.0000,0.4337,0.0000,0.9011,0.00,51.40,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
2.4714,CubeRed,0.1462,0.7255,0.3087,0.0000,0.4553,0.0000,0.8903,0.00,54.17,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
2.5230,CubeBlue,0.2600,0.7255,0.4563,0.0000,0.4337,0.0000,0.9011,0.00,51.40,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
2.5231,CubeRed,0.1462,0.7255,0.3087,0.0000,0.4553,0.0000,0.8903,0.00,54.17,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
2.6366,CubeBlue,0.2600,0.7255,0.4563,0.0000,0.4337,0.0000,0.9011,0.00,51.40,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
2.6367,CubeRed,0.1462,0.7255,0.3087,0.0000,0.4553,0.0000,0.8903,0.00,54.17,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
2.6628,CubeBlue,0.2600,0.7255,0.4563,0.0000,0.4336,0.0000,0.9011,0.00,51.40,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
2.6629,CubeRed,0.1462,0.7255,0.3087,0.0000,0.4553,0.0000,0.8904,0.00,54.17,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
2.7177,CubeBlue,0.2600,0.7255,0.4563,0.0000,0.4336,0.0000,0.9011,0.00,51.40,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
2.7178,CubeRed,0.1462,0.7255,0.3087,0.0000,0.4553,0.0000,0.8904,0.00,54.16,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.206,0.00,-1.00,0.00
2.8283,CubeBlue,0.2600,0.7255,0.4563,0.0000,0.4336,0.0000,0.9011,0.00,51.39,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
2.8285,CubeRed,0.1462,0.7255,0.3087,0.0000,0.4553,0.0000,0.8903,0.00,54.17,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
2.8575,CubeBlue,0.2600,0.7255,0.4563,0.0000,0.4336,0.0000,0.9011,0.00,51.39,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
2.8577,CubeRed,0.1462,0.7255,0.3087,0.0000,0.4553,0.0000,0.8904,0.00,54.17,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
2.9114,CubeBlue,0.2600,0.7255,0.4563,0.0000,0.4336,0.0000,0.9011,0.00,51.39,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
2.9115,CubeRed,0.1462,0.7255,0.3087,0.0000,0.4553,0.0000,0.8903,0.00,54.17,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
3.0242,CubeBlue,0.2600,0.7255,0.4563,0.0000,0.4336,0.0000,0.9011,0.00,51.39,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
3.0243,CubeRed,0.1462,0.7255,0.3087,0.0000,0.4553,0.0000,0.8903,0.00,54.17,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
3.0549,CubeBlue,0.2600,0.7255,0.4563,0.0000,0.4336,0.0000,0.9011,0.00,51.39,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,3,0.000,0.00,-1.00,0.00
3.0554,CubeRed,0.1462,0.7255,0.3087,0.0000,0.4553,0.0000,0.8904,0.00,54.17,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
3.1057,CubeBlue,0.2600,0.7255,0.4563,0.0000,0.4336,0.0000,0.9011,0.00,51.39,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,3,0.000,0.00,-1.00,0.00
