time_s,tracker_id,pos_x,pos_y,pos_z,rot_y,is_gripping,down_face_x,down_face_y,down_face_z
0.0061,CubeRed,0.0360,0.6885,0.4857,356.63,0,0.00,-1.00,0.00
0.0065,CubeBlue,-0.0892,0.7083,0.4543,5.72,0,0.00,-1.00,0.00
0.0498,CubeRed,0.0360,0.6885,0.4857,356.62,0,0.00,-1.00,0.00
0.0500,CubeBlue,-0.0892,0.7083,0.4543,5.72,0,0.00,-1.00,0.00
0.1761,CubeRed,0.0360,0.6885,0.4857,356.62,0,0.00,-1.00,0.00
0.1764,CubeBlue,-0.0892,0.7083,0.4543,5.72,0,0.00,-1.00,0.00
0.2036,CubeRed,0.0360,0.6885,0.4857,356.62,0,0.00,-1.00,0.00
0.2037,CubeBlue,-0.0892,0.7083,0.4543,5.72,0,0.00,-1.00,0.00
0.2560,CubeRed,0.0360,0.6885,0.4857,356.62,0,0.00,-1.00,0.00
0.2561,CubeBlue,-0.0892,0.7083,0.4543,5.72,0,0.00,-1.00,0.00
0.3692,CubeRed,0.0360,0.6885,0.4857,356.62,0,0.00,-1.00,0.00
0.3695,CubeBlue,-0.0892,0.7083,0.4543,5.72,0,0.00,-1.00,0.00
0.3965,CubeRed,0.0360,0.6885,0.4857,356.62,0,0.00,-1.00,0.00
0.3968,CubeBlue,-0.0892,0.7083,0.4543,5.72,0,0.00,-1.00,0.00
0.4523,CubeRed,0.0360,0.6885,0.4857,356.62,0,0.00,-1.00,0.00
0.4525,CubeBlue,-0.0892,0.7083,0.4543,5.72,0,0.00,-1.00,0.00
0.5638,CubeRed,0.0360,0.6885,0.4857,356.62,0,0.00,-1.00,0.00
0.5640,CubeBlue,-0.0892,0.7083,0.4543,5.72,0,0.00,-1.00,0.00
0.5921,CubeRed,0.0360,0.6885,0.4857,356.62,0,0.00,-1.00,0.00
0.5925,CubeBlue,-0.0892,0.7083,0.4543,5.72,0,0.00,-1.00,0.00
0.6463,CubeRed,0.0360,0.6885,0.4857,356.61,0,0.00,-1.00,0.00
0.6464,CubeBlue,-0.0892,0.7083,0.4543,5.72,0,0.00,-1.00,0.00
0.7551,CubeRed,0.0360,0.6885,0.4857,356.61,0,0.00,-1.00,0.00
0.7552,CubeBlue,-0.0892,0.7083,0.4543,8.89,0,0.00,-1.00,0.00
0.7860,CubeRed,0.0360,0.6885,0.4857,356.60,0,0.00,-1.00,0.00
0.7861,CubeBlue,-0.0892,0.7083,0.4543,8.90,0,0.00,-1.00,0.00
0.8411,CubeRed,0.0360,0.6885,0.4857,356.60,0,0.00,-1.00,0.00
0.8432,CubeBlue,-0.0892,0.7083,0.4543,8.90,0,0.00,-1.00,0.00
0.9496,CubeRed,0.0360,0.6885,0.4857,356.60,0,0.00,-1.00,0.00
0.9498,CubeBlue,-0.0892,0.7083,0.4543,8.90,0,0.00,-1.00,0.00
0.9810,CubeRed,0.0360,0.6885,0.4857,356.59,0,0.00,-1.00,0.00
0.9815,CubeBlue,-0.0892,0.7083,0.4543,8.90,0,0.00,-1.00,0.00
1.0362,CubeRed,0.0360,0.6885,0.4857,356.59,0,0.00,-1.00,0.00
1.0364,CubeBlue,-0.0892,0.7083,0.4543,8.90,0,0.00,-1.00,0.00
1.1473,CubeRed,0.0360,0.6885,0.4857,356.59,0,0.00,-1.00,0.00
1.1475,CubeBlue,-0.0892,0.7083,0.4543,8.90,0,0.00,-1.00,0.00
1.1776,CubeRed,0.0360,0.6885,0.4857,356.58,0,0.00,-1.00,0.00
1.1781,CubeBlue,-0.0892,0.7083,0.4543,8.90,0,0.00,-1.00,0.00
1.2300,CubeRed,0.0360,0.6885,0.4857,356.59,0,0.00,-1.00,0.00
1.2301,CubeBlue,-0.0892,0.7083,0.4543,8.90,0,0.00,-1.00,0.00
1.3419,CubeRed,0.0360,0.6885,0.4857,359.44,0,0.00,-1.00,0.00
1.3421,CubeBlue,-0.0892,0.7083,0.4543,8.90,0,0.00,-1.00,0.00
1.3706,CubeRed,0.0360,0.6885,0.4857,3.12,0,0.00,-1.00,0.00
1.3708,CubeBlue,-0.0892,0.7083,0.4543,8.90,0,0.00,-1.00,0.00
1.4246,CubeRed,0.0360,0.6885,0.4857,3.21,0,0.00,-1.00,0.00
1.4247,CubeBlue,-0.0892,0.7083,0.4543,8.90,0,0.00,-1.00,0.00
1.5342,CubeRed,0.0360,0.6885,0.4857,3.34,0,0.00,-1.00,0.00
1.5344,CubeBlue,-0.0892,0.7083,0.4543,8.91,0,0.00,-1.00,0.00
1.5636,CubeRed,0.0360,0.6885,0.4857,3.49,0,0.00,-1.00,0.00
1.5637,CubeBlue,-0.0892,0.7083,0.4543,8.91,0,0.00,-1.00,0.00
1.6188,CubeRed,0.0360,0.6885,0.4857,3.51,0,0.00,-1.00,0.00
1.6190,CubeBlue,-0.0892,0.7083,0.4543,8.91,0,0.00,-1.00,0.00
1.7272,CubeRed,0.0360,0.6885,0.4857,3.51,0,0.00,-1.00,0.00
1.7275,CubeBlue,-0.0892,0.7083,0.4543,8.91,0,0.00,-1.00,0.00
1.7587,CubeRed,0.0360,0.6885,0.4857,3.51,0,0.00,-1.00,0.00
1.7592,CubeBlue,-0.0892,0.7083,0.4543,8.91,0,0.00,-1.00,0.00
1.8142,CubeRed,0.0360,0.6885,0.4857,3.51,0,0.00,-1.00,0.00
1.8143,CubeBlue,-0.0892,0.7083,0.4543,8.91,0,0.00,-1.00,0.00
1.9247,CubeRed,0.0360,0.6885,0.4857,3.50,0,0.00,-1.00,0.00
1.9249,CubeBlue,-0.0892,0.7083,0.4543,8.91,0,0.00,-1.00,0.00
1.9528,CubeRed,0.0360,0.6885,0.4857,3.50,0,0.00,-1.00,0.00
1.9529,CubeBlue,-0.0892,0.7083,0.4543,8.91,0,0.00,-1.00,0.00
2.0102,CubeRed,0.0360,0.6885,0.4857,3.50,0,0.00,-1.00,0.00
2.0104,CubeBlue,-0.0892,0.7083,0.4543,8.91,0,0.00,-1.00,0.00
2.1158,CubeRed,0.0360,0.6885,0.4857,3.50,0,0.00,-1.00,0.00
2.1161,CubeBlue,-0.0892,0.7083,0.4543,8.91,0,0.00,-1.00,0.00
2.1484,CubeRed,0.0360,0.6885,0.4857,3.50,0,0.00,-1.00,0.00
2.1486,CubeBlue,-0.0892,0.7083,0.4543,8.91,0,0.00,-1.00,0.00
2.2027,CubeRed,0.0360,0.6885,0.4857,3.50,0,0.00,-1.00,0.00
2.2028,CubeBlue,-0.0892,0.7083,0.4543,8.91,0,0.00,-1.00,0.00
2.3130,CubeRed,0.0360,0.6885,0.4857,3.50,0,0.00,-1.00,0.00
2.3132,CubeBlue,-0.0892,0.7083,0.4543,8.91,0,0.00,-1.00,0.00
2.3431,CubeRed,0.0360,0.6885,0.4857,3.49,0,0.00,-1.00,0.00
2.3435,CubeBlue,-0.0892,0.7083,0.4543,8.91,0,0.00,-1.00,0.00
2.3969,CubeRed,0.0360,0.6885,0.4857,3.49,0,0.00,-1.00,0.00
2.3971,CubeBlue,-0.0892,0.7083,0.4543,8.91,0,0.00,-1.00,0.00
2.5082,CubeRed,0.0360,0.6885,0.4857,3.49,0,0.00,-1.00,0.00
2.5084,CubeBlue,-0.0892,0.7083,0.4543,8.91,0,0.00,-1.00,0.00
2.5376,CubeRed,0.0360,0.6885,0.4857,3.49,0,0.00,-1.00,0.00
2.5378,CubeBlue,-0.0892,0.7083,0.4543,8.91,0,0.00,-1.00,0.00
2.5941,CubeRed,0.0360,0.6885,0.4857,3.49,0,0.00,-1.00,0.00
2.5943,CubeBlue,-0.0892,0.7083,0.4543,8.91,0,0.00,-1.00,0.00
2.7041,CubeRed,0.0360,0.6885,0.4857,3.49,0,0.00,-1.00,0.00
2.7043,CubeBlue,-0.0892,0.7083,0.4543,8.91,0,0.00,-1.00,0.00
2.7314,CubeRed,0.0360,0.6885,0.4857,3.48,0,0.00,-1.00,0.00
2.7316,CubeBlue,-0.0892,0.7083,0.4543,8.91,0,0.00,-1.00,0.00
2.7851,CubeRed,0.0360,0.6885,0.4857,3.48,0,0.00,-1.00,0.00
2.7853,CubeBlue,-0.0892,0.7083,0.4543,8.91,0,0.00,-1.00,0.00
2.8969,CubeRed,0.0360,0.6885,0.4857,3.48,0,0.00,-1.00,0.00
2.8972,CubeBlue,-0.0892,0.7083,0.4543,8.91,0,0.00,-1.00,0.00
2.9251,CubeRed,0.0360,0.6885,0.4857,3.47,0,0.00,-1.00,0.00
2.9255,CubeBlue,-0.0892,0.7083,0.4543,8.90,0,0.00,-1.00,0.00
2.9790,CubeRed,0.0360,0.6885,0.4857,3.47,0,0.00,-1.00,0.00
2.9792,CubeBlue,-0.0892,0.7083,0.4543,8.90,0,0.00,-1.00,0.00
3.0916,CubeRed,0.0360,0.6885,0.4857,3.46,0,0.00,-1.00,0.00
3.0918,CubeBlue,-0.0892,0.7083,0.4543,8.90,0,0.00,-1.00,0.00
