time_s,tracker_id,bbox_x,bbox_y,bbox_w,bbox_h,bbox_score,kp0_x,kp0_y,kp0_v,kp1_x,kp1_y,kp1_v,kp2_x,kp2_y,kp2_v,kp3_x,kp3_y,kp3_v,calib_status
7.7043,Red,590.04,732.59,105.75,116.83,0.720,594.50,699.33,1.000,556.94,721.35,1.000,584.60,744.44,1.000,616.81,722.39,1.000,ongoing
7.9002,Blue,651.74,890.97,124.19,149.40,0.722,671.94,838.62,1.000,615.73,864.83,1.000,645.34,902.28,1.000,695.55,874.71,1.000,ongoing
7.9003,Red,598.10,732.49,103.14,116.60,0.693,595.70,700.04,1.000,567.68,724.10,1.000,599.62,746.02,1.000,625.31,716.04,1.000,ongoing
8.0922,Blue,646.44,876.08,122.75,146.19,0.720,663.92,826.93,1.000,611.87,852.11,1.000,641.95,888.36,1.000,687.88,860.67,1.000,ongoing
8.0925,Red,592.04,720.90,102.68,110.68,0.664,587.90,694.16,1.000,563.66,715.08,1.000,591.63,731.06,1.000,612.41,709.05,1.000,ongoing
8.2880,Blue,637.39,888.68,108.40,141.80,0.721,640.76,844.79,1.000,605.88,872.50,1.000,642.07,893.00,1.000,668.06,862.88,1.000,ongoing
8.2883,Red,603.63,725.86,103.83,111.11,0.708,602.99,695.22,1.000,572.98,720.17,1.000,604.42,735.25,1.000,630.09,716.01,1.000,ongoing
8.4823,Blue,647.44,863.05,107.07,126.55,0.721,654.23,826.11,1.000,620.42,844.32,1.000,649.95,866.24,1.000,682.53,842.45,1.000,ongoing
8.4825,Red,604.70,715.92,105.96,117.78,0.689,607.99,682.96,1.000,570.25,709.94,1.000,602.54,730.30,1.000,631.49,707.71,1.000,ongoing
8.6767,Blue,652.87,867.30,117.20,124.84,0.722,665.55,830.63,1.000,622.59,844.12,1.000,639.37,873.69,1.000,681.84,856.55,1.000,ongoing
8.6768,Red,611.25,719.55,101.10,112.93,0.697,610.36,686.23,1.000,578.81,711.74,1.000,610.58,734.78,1.000,639.56,705.83,1.000,ongoing
8.8708,Blue,656.79,864.87,125.85,128.20,0.723,680.74,821.90,1.000,620.57,832.16,1.000,636.52,874.30,1.000,696.22,858.20,1.000,ongoing
8.8710,Red,618.80,734.69,105.83,116.00,0.716,622.25,699.71,1.000,585.24,724.59,1.000,615.83,745.21,1.000,647.56,724.81,1.000,ongoing
9.0657,Blue,633.03,781.30,116.95,119.47,0.726,645.34,746.19,1.000,598.28,772.11,1.000,629.44,799.65,1.000,671.51,777.49,1.000,ongoing
9.2606,Blue,629.18,735.97,103.20,106.27,0.723,629.88,703.45,1.000,598.85,726.73,1.000,634.88,748.88,1.000,659.20,717.96,1.000,ongoing
9.4567,Blue,637.69,753.63,105.11,100.22,0.723,637.98,723.41,1.000,603.45,748.70,1.000,641.78,766.47,1.000,667.08,742.25,1.000,ongoing
9.6464,Blue,646.68,763.95,96.64,97.85,0.714,651.73,731.23,1.000,613.11,749.47,1.000,646.06,772.93,1.000,676.84,750.49,1.000,ongoing
9.8433,Blue,633.06,780.49,97.92,101.28,0.714,639.21,740.05,1.000,601.62,762.44,1.000,626.07,789.87,1.000,657.64,763.32,1.000,ongoing
10.0374,Blue,632.14,796.07,95.70,99.76,0.718,642.45,759.80,1.000,603.09,774.08,1.000,619.01,802.95,1.000,657.88,785.62,1.000,ongoing
10.2318,Blue,617.36,782.70,102.01,102.49,0.723,626.31,745.45,1.000,584.31,767.97,1.000,608.94,799.01,1.000,648.02,772.40,1.000,ongoing
10.4277,Blue,577.80,781.82,100.88,123.35,0.720,581.61,740.99,1.000,541.30,767.23,1.000,575.64,794.38,1.000,610.20,765.71,1.000,ongoing
10.6228,Blue,601.06,774.43,94.06,105.03,0.722,615.53,740.08,1.000,570.23,752.49,1.000,583.56,784.12,1.000,628.69,769.83,1.000,ongoing
10.8160,Blue,594.43,774.76,71.62,88.50,0.653,612.02,756.72,1.000,584.19,753.39,1.000,576.86,771.94,1.000,601.35,775.14,1.000,ongoing
11.0099,Blue,587.18,773.34,73.35,88.63,0.709,607.58,744.57,1.000,561.14,746.44,1.000,563.26,776.36,1.000,607.14,774.87,1.000,ongoing
11.2036,Blue,579.72,735.49,95.53,97.29,0.722,589.05,699.55,1.000,547.78,715.56,1.000,569.40,748.14,1.000,611.60,727.04,1.000,ongoing
11.3982,Blue,647.99,714.65,110.99,106.14,0.723,658.89,675.03,1.000,615.94,696.38,1.000,638.28,729.92,1.000,681.48,701.21,1.000,ongoing
11.3984,Red,621.60,804.62,88.96,110.16,0.640,615.31,783.60,1.000,604.24,795.90,1.000,619.39,809.34,1.000,632.53,793.06,1.000,ongoing
11.5944,Blue,734.29,787.80,107.35,103.11,0.725,752.59,747.01,1.000,704.09,763.85,1.000,714.70,800.04,1.000,773.87,780.60,1.000,ongoing
11.5947,Red,576.95,802.94,92.98,112.33,0.721,577.20,771.39,1.000,545.65,791.97,1.000,569.84,809.47,1.000,597.43,791.78,1.000,ongoing
