time_s,tracker_id,bbox_x,bbox_y,bbox_w,bbox_h,bbox_score,kp0_x,kp0_y,kp0_v,kp1_x,kp1_y,kp1_v,kp2_x,kp2_y,kp2_v,kp3_x,kp3_y,kp3_v,calib_status
7.9818,Red,492.06,436.11,90.38,108.91,0.709,523.35,418.75,1.000,478.22,404.57,1.000,458.58,435.93,1.000,500.51,448.70,1.000,ongoing
8.1761,Red,490.31,432.87,90.19,108.74,0.713,521.90,411.85,1.000,471.71,398.58,1.000,453.82,431.51,1.000,499.63,444.44,1.000,ongoing
8.1762,Blue,691.41,455.03,92.99,114.23,0.712,725.45,429.56,1.000,671.88,416.02,1.000,653.37,459.73,1.000,717.16,468.06,1.000,ongoing
8.3705,Red,491.94,431.46,91.50,109.72,0.713,525.00,410.75,1.000,475.80,394.98,1.000,455.37,426.38,1.000,499.62,442.53,1.000,ongoing
8.3706,Blue,692.42,451.93,93.51,113.85,0.712,728.98,426.21,1.000,673.71,413.48,1.000,656.90,456.11,1.000,717.57,464.90,1.000,ongoing
8.5651,Red,488.17,431.67,92.67,109.53,0.714,515.09,411.52,1.000,470.82,399.97,1.000,455.14,429.40,1.000,497.66,441.01,1.000,ongoing
8.5652,Blue,689.38,452.44,93.34,114.84,0.706,723.90,429.23,1.000,673.22,414.55,1.000,655.24,456.07,1.000,714.10,465.77,1.000,ongoing
8.7569,Red,490.68,430.54,92.36,108.80,0.717,522.79,408.22,1.000,473.14,394.85,1.000,453.99,427.92,1.000,501.95,441.46,1.000,ongoing
8.7571,Blue,690.67,450.74,94.28,114.02,0.715,724.52,423.52,1.000,669.93,413.29,1.000,656.09,456.65,1.000,718.04,462.16,1.000,ongoing
8.9404,Red,486.37,440.08,90.61,110.12,0.715,520.70,416.28,1.000,469.12,403.04,1.000,448.55,439.48,1.000,500.35,453.41,1.000,ongoing
8.9406,Blue,689.34,462.76,90.63,112.03,0.711,721.29,431.69,1.000,663.91,427.67,1.000,656.71,465.01,1.000,712.25,470.30,1.000,ongoing
9.1241,Blue,681.29,499.97,90.98,113.70,0.714,718.68,480.11,1.000,663.49,463.40,1.000,643.06,500.21,1.000,693.27,515.60,1.000,ongoing
9.1242,Red,483.22,484.23,89.28,105.68,0.710,512.60,463.78,1.000,463.76,454.93,1.000,451.27,490.27,1.000,496.92,495.41,1.000,ongoing
9.3156,Blue,694.85,555.85,91.88,114.95,0.715,727.53,526.21,1.000,672.05,519.77,1.000,658.86,559.58,1.000,717.76,565.13,1.000,ongoing
9.3158,Red,498.08,534.25,87.47,102.17,0.713,525.80,515.05,1.000,479.23,505.76,1.000,466.30,538.24,1.000,509.96,545.63,1.000,ongoing
9.5125,Red,529.65,531.42,85.46,102.52,0.711,553.94,511.71,1.000,509.85,504.50,1.000,499.14,536.14,1.000,543.36,541.19,1.000,ongoing
9.9024,Blue,779.13,517.24,88.33,94.38,0.677,795.19,489.33,1.000,756.68,497.42,1.000,763.82,520.48,1.000,796.79,513.95,1.000,ongoing
10.2845,Red,626.16,480.07,78.64,76.36,0.705,627.05,476.75,1.000,619.44,478.78,1.000,625.15,484.86,1.000,625.67,481.64,1.000,ongoing
10.4646,Red,600.28,485.25,84.84,90.51,0.670,605.56,482.55,1.000,598.57,478.19,1.000,596.73,483.71,1.000,596.19,487.92,1.000,ongoing
10.6460,Red,612.87,480.57,78.58,78.37,0.695,613.17,482.15,1.000,609.38,478.94,1.000,610.27,482.38,1.000,608.53,485.40,1.000,ongoing
11.3989,Red,755.98,543.23,100.18,123.62,0.619,751.19,541.29,1.000,752.05,539.69,1.000,748.77,538.16,1.000,744.49,543.60,1.000,ongoing
11.6279,Blue,788.06,427.88,94.97,116.53,0.695,820.56,397.05,1.000,764.98,388.01,1.000,750.79,422.81,1.000,807.63,437.45,1.000,ongoing
11.8182,Blue,784.65,426.10,87.77,83.99,0.683,815.14,413.88,1.000,765.78,398.49,1.000,745.83,432.78,1.000,793.63,446.31,1.000,ongoing
12.0068,Blue,787.55,420.23,85.81,71.98,0.676,815.69,413.27,1.000,769.09,404.95,1.000,762.15,433.65,1.000,796.34,438.02,1.000,ongoing
12.1904,Red,710.23,581.02,95.30,98.26,0.654,710.25,583.86,1.000,708.79,583.83,1.000,706.07,582.85,1.000,703.92,587.93,1.000,ongoing
12.1905,Blue,783.19,427.41,83.43,65.84,0.653,807.87,422.84,1.000,766.91,411.69,1.000,757.95,437.50,1.000,789.34,445.53,1.000,ongoing
12.3848,Red,708.25,588.10,102.80,131.33,0.712,736.42,565.28,1.000,688.52,556.36,1.000,679.73,590.04,1.000,721.11,597.28,1.000,ongoing
12.3850,Blue,780.11,450.76,90.01,113.69,0.711,813.44,422.50,1.000,757.31,416.55,1.000,749.51,453.10,1.000,800.95,458.65,1.000,ongoing
12.5647,Red,683.44,587.16,107.64,133.72,0.721,717.92,559.96,1.000,658.46,550.71,1.000,647.98,592.45,1.000,704.95,597.62,1.000,ongoing
12.5649,Blue,755.50,447.06,93.62,114.31,0.713,783.96,416.63,1.000,727.74,414.57,1.000,719.84,454.66,1.000,777.63,456.15,1.000,ongoing
12.7592,Blue,723.11,447.83,93.16,113.84,0.712,752.14,417.63,1.000,695.67,414.79,1.000,687.35,455.01,1.000,745.42,456.88,1.000,ongoing
12.7593,Red,649.68,589.02,106.73,131.45,0.710,679.99,570.19,1.000,631.23,560.65,1.000,621.96,593.52,1.000,664.54,600.34,1.000,ongoing
12.9540,Red,635.63,601.35,106.90,130.93,0.712,666.77,574.50,1.000,611.66,567.01,1.000,602.41,605.01,1.000,653.97,609.97,1.000,ongoing
12.9542,Blue,706.94,454.58,91.42,115.14,0.712,738.74,426.27,1.000,678.70,419.63,1.000,671.25,461.04,1.000,727.88,464.79,1.000,ongoing
13.1484,Red,605.64,613.20,106.96,127.06,0.722,639.32,582.64,1.000,580.15,575.01,1.000,570.22,616.50,1.000,626.32,620.78,1.000,ongoing
13.1485,Blue,677.52,466.24,92.89,114.68,0.713,705.80,437.80,1.000,654.45,432.21,1.000,646.15,470.10,1.000,699.73,474.83,1.000,ongoing
