time_s,tracker_id,pos_x,pos_y,pos_z,rot_y,is_gripping,down_face_x,down_face_y,down_face_z
0.2475,CubeRed,0.0000,0.0000,0.0000,349.27,0,0.00,-1.00,0.00
0.2486,CubeBlue,0.0000,0.0000,0.0000,72.64,0,0.00,-1.00,0.00
0.2988,CubeRed,0.0000,0.0000,0.0000,349.26,0,0.00,-1.00,0.00
0.2989,CubeBlue,0.0000,0.0000,0.0000,72.59,0,0.00,-1.00,0.00
0.4589,CubeRed,0.0000,0.0000,0.0000,349.26,0,0.00,-1.00,0.00
0.4591,CubeBlue,0.0000,0.0000,0.0000,72.65,0,0.00,-1.00,0.00
0.4830,CubeRed,0.0000,0.0000,0.0000,349.26,0,0.00,-1.00,0.00
0.4831,CubeBlue,0.0000,0.0000,0.0000,72.64,0,0.00,-1.00,0.00
0.5179,CubeRed,0.0000,0.0000,0.0000,349.26,0,0.00,-1.00,0.00
0.5180,CubeBlue,0.0000,0.0000,0.0000,72.61,0,0.00,-1.00,0.00
0.6519,CubeRed,0.0000,0.0000,0.0000,349.26,0,0.00,-1.00,0.00
0.6522,CubeBlue,0.0000,0.0000,0.0000,72.64,0,0.00,-1.00,0.00
0.6720,CubeRed,0.0000,0.0000,0.0000,349.25,0,0.00,-1.00,0.00
0.6724,CubeBlue,0.0000,0.0000,0.0000,72.59,0,0.00,-1.00,0.00
0.7178,CubeRed,0.0000,0.0000,0.0000,349.25,0,0.00,-1.00,0.00
0.7179,CubeBlue,0.0000,0.0000,0.0000,72.62,0,0.00,-1.00,0.00
0.8437,CubeRed,0.0000,0.0000,0.0000,349.25,0,0.00,-1.00,0.00
0.8438,CubeBlue,0.0000,0.0000,0.0000,72.61,0,0.00,-1.00,0.00
0.8667,CubeRed,0.0000,0.0000,0.0000,349.25,0,0.00,-1.00,0.00
0.8669,CubeBlue,0.0000,0.0000,0.0000,72.60,0,0.00,-1.00,0.00
0.9164,CubeRed,0.0000,0.0000,0.0000,349.25,0,0.00,-1.00,0.00
0.9165,CubeBlue,0.0000,0.0000,0.0000,72.60,0,0.00,-1.00,0.00
1.0328,CubeRed,0.0000,0.0000,0.0000,349.25,0,0.00,-1.00,0.00
1.0329,CubeBlue,0.0000,0.0000,0.0000,72.64,0,0.00,-1.00,0.00
1.0505,CubeRed,0.0000,0.0000,0.0000,349.25,0,0.00,-1.00,0.00
1.0506,CubeBlue,0.0000,0.0000,0.0000,72.62,0,0.00,-1.00,0.00
1.1001,CubeRed,0.0000,0.0000,0.0000,349.25,0,0.00,-1.00,0.00
1.1002,CubeBlue,0.0000,0.0000,0.0000,72.58,0,0.00,-1.00,0.00
1.2585,CubeRed,-0.4340,0.3843,0.5482,340.86,0,0.00,-1.00,0.00
1.2588,CubeBlue,-0.2246,0.3843,0.5759,351.83,0,0.00,-1.00,0.00
1.2811,CubeRed,-0.4340,0.3843,0.5482,340.86,0,0.00,-1.00,0.00
1.2816,CubeBlue,-0.2246,0.3843,0.5759,351.88,0,0.00,-1.00,0.00
1.3162,CubeRed,-0.4340,0.3843,0.5482,340.86,0,0.00,-1.00,0.00
1.3164,CubeBlue,-0.2246,0.3843,0.5759,351.88,0,0.00,-1.00,0.00
1.4442,CubeRed,-0.4340,0.3843,0.5482,340.86,0,0.00,-1.00,0.00
1.4444,CubeBlue,-0.2246,0.3843,0.5759,351.83,0,0.00,-1.00,0.00
1.4634,CubeRed,-0.4340,0.3843,0.5482,340.86,0,0.00,-1.00,0.00
1.4635,CubeBlue,-0.2246,0.3843,0.5759,351.82,0,0.00,-1.00,0.00
1.5083,CubeRed,-0.4340,0.3843,0.5482,340.86,0,0.00,-1.00,0.00
1.5085,CubeBlue,-0.2246,0.3843,0.5759,351.82,0,0.00,-1.00,0.00
1.6293,CubeRed,-0.4340,0.3843,0.5482,340.86,0,0.00,-1.00,0.00
1.6295,CubeBlue,-0.2246,0.3843,0.5759,351.85,0,0.00,-1.00,0.00
1.6516,CubeRed,-0.4340,0.3843,0.5482,340.85,0,0.00,-1.00,0.00
1.6518,CubeBlue,-0.2246,0.3843,0.5759,351.85,0,0.00,-1.00,0.00
1.7055,CubeRed,-0.4340,0.3843,0.5482,340.85,0,0.00,-1.00,0.00
1.7056,CubeBlue,-0.2246,0.3843,0.5759,351.79,0,0.00,-1.00,0.00
1.8174,CubeRed,-0.4340,0.3843,0.5482,340.85,0,0.00,-1.00,0.00
1.8175,CubeBlue,-0.1665,0.6498,0.4069,351.79,0,0.00,-1.00,0.00
1.8476,CubeRed,-0.4340,0.3843,0.5482,340.86,0,0.00,-1.00,0.00
1.8481,CubeBlue,-0.1665,0.6498,0.4069,351.82,0,0.00,-1.00,0.00
1.9038,CubeRed,-0.4340,0.3843,0.5482,340.85,0,0.00,-1.00,0.00
1.9039,CubeBlue,-0.1665,0.6498,0.4069,351.80,0,0.00,-1.00,0.00
2.0236,CubeRed,-0.2985,0.6498,0.3607,340.85,0,0.00,-1.00,0.00
2.0238,CubeBlue,-0.1665,0.6498,0.4069,351.83,0,0.00,-1.00,0.00
2.0561,CubeRed,-0.2985,0.6498,0.3607,340.86,0,0.00,-1.00,0.00
2.0562,CubeBlue,-0.1665,0.6498,0.4069,351.81,0,0.00,-1.00,0.00
2.1086,CubeRed,-0.2985,0.6498,0.3607,340.86,0,0.00,-1.00,0.00
2.1087,CubeBlue,-0.1665,0.6498,0.4069,351.83,0,0.00,-1.00,0.00
2.2270,CubeRed,-0.2985,0.6498,0.3607,340.86,0,0.00,-1.00,0.00
2.2272,CubeBlue,-0.1665,0.6498,0.4069,351.83,0,0.00,-1.00,0.00
2.2509,CubeRed,-0.2985,0.6498,0.3607,340.86,0,0.00,-1.00,0.00
2.2510,CubeBlue,-0.1665,0.6498,0.4069,351.83,0,0.00,-1.00,0.00
2.3023,CubeRed,-0.2985,0.6498,0.3607,340.86,0,0.00,-1.00,0.00
2.3025,CubeBlue,-0.1665,0.6498,0.4069,351.83,0,0.00,-1.00,0.00
2.4165,CubeRed,-0.2985,0.6498,0.3607,340.74,0,0.00,-1.00,0.00
2.4167,CubeBlue,-0.1512,0.6498,0.3606,355.35,0,0.00,-1.00,0.00
2.4435,CubeRed,-0.2985,0.6498,0.3607,340.58,0,0.00,-1.00,0.00
