time_s,tracker_id,pos_x,pos_y,pos_z,rot_y,is_gripping,down_face_x,down_face_y,down_face_z
1.8557,CubeBlue,0.0932,0.7255,0.4093,31.05,0,0.00,-1.00,0.00
1.8559,CubeRed,-0.0887,0.7255,0.2730,339.82,0,0.00,-1.00,0.00
1.9658,CubeBlue,0.0932,0.7255,0.4093,31.05,0,0.00,-1.00,0.00
1.9660,CubeRed,-0.0887,0.7255,0.2730,339.81,0,0.00,-1.00,0.00
1.9949,CubeBlue,0.0932,0.7255,0.4093,31.05,0,0.00,-1.00,0.00
1.9954,CubeRed,-0.0887,0.7255,0.2730,339.80,0,0.00,-1.00,0.00
2.0481,CubeBlue,0.0932,0.7255,0.4093,31.05,0,0.00,-1.00,0.00
2.0483,CubeRed,-0.0887,0.7255,0.2730,339.80,0,0.00,-1.00,0.00
2.1614,CubeBlue,0.0932,0.7255,0.4093,31.05,0,0.00,-1.00,0.00
2.1616,CubeRed,-0.0887,0.7255,0.2730,339.79,0,0.00,-1.00,0.00
2.1881,CubeBlue,0.0932,0.7255,0.4093,31.05,0,0.00,-1.00,0.00
2.1882,CubeRed,-0.0887,0.7255,0.2730,339.78,0,0.00,-1.00,0.00
2.2420,CubeBlue,0.0932,0.7255,0.4093,31.05,0,0.00,-1.00,0.00
2.2422,CubeRed,-0.0887,0.7255,0.2730,339.78,0,0.00,-1.00,0.00
2.3538,CubeBlue,0.0932,0.7255,0.4093,31.05,0,0.00,-1.00,0.00
2.3540,CubeRed,-0.0887,0.7255,0.2730,339.76,0,0.00,-1.00,0.00
2.3820,CubeBlue,0.0932,0.7255,0.4093,31.05,0,0.00,-1.00,0.00
2.3822,CubeRed,-0.0887,0.7255,0.2730,339.76,0,0.00,-1.00,0.00
2.4363,CubeBlue,0.0932,0.7255,0.4093,31.05,0,0.00,-1.00,0.00
2.4364,CubeRed,-0.0887,0.7255,0.2730,339.75,0,0.00,-1.00,0.00
2.5479,CubeBlue,0.0932,0.7255,0.4093,31.04,0,0.00,-1.00,0.00
2.5481,CubeRed,-0.0887,0.7255,0.2730,339.75,0,0.00,-1.00,0.00
2.5770,CubeBlue,0.0932,0.7255,0.4093,31.05,0,0.00,-1.00,0.00
2.5774,CubeRed,-0.0887,0.7255,0.2730,339.74,0,0.00,-1.00,0.00
2.6308,CubeBlue,0.0932,0.7255,0.4093,31.05,0,0.00,-1.00,0.00
2.6310,CubeRed,-0.0887,0.7255,0.2730,339.74,0,0.00,-1.00,0.00
2.7427,CubeBlue,0.0932,0.7255,0.4093,31.05,0,0.00,-1.00,0.00
2.7429,CubeRed,-0.0887,0.7255,0.2730,339.73,0,0.00,-1.00,0.00
2.7717,CubeBlue,0.0932,0.7255,0.4093,31.05,0,0.00,-1.00,0.00
2.7719,CubeRed,-0.0887,0.7255,0.2730,339.73,0,0.00,-1.00,0.00
2.8250,CubeBlue,0.0932,0.7255,0.4093,31.04,0,0.00,-1.00,0.00
2.8252,CubeRed,-0.0887,0.7255,0.2730,339.72,0,0.00,-1.00,0.00
2.9382,CubeBlue,0.0932,0.7255,0.4093,31.05,0,0.00,-1.00,0.00
2.9384,CubeRed,-0.0887,0.7255,0.2730,339.72,0,0.00,-1.00,0.00
2.9663,CubeBlue,0.0932,0.7255,0.4093,31.04,0,0.00,-1.00,0.00
2.9666,CubeRed,-0.0887,0.7255,0.2730,339.72,0,0.00,-1.00,0.00
3.0216,CubeBlue,0.0932,0.7255,0.4093,31.04,0,0.00,-1.00,0.00
3.0217,CubeRed,-0.0887,0.7255,0.2730,339.72,0,0.00,-1.00,0.00
3.1320,CubeBlue,0.0932,0.7255,0.4093,31.04,0,0.00,-1.00,0.00
3.1322,CubeRed,-0.0887,0.7255,0.2730,339.72,0,0.00,-1.00,0.00
3.1614,CubeBlue,0.0932,0.7255,0.4093,31.04,0,0.00,-1.00,0.00
3.1619,CubeRed,-0.0887,0.7255,0.2730,339.72,0,0.00,-1.00,0.00
3.2139,CubeBlue,0.0932,0.7255,0.4093,31.04,0,0.00,-1.00,0.00
3.2141,CubeRed,-0.0887,0.7255,0.2730,339.72,0,0.00,-1.00,0.00
3.3271,CubeBlue,0.0932,0.7255,0.4093,31.05,0,0.00,-1.00,0.00
3.3274,CubeRed,-0.0887,0.7255,0.2730,339.72,0,0.00,-1.00,0.00
3.3536,CubeBlue,0.0932,0.7255,0.4093,31.04,0,0.00,-1.00,0.00
3.3538,CubeRed,-0.0887,0.7255,0.2730,339.72,0,0.00,-1.00,0.00
3.4083,CubeBlue,0.0932,0.7255,0.4093,31.05,0,0.00,-1.00,0.00
3.4085,CubeRed,-0.0887,0.7255,0.2730,339.72,0,0.00,-1.00,0.00
3.5211,CubeBlue,0.0932,0.7255,0.4093,31.05,0,0.00,-1.00,0.00
3.5213,CubeRed,-0.0887,0.7255,0.2730,339.72,0,0.00,-1.00,0.00
3.5481,CubeBlue,0.0932,0.7255,0.4093,31.05,0,0.00,-1.00,0.00
3.5483,CubeRed,-0.0887,0.7255,0.2730,339.72,0,0.00,-1.00,0.00
3.6054,CubeBlue,0.0932,0.7255,0.4093,31.05,0,0.00,-1.00,0.00
3.6055,CubeRed,-0.0887,0.7255,0.2730,339.72,0,0.00,-1.00,0.00
3.7138,CubeBlue,0.0932,0.7255,0.4093,31.05,0,0.00,-1.00,0.00
3.7140,CubeRed,-0.0887,0.7255,0.2730,339.72,0,0.00,-1.00,0.00
3.7436,CubeBlue,0.0932,0.7255,0.4093,31.05,0,0.00,-1.00,0.00
3.7441,CubeRed,-0.0887,0.7255,0.2730,339.72,0,0.00,-1.00,0.00
3.7977,CubeBlue,0.0932,0.7255,0.4093,31.05,0,0.00,-1.00,0.00
3.7978,CubeRed,-0.0887,0.7255,0.2730,339.72,0,0.00,-1.00,0.00
3.9089,CubeBlue,0.0932,0.7255,0.4093,31.05,0,0.00,-1.00,0.00
3.9092,CubeRed,-0.0887,0.7255,0.2730,339.72,0,0.00,-1.00,0.00
3.9382,CubeBlue,0.0932,0.7255,0.4093,31.04,0,0.00,-1.00,0.00
3.9383,CubeRed,-0.0887,0.7255,0.2730,339.72,0,0.00,-1.00,0.00
3.9933,CubeBlue,0.0932,0.7255,0.4093,31.04,0,0.00,-1.00,0.00
3.9934,CubeRed,-0.0887,0.7255,0.2730,339.72,0,0.00,-1.00,0.00
4.1046,CubeBlue,0.0932,0.7255,0.4093,31.05,0,0.00,-1.00,0.00
4.1047,CubeRed,-0.0898,0.7255,0.2840,339.72,0,0.00,-1.00,0.00
4.1341,CubeBlue,0.0932,0.7255,0.4093,31.05,0,0.00,-1.00,0.00
4.1343,CubeRed,-0.0898,0.7255,0.2840,339.72,0,0.00,-1.00,0.00
4.1904,CubeBlue,0.0932,0.7255,0.4093,31.05,0,0.00,-1.00,0.00
4.1905,CubeRed,-0.0898,0.7255,0.2840,339.72,0,0.00,-1.00,0.00
4.3020,CubeBlue,0.0932,0.7255,0.4093,31.05,0,0.00,-1.00,0.00
4.3021,CubeRed,-0.0898,0.7255,0.2840,339.72,0,0.00,-1.00,0.00
4.3303,CubeBlue,0.0932,0.7255,0.4093,31.05,0,0.00,-1.00,0.00
4.3307,CubeRed,-0.0898,0.7255,0.2840,339.72,0,0.00,-1.00,0.00
4.3807,CubeBlue,0.0932,0.7255,0.4093,31.05,0,0.00,-1.00,0.00
4.3808,CubeRed,-0.0898,0.7255,0.2840,339.72,0,0.00,-1.00,0.00
4.4960,CubeBlue,0.0932,0.7255,0.4093,29.39,0,0.00,-1.00,0.00
4.4961,CubeRed,-0.0898,0.7255,0.2840,339.72,0,0.00,-1.00,0.00
4.5224,CubeBlue,0.0932,0.7255,0.4093,27.08,0,0.00,-1.00,0.00
4.5225,CubeRed,-0.0898,0.7255,0.2840,345.33,0,0.00,-1.00,0.00
4.5754,CubeBlue,0.0932,0.7255,0.4093,27.04,0,0.00,-1.00,0.00
4.5756,CubeRed,-0.0898,0.7255,0.2840,347.69,0,0.00,-1.00,0.00
4.6881,CubeBlue,0.0932,0.7255,0.4093,26.90,0,0.00,-1.00,0.00
4.6883,CubeRed,-0.0817,0.7292,0.2837,348.47,0,0.00,-1.00,0.00
4.7154,CubeBlue,0.0932,0.7255,0.4093,26.90,0,0.00,-1.00,0.00
4.7156,CubeRed,-0.0744,0.7403,0.2758,338.54,0,0.00,-1.00,0.00
4.7727,CubeBlue,0.0932,0.7255,0.4093,26.90,0,0.00,-1.00,0.00
4.7728,CubeRed,-0.0725,0.7428,0.2744,338.19,0,0.00,-1.00,0.00
4.8814,CubeBlue,0.0932,0.7255,0.4093,26.90,0,0.00,-1.00,0.00
4.8816,CubeRed,-0.0686,0.7488,0.2721,338.46,0,0.00,-1.00,0.00
4.9099,CubeBlue,0.0932,0.7255,0.4093,26.90,0,0.00,-1.00,0.00
4.9103,CubeRed,-0.0657,0.7502,0.2736,341.07,0,0.00,-1.00,0.00
4.9652,CubeBlue,0.0932,0.7255,0.4093,26.90,0,0.00,-1.00,0.00
4.9654,CubeRed,-0.0507,0.7639,0.2604,341.07,0,0.00,-1.00,0.00
5.0767,CubeBlue,0.0932,0.7255,0.4093,26.90,0,0.00,-1.00,0.00
5.0768,CubeRed,-0.0311,0.7525,0.2510,347.46,0,0.00,-1.00,0.00
5.1044,CubeBlue,0.0932,0.7255,0.4093,26.90,0,0.00,-1.00,0.00
5.1046,CubeRed,0.0010,0.7423,0.2305,6.62,0,0.00,-1.00,0.00
5.1581,CubeBlue,0.0932,0.7255,0.4093,26.90,0,0.00,-1.00,0.00
5.1582,CubeRed,0.0180,0.7301,0.2282,9.42,0,0.00,-1.00,0.00
5.2700,CubeBlue,0.0932,0.7255,0.4093,26.90,0,0.00,-1.00,0.00
5.2701,CubeRed,0.0649,0.6986,0.2208,12.58,0,0.00,-1.00,0.00
5.2999,CubeBlue,0.0932,0.7255,0.4093,26.90,0,0.00,-1.00,0.00
5.3000,CubeRed,0.0969,0.6878,0.2124,24.85,0,0.00,-1.00,0.00
5.3554,CubeBlue,0.0932,0.7255,0.4093,26.90,0,0.00,-1.00,0.00
5.3556,CubeRed,0.1090,0.6963,0.2110,24.85,0,0.00,-1.00,0.00
5.4648,CubeBlue,0.0932,0.7255,0.4093,26.90,0,0.00,-1.00,0.00
5.4651,CubeRed,0.1349,0.7085,0.2150,29.10,0,0.00,-1.00,0.00
5.4948,CubeBlue,0.0932,0.7255,0.4093,26.90,0,0.00,-1.00,0.00
5.4954,CubeRed,0.1396,0.7153,0.2106,35.34,0,0.00,-1.00,0.00
5.5478,CubeBlue,0.0932,0.7255,0.4093,26.90,0,0.00,-1.00,0.00
5.5479,CubeRed,0.1412,0.7166,0.2132,36.40,0,0.00,-1.00,0.00
5.6593,CubeBlue,0.0932,0.7255,0.4093,26.90,0,0.00,-1.00,0.00
5.6595,CubeRed,0.1455,0.7143,0.2229,38.14,0,0.00,-1.00,0.00
5.6902,CubeBlue,0.0932,0.7255,0.4093,26.90,0,0.00,-1.00,0.00
5.6905,CubeRed,0.1472,0.7125,0.2285,39.20,0,0.00,-1.00,0.00
5.7418,CubeBlue,0.0932,0.7255,0.4093,26.90,0,0.00,-1.00,0.00
5.7419,CubeRed,0.1475,0.7101,0.2349,38.89,0,0.00,-1.00,0.00
5.8553,CubeBlue,0.0932,0.7255,0.4093,26.90,0,0.00,-1.00,0.00
5.8554,CubeRed,0.1504,0.7020,0.2502,38.86,0,0.00,-1.00,0.00
5.8838,CubeBlue,0.0932,0.7255,0.4093,26.90,0,0.00,-1.00,0.00
5.8839,CubeRed,0.1538,0.6956,0.2607,39.45,0,0.00,-1.00,0.00
5.9400,CubeBlue,0.0932,0.7255,0.4093,26.90,0,0.00,-1.00,0.00
5.9402,CubeRed,0.1571,0.6862,0.2750,39.61,0,0.00,-1.00,0.00
6.0507,CubeBlue,0.0932,0.7255,0.4093,26.90,0,0.00,-1.00,0.00
6.0508,CubeRed,0.1630,0.6720,0.2985,40.80,0,0.00,-1.00,0.00
6.0770,CubeBlue,0.0932,0.7255,0.4093,26.90,0,0.00,-1.00,0.00
6.0775,CubeRed,0.1659,0.6652,0.3063,41.16,0,0.00,-1.00,0.00
6.1309,CubeBlue,0.0932,0.7255,0.4093,26.90,0,0.00,-1.00,0.00
6.1310,CubeRed,0.1647,0.6715,0.3016,41.16,0,0.00,-1.00,0.00
6.2431,CubeBlue,0.0932,0.7255,0.4093,26.90,0,0.00,-1.00,0.00
6.2432,CubeRed,0.1764,0.6944,0.3016,41.21,0,0.00,-1.00,0.00
6.2708,CubeBlue,0.0932,0.7255,0.4093,26.89,0,0.00,-1.00,0.00
6.2710,CubeRed,0.1746,0.7153,0.2959,41.24,0,0.00,-1.00,0.00
6.3257,CubeBlue,0.0932,0.7255,0.4093,26.89,0,0.00,-1.00,0.00
6.3259,CubeRed,0.1668,0.7283,0.2833,41.25,0,0.00,-1.00,0.00
6.4363,CubeBlue,0.0932,0.7255,0.4093,26.89,0,0.00,-1.00,0.00
6.4365,CubeRed,0.1581,0.7501,0.2564,41.25,0,0.00,-1.00,0.00
6.4657,CubeBlue,0.0932,0.7255,0.4093,26.89,0,0.00,-1.00,0.00
6.4660,CubeRed,0.1548,0.7676,0.2331,41.26,0,0.00,-1.00,0.00
6.5221,CubeBlue,0.0932,0.7255,0.4093,26.89,0,0.00,-1.00,0.00
6.5222,CubeRed,0.1481,0.7694,0.2183,41.27,0,0.00,-1.00,0.00
6.6326,CubeBlue,0.0932,0.7255,0.4093,26.89,0,0.00,-1.00,0.00
6.6328,CubeRed,0.1528,0.7505,0.2306,41.27,0,0.00,-1.00,0.00
6.6616,CubeBlue,0.0932,0.7255,0.4093,26.90,0,0.00,-1.00,0.00
6.6620,CubeRed,0.1353,0.7353,0.2131,41.28,0,0.00,-1.00,0.00
6.7145,CubeBlue,0.0932,0.7255,0.4093,26.90,0,0.00,-1.00,0.00
6.7146,CubeRed,0.1282,0.7214,0.2067,41.28,0,0.00,-1.00,0.00
6.8282,CubeBlue,0.0932,0.7255,0.4093,26.90,0,0.00,-1.00,0.00
6.8284,CubeRed,0.1376,0.7029,0.2322,41.29,0,0.00,-1.00,0.00
6.8569,CubeBlue,0.0932,0.7255,0.4093,26.90,0,0.00,-1.00,0.00
6.8570,CubeRed,0.1201,0.6910,0.2325,41.30,0,0.00,-1.00,0.00
6.9088,CubeBlue,0.0932,0.7255,0.4093,26.90,0,0.00,-1.00,0.00
6.9089,CubeRed,0.1998,0.7078,0.3044,41.30,0,0.00,-1.00,0.00
7.0231,CubeBlue,0.0932,0.7255,0.4093,26.90,0,0.00,-1.00,0.00
7.0233,CubeRed,0.1998,0.7078,0.3044,41.30,0,0.00,-1.00,0.00
7.0505,CubeBlue,0.0932,0.7255,0.4093,26.90,0,0.00,-1.00,0.00
7.0506,CubeRed,0.1998,0.7078,0.3044,41.30,0,0.00,-1.00,0.00
7.1055,CubeBlue,0.0932,0.7255,0.4093,26.90,0,0.00,-1.00,0.00
7.1056,CubeRed,0.1998,0.7078,0.3044,41.30,0,0.00,-1.00,0.00
7.2171,CubeBlue,0.0932,0.7255,0.4093,26.90,0,0.00,-1.00,0.00
7.2173,CubeRed,0.1998,0.7078,0.3044,41.31,0,0.00,-1.00,0.00
7.2448,CubeBlue,0.0932,0.7255,0.4093,26.90,0,0.00,-1.00,0.00
7.2453,CubeRed,0.1998,0.7078,0.3044,41.31,0,0.00,-1.00,0.00
7.2975,CubeBlue,0.0932,0.7255,0.4093,26.90,0,0.00,-1.00,0.00
7.2976,CubeRed,0.1998,0.7078,0.3044,41.31,0,0.00,-1.00,0.00
7.4157,CubeBlue,0.0932,0.7255,0.4093,26.65,0,0.00,-1.00,0.00
7.4159,CubeRed,0.1998,0.7078,0.3044,41.31,0,0.00,-1.00,0.00
7.4380,CubeBlue,0.0932,0.7255,0.4093,26.30,0,0.00,-1.00,0.00
7.4381,CubeRed,0.1998,0.7078,0.3044,41.31,0,0.00,-1.00,0.00
7.4912,CubeBlue,0.0932,0.7255,0.4093,26.28,0,0.00,-1.00,0.00
7.4913,CubeRed,0.1998,0.7078,0.3044,41.31,0,0.00,-1.00,0.00
7.6055,CubeBlue,0.0932,0.7255,0.4093,26.28,0,0.00,-1.00,0.00
7.6057,CubeRed,0.1998,0.7078,0.3044,41.31,0,0.00,-1.00,0.00
7.6324,CubeBlue,0.0932,0.7255,0.4093,26.28,0,0.00,-1.00,0.00
7.6325,CubeRed,0.1998,0.7078,0.3044,41.32,0,0.00,-1.00,0.00
7.6867,CubeBlue,0.0932,0.7255,0.4093,26.27,0,0.00,-1.00,0.00
7.6868,CubeRed,0.1998,0.7078,0.3044,41.32,0,0.00,-1.00,0.00
7.7982,CubeBlue,0.0932,0.7255,0.4093,26.27,0,0.00,-1.00,0.00
7.7984,CubeRed,0.1998,0.7078,0.3044,41.31,0,0.00,-1.00,0.00
7.8273,CubeBlue,0.0932,0.7255,0.4093,26.28,0,0.00,-1.00,0.00
7.8277,CubeRed,0.1998,0.7078,0.3044,41.32,0,0.00,-1.00,0.00
7.8811,CubeBlue,0.0932,0.7255,0.4093,26.28,0,0.00,-1.00,0.00
7.8812,CubeRed,0.1998,0.7078,0.3044,41.32,0,0.00,-1.00,0.00
7.9940,CubeBlue,0.0932,0.7255,0.4093,28.56,0,0.00,-1.00,0.00
7.9942,CubeRed,0.1998,0.7078,0.3044,41.32,0,0.00,-1.00,0.00
8.0226,CubeBlue,0.0975,0.7090,0.4169,27.01,0,0.00,-1.00,0.00
8.0228,CubeRed,0.1998,0.7078,0.3044,41.32,0,0.00,-1.00,0.00
8.0762,CubeBlue,0.0971,0.7123,0.4124,27.01,0,0.00,-1.00,0.00
8.0764,CubeRed,0.1998,0.7078,0.3044,41.32,0,0.00,-1.00,0.00
8.1886,CubeBlue,0.0974,0.7227,0.4031,23.20,0,0.00,-1.00,0.00
8.1889,CubeRed,0.1998,0.7078,0.3044,41.32,0,0.00,-1.00,0.00
8.2173,CubeBlue,0.0986,0.7262,0.4022,17.65,0,0.00,-1.00,0.00
8.2174,CubeRed,0.1998,0.7078,0.3044,41.32,0,0.00,-1.00,0.00
8.2725,CubeBlue,0.0992,0.7337,0.3985,17.64,0,0.00,-1.00,0.00
8.2727,CubeRed,0.1998,0.7078,0.3044,41.32,0,0.00,-1.00,0.00
8.3838,CubeBlue,0.1012,0.7523,0.3890,17.43,0,0.00,-1.00,0.00
8.3841,CubeRed,0.1998,0.7078,0.3044,41.32,0,0.00,-1.00,0.00
8.4113,CubeBlue,0.1101,0.7557,0.3891,17.35,0,0.00,-1.00,0.00
8.4119,CubeRed,0.1998,0.7078,0.3044,41.32,0,0.00,-1.00,0.00
8.4633,CubeBlue,0.1112,0.7627,0.3902,17.35,0,0.00,-1.00,0.00
8.4634,CubeRed,0.1998,0.7078,0.3044,41.32,0,0.00,-1.00,0.00
8.5789,CubeBlue,0.1116,0.7837,0.3887,17.63,0,0.00,-1.00,0.00
8.5792,CubeRed,0.1998,0.7078,0.3044,41.32,0,0.00,-1.00,0.00
8.6057,CubeBlue,0.1134,0.7974,0.3904,18.26,0,0.00,-1.00,0.00
8.6059,CubeRed,0.1998,0.7078,0.3044,41.32,0,0.00,-1.00,0.00
8.6593,CubeBlue,0.1133,0.8034,0.3903,18.26,0,0.00,-1.00,0.00
8.6595,CubeRed,0.1998,0.7078,0.3044,41.32,0,0.00,-1.00,0.00
8.7730,CubeBlue,0.1179,0.8119,0.3953,18.85,0,0.00,-1.00,0.00
8.7732,CubeRed,0.1998,0.7078,0.3044,41.32,0,0.00,-1.00,0.00
8.7981,CubeBlue,0.1224,0.8157,0.4022,20.78,0,0.00,-1.00,0.00
8.7983,CubeRed,0.1998,0.7078,0.3044,41.33,0,0.00,-1.00,0.00
8.8542,CubeBlue,0.1238,0.8119,0.4045,20.78,0,0.00,-1.00,0.00
8.8544,CubeRed,0.1998,0.7078,0.3044,41.33,0,0.00,-1.00,0.00
8.9642,CubeBlue,0.1267,0.7995,0.4126,22.03,0,0.00,-1.00,0.00
8.9644,CubeRed,0.1998,0.7078,0.3044,41.33,0,0.00,-1.00,0.00
8.9938,CubeBlue,0.1313,0.7843,0.4211,22.66,0,0.00,-1.00,0.00
8.9942,CubeRed,0.1998,0.7078,0.3044,41.33,0,0.00,-1.00,0.00
9.0478,CubeBlue,0.1331,0.7643,0.4280,22.66,0,0.00,-1.00,0.00
9.0480,CubeRed,0.1998,0.7078,0.3044,41.33,0,0.00,-1.00,0.00
9.1598,CubeBlue,0.1339,0.7253,0.4333,21.77,0,0.00,-1.00,0.00
9.1601,CubeRed,0.1998,0.7078,0.3044,41.33,0,0.00,-1.00,0.00
9.1880,CubeBlue,0.1385,0.7031,0.4350,22.92,0,0.00,-1.00,0.00
9.1882,CubeRed,0.1998,0.7078,0.3044,41.33,0,0.00,-1.00,0.00
9.2425,CubeBlue,0.1398,0.6998,0.4369,22.92,0,0.00,-1.00,0.00
9.2426,CubeRed,0.1998,0.7078,0.3044,41.33,0,0.00,-1.00,0.00
9.3534,CubeBlue,0.1406,0.6974,0.4431,23.21,0,0.00,-1.00,0.00
9.3536,CubeRed,0.1998,0.7078,0.3044,41.33,0,0.00,-1.00,0.00
9.3825,CubeBlue,0.1379,0.6992,0.4436,23.73,0,0.00,-1.00,0.00
9.3826,CubeRed,0.1998,0.7078,0.3044,41.33,0,0.00,-1.00,0.00
9.4382,CubeBlue,0.1373,0.7011,0.4417,23.37,0,0.00,-1.00,0.00
9.4384,CubeRed,0.1998,0.7078,0.3044,41.33,0,0.00,-1.00,0.00
9.5480,CubeBlue,0.1372,0.7031,0.4393,22.75,0,0.00,-1.00,0.00
9.5482,CubeRed,0.1998,0.7078,0.3044,41.33,0,0.00,-1.00,0.00
9.5777,CubeBlue,0.1364,0.6985,0.4416,19.29,0,0.00,-1.00,0.00
9.5785,CubeRed,0.1998,0.7078,0.3044,41.33,0,0.00,-1.00,0.00
9.6309,CubeBlue,0.1402,0.7108,0.4359,19.29,0,0.00,-1.00,0.00
9.6311,CubeRed,0.1998,0.7078,0.3044,41.33,0,0.00,-1.00,0.00
9.7452,CubeBlue,0.1513,0.7617,0.4084,19.29,0,0.00,-1.00,0.00
9.7454,CubeRed,0.1998,0.7078,0.3044,41.33,0,0.00,-1.00,0.00
9.7732,CubeBlue,0.1564,0.8124,0.3637,19.29,0,0.00,-1.00,0.00
