time_s,tracker_id,qx,qy,qz,qw,raw_grip
2.8251,CubeRed,0.0097,-0.4433,-0.0360,0.8956,0
2.9381,CubeBlue,0.0058,0.2443,0.0337,0.9691,0
2.9383,CubeRed,0.0094,-0.4433,-0.0338,0.8957,0
2.9662,CubeBlue,0.0057,0.2443,0.0341,0.9691,0
2.9665,CubeRed,0.0090,-0.4434,-0.0306,0.8958,0
3.0215,CubeBlue,0.0064,0.2443,0.0334,0.9691,0
3.0217,CubeRed,0.0090,-0.4434,-0.0295,0.8958,0
3.1318,CubeBlue,0.0055,0.2443,0.0341,0.9691,0
3.1322,CubeRed,0.0088,-0.4433,-0.0284,0.8959,0
3.1613,CubeBlue,0.0049,0.2443,0.0343,0.9691,0
3.1618,CubeRed,0.0084,-0.4434,-0.0241,0.8960,0
3.2139,CubeBlue,0.0049,0.2443,0.0343,0.9691,0
3.2141,CubeRed,0.0083,-0.4434,-0.0230,0.8960,0
3.3270,CubeBlue,0.0059,0.2443,0.0340,0.9691,0
3.3273,CubeRed,0.0084,-0.4434,-0.0219,0.8960,0
3.3535,CubeBlue,0.0066,0.2443,0.0337,0.9691,0
3.3538,CubeRed,0.0079,-0.4434,-0.0175,0.8961,0
3.4083,CubeBlue,0.0061,0.2443,0.0345,0.9691,0
3.4085,CubeRed,0.0077,-0.4434,-0.0165,0.8962,0
3.5210,CubeBlue,0.0070,0.2443,0.0337,0.9691,0
3.5213,CubeRed,0.0077,-0.4434,-0.0154,0.8962,0
3.5481,CubeBlue,0.0070,0.2443,0.0337,0.9691,0
3.5483,CubeRed,0.0075,-0.4434,-0.0122,0.8962,0
3.6053,CubeBlue,0.0070,0.2443,0.0337,0.9691,0
3.6055,CubeRed,0.0076,-0.4434,-0.0112,0.8962,0
3.7137,CubeBlue,0.0054,0.2444,0.0340,0.9691,0
3.7140,CubeRed,0.0072,-0.4434,-0.0090,0.8963,0
3.7435,CubeBlue,0.0054,0.2443,0.0347,0.9691,0
3.7440,CubeRed,0.0071,-0.4434,-0.0053,0.8963,0
3.7976,CubeBlue,0.0061,0.2443,0.0338,0.9691,0
3.7978,CubeRed,0.0071,-0.4434,-0.0053,0.8963,0
3.9089,CubeBlue,0.0053,0.2443,0.0335,0.9691,0
3.9091,CubeRed,0.0062,-0.4434,-0.0057,0.8963,0
3.9380,CubeBlue,0.0055,0.2443,0.0345,0.9691,0
3.9383,CubeRed,0.0061,-0.4434,-0.0049,0.8963,0
3.9933,CubeBlue,0.0055,0.2443,0.0345,0.9691,0
3.9934,CubeRed,0.0061,-0.4434,-0.0049,0.8963,0
4.1046,CubeBlue,0.0060,0.2443,0.0346,0.9691,0
4.1047,CubeRed,0.0071,-0.4434,-0.0044,0.8963,0
4.1341,CubeBlue,0.0067,0.2443,0.0353,0.9690,0
4.1342,CubeRed,0.0073,-0.4434,-0.0037,0.8963,0
4.1903,CubeBlue,0.0060,0.2443,0.0344,0.9691,0
4.1905,CubeRed,0.0064,-0.4434,-0.0042,0.8963,0
4.3019,CubeBlue,0.0071,0.2443,0.0354,0.9690,0
4.3021,CubeRed,0.0074,-0.4434,-0.0037,0.8963,0
4.3302,CubeBlue,0.0065,0.2443,0.0346,0.9691,0
4.3307,CubeRed,0.0071,-0.4434,-0.0035,0.8963,0
4.3806,CubeBlue,0.0065,0.2443,0.0346,0.9691,0
4.3808,CubeRed,0.0071,-0.4434,-0.0035,0.8963,0
4.4959,CubeBlue,0.0058,0.2443,0.0337,0.9691,0
4.4961,CubeRed,0.0063,-0.4434,-0.0044,0.8963,0
4.5223,CubeBlue,0.0064,0.2443,0.0341,0.9691,0
4.5225,CubeRed,0.0117,-0.3989,-0.0009,0.9169,0
4.5754,CubeBlue,0.0069,0.2443,0.0350,0.9690,0
4.5756,CubeRed,0.0122,-0.3800,0.0007,0.9249,0
4.6880,CubeBlue,0.0062,0.2443,0.0338,0.9691,0
4.6882,CubeRed,0.0120,-0.3737,0.0036,0.9275,0
4.7153,CubeBlue,0.0065,0.2443,0.0349,0.9690,0
4.7155,CubeRed,0.0395,-0.4519,0.0083,0.8911,0
4.7726,CubeBlue,0.0062,0.2443,0.0342,0.9691,0
4.7728,CubeRed,0.0623,-0.4537,0.0193,0.8887,0
4.8813,CubeBlue,0.0072,0.2443,0.0346,0.9691,0
4.8816,CubeRed,0.0700,-0.4505,0.0041,0.8900,0
4.9098,CubeBlue,0.0060,0.2444,0.0346,0.9691,0
4.9103,CubeRed,0.0272,-0.4320,-0.0553,0.8998,0
4.9652,CubeBlue,0.0060,0.2444,0.0346,0.9691,0
4.9654,CubeRed,0.0272,-0.4320,-0.0553,0.8998,0
5.0766,CubeBlue,0.0068,0.2443,0.0339,0.9691,0
5.0768,CubeRed,-0.0163,-0.3852,-0.1240,0.9143,0
5.1044,CubeBlue,0.0054,0.2444,0.0344,0.9691,0
5.1046,CubeRed,-0.1011,-0.2590,-0.3114,0.9087,0
5.1580,CubeBlue,0.0062,0.2443,0.0341,0.9691,0
5.1582,CubeRed,-0.1189,-0.2443,-0.3355,0.9020,0
5.2699,CubeBlue,0.0062,0.2443,0.0344,0.9691,0
5.2701,CubeRed,-0.1252,-0.2222,-0.3500,0.9014,0
5.2998,CubeBlue,0.0060,0.2443,0.0349,0.9690,0
5.3000,CubeRed,-0.1298,-0.1136,-0.3327,0.9271,0
5.3553,CubeBlue,0.0069,0.2443,0.0343,0.9691,0
5.3556,CubeRed,-0.1298,-0.1136,-0.3327,0.9271,0
5.4648,CubeBlue,0.0057,0.2444,0.0348,0.9690,0
5.4651,CubeRed,-0.1275,-0.0725,-0.3185,0.9365,0
5.4946,CubeBlue,0.0053,0.2444,0.0343,0.9691,0
5.4954,CubeRed,-0.1224,-0.0121,-0.2992,0.9462,0
5.5477,CubeBlue,0.0053,0.2444,0.0343,0.9691,0
5.5479,CubeRed,-0.1110,0.0018,-0.2940,0.9493,0
5.6593,CubeBlue,0.0063,0.2443,0.0339,0.9691,0
5.6594,CubeRed,-0.0902,0.0256,-0.2797,0.9555,0
5.6899,CubeBlue,0.0062,0.2443,0.0338,0.9691,0
5.6904,CubeRed,-0.0687,0.0432,-0.2540,0.9638,0
5.7417,CubeBlue,0.0057,0.2443,0.0343,0.9691,0
5.7419,CubeRed,-0.0627,0.0427,-0.2424,0.9672,0
5.8553,CubeBlue,0.0064,0.2443,0.0350,0.9690,0
5.8554,CubeRed,-0.0554,0.0448,-0.2319,0.9701,0
5.8837,CubeBlue,0.0061,0.2443,0.0350,0.9690,0
5.8839,CubeRed,-0.0063,0.0616,-0.1658,0.9842,0
5.9399,CubeBlue,0.0066,0.2443,0.0347,0.9691,0
5.9401,CubeRed,0.0045,0.0646,-0.1548,0.9858,0
6.0507,CubeBlue,0.0061,0.2443,0.0355,0.9690,0
6.0508,CubeRed,0.0123,0.0748,-0.0850,0.9935,0
6.0769,CubeBlue,0.0059,0.2443,0.0342,0.9691,0
6.0775,CubeRed,0.0144,0.0780,-0.0790,0.9937,0
6.1308,CubeBlue,0.0063,0.2443,0.0351,0.9690,0
6.1310,CubeRed,0.0144,0.0780,-0.0790,0.9937,0
6.2430,CubeBlue,0.0059,0.2443,0.0347,0.9691,0
6.2432,CubeRed,0.0130,0.0783,-0.0754,0.9940,0
6.2708,CubeBlue,0.0063,0.2443,0.0335,0.9691,0
6.2709,CubeRed,0.0112,0.0782,-0.0656,0.9947,0
6.3257,CubeBlue,0.0068,0.2442,0.0344,0.9691,0
6.3259,CubeRed,0.0106,0.0782,-0.0617,0.9950,0
6.4362,CubeBlue,0.0069,0.2442,0.0354,0.9690,0
6.4365,CubeRed,0.0103,0.0782,-0.0599,0.9951,0
6.4657,CubeBlue,0.0068,0.2443,0.0348,0.9691,0
6.4660,CubeRed,0.0094,0.0782,-0.0553,0.9954,0
6.5220,CubeBlue,0.0059,0.2443,0.0341,0.9691,0
6.5222,CubeRed,0.0091,0.0782,-0.0538,0.9954,0
6.6326,CubeBlue,0.0065,0.2443,0.0348,0.9691,0
6.6328,CubeRed,0.0086,0.0782,-0.0511,0.9956,0
6.6615,CubeBlue,0.0063,0.2443,0.0335,0.9691,0
6.6620,CubeRed,0.0080,0.0781,-0.0473,0.9958,0
6.7144,CubeBlue,0.0063,0.2443,0.0343,0.9691,0
6.7146,CubeRed,0.0078,0.0782,-0.0461,0.9958,0
6.8282,CubeBlue,0.0058,0.2443,0.0338,0.9691,0
6.8284,CubeRed,0.0075,0.0782,-0.0449,0.9959,0
6.8568,CubeBlue,0.0067,0.2443,0.0347,0.9691,0
6.8570,CubeRed,0.0067,0.0782,-0.0403,0.9961,0
6.9087,CubeBlue,0.0063,0.2443,0.0358,0.9690,0
6.9089,CubeRed,0.0065,0.0782,-0.0392,0.9961,0
7.0231,CubeBlue,0.0063,0.2443,0.0358,0.9690,0
7.0233,CubeRed,0.0062,0.0782,-0.0381,0.9962,0
7.0504,CubeBlue,0.0059,0.2443,0.0338,0.9691,0
7.0506,CubeRed,0.0056,0.0781,-0.0347,0.9963,0
7.1054,CubeBlue,0.0068,0.2443,0.0338,0.9691,0
7.1056,CubeRed,0.0052,0.0781,-0.0326,0.9964,0
7.2171,CubeBlue,0.0065,0.2443,0.0344,0.9691,0
7.2173,CubeRed,0.0047,0.0781,-0.0304,0.9965,0
7.2448,CubeBlue,0.0060,0.2443,0.0340,0.9691,0
7.2453,CubeRed,0.0042,0.0781,-0.0271,0.9966,0
7.2974,CubeBlue,0.0055,0.2444,0.0349,0.9690,0
7.2976,CubeRed,0.0042,0.0781,-0.0271,0.9966,0
7.4156,CubeBlue,0.0064,0.2443,0.0348,0.9690,0
7.4159,CubeRed,0.0039,0.0781,-0.0249,0.9966,0
7.4379,CubeBlue,0.0063,0.2443,0.0339,0.9691,0
7.4381,CubeRed,0.0031,0.0781,-0.0206,0.9967,0
7.4912,CubeBlue,0.0054,0.2443,0.0339,0.9691,0
7.4913,CubeRed,0.0031,0.0781,-0.0206,0.9967,0
7.6054,CubeBlue,0.0058,0.2443,0.0348,0.9691,0
7.6057,CubeRed,0.0029,0.0780,-0.0195,0.9968,0
7.6323,CubeBlue,0.0061,0.2443,0.0353,0.9690,1
7.6325,CubeRed,0.0021,0.0781,-0.0152,0.9968,0
7.6866,CubeBlue,0.0061,0.2443,0.0344,0.9691,1
7.6868,CubeRed,0.0020,0.0780,-0.0141,0.9968,0
7.7981,CubeBlue,0.0059,0.2443,0.0343,0.9691,0
7.7984,CubeRed,0.0015,0.0780,-0.0119,0.9969,0
7.8272,CubeBlue,0.0058,0.2443,0.0339,0.9691,0
7.8276,CubeRed,0.0011,0.0780,-0.0087,0.9969,0
7.8810,CubeBlue,0.0066,0.2443,0.0338,0.9691,0
7.8812,CubeRed,0.0009,0.0780,-0.0077,0.9969,0
7.9938,CubeBlue,0.0080,0.2635,0.0311,0.9641,0
7.9942,CubeRed,0.0007,0.0780,-0.0074,0.9969,0
8.0225,CubeBlue,0.0167,0.2501,0.0378,0.9673,0
8.0228,CubeRed,-0.0003,0.0780,-0.0065,0.9969,0
8.0762,CubeBlue,0.0167,0.2501,0.0378,0.9673,0
8.0763,CubeRed,-0.0003,0.0780,-0.0065,0.9969,0
8.1883,CubeBlue,0.0252,0.2170,0.0658,0.9736,0
8.1888,CubeRed,0.0006,0.0781,-0.0053,0.9969,0
8.2172,CubeBlue,0.0498,0.1660,0.1094,0.9788,0
8.2174,CubeRed,0.0000,0.0781,-0.0035,0.9969,0
8.2725,CubeBlue,0.0400,0.1671,0.1081,0.9792,0
8.2727,CubeRed,0.0003,0.0781,-0.0046,0.9969,0
8.3837,CubeBlue,0.0164,0.1681,0.1001,0.9805,0
8.3840,CubeRed,0.0013,0.0781,-0.0047,0.9969,0
8.4113,CubeBlue,-0.0106,0.1697,0.0904,0.9813,0
8.4119,CubeRed,0.0006,0.0781,-0.0046,0.9969,0
8.4632,CubeBlue,-0.0106,0.1697,0.0904,0.9813,0
8.4634,CubeRed,0.0012,0.0781,-0.0047,0.9969,0
8.5789,CubeBlue,-0.0224,0.1725,0.0772,0.9817,0
8.5792,CubeRed,0.0000,0.0781,-0.0044,0.9969,0
8.6057,CubeBlue,-0.0390,0.1780,0.0596,0.9814,0
8.6058,CubeRed,-0.0005,0.0781,-0.0041,0.9969,0
8.6593,CubeBlue,-0.0390,0.1780,0.0596,0.9814,0
8.6595,CubeRed,0.0003,0.0781,-0.0047,0.9969,0
8.7730,CubeBlue,-0.0483,0.1829,0.0503,0.9807,0
8.7732,CubeRed,0.0006,0.0781,-0.0043,0.9969,0
8.7981,CubeBlue,-0.0487,0.1987,0.0368,0.9782,0
8.7983,CubeRed,0.0004,0.0781,-0.0045,0.9969,0
8.8542,CubeBlue,-0.0487,0.1987,0.0368,0.9782,0
8.8543,CubeRed,0.0004,0.0781,-0.0044,0.9969,0
8.9642,CubeBlue,-0.0335,0.2089,0.0278,0.9770,0
8.9644,CubeRed,0.0013,0.0781,-0.0044,0.9969,0
8.9938,CubeBlue,-0.0124,0.2139,0.0200,0.9766,0
8.9942,CubeRed,0.0011,0.0781,-0.0051,0.9969,0
9.0478,CubeBlue,-0.0124,0.2139,0.0200,0.9766,0
9.0479,CubeRed,0.0004,0.0781,-0.0045,0.9969,0
9.1596,CubeBlue,-0.0036,0.2061,0.0161,0.9784,0
9.1600,CubeRed,0.0012,0.0781,-0.0040,0.9969,0
9.1879,CubeBlue,0.0113,0.2157,0.0189,0.9762,0
9.1881,CubeRed,-0.0003,0.0781,-0.0038,0.9969,0
9.2424,CubeBlue,0.0113,0.2157,0.0189,0.9762,0
9.2426,CubeRed,0.0002,0.0781,-0.0041,0.9969,0
9.3534,CubeBlue,0.0185,0.2179,0.0232,0.9755,0
9.3536,CubeRed,-0.0004,0.0781,-0.0044,0.9969,0
9.3824,CubeBlue,0.0069,0.2226,0.0312,0.9744,0
9.3826,CubeRed,0.0001,0.0781,-0.0046,0.9969,0
9.4381,CubeBlue,0.0032,0.2197,0.0281,0.9752,0
9.4383,CubeRed,0.0007,0.0781,-0.0049,0.9969,0
9.5479,CubeBlue,0.0032,0.2144,0.0292,0.9763,0
9.5481,CubeRed,0.0007,0.0781,-0.0049,0.9969,0
9.5777,CubeBlue,0.0090,0.1846,0.0361,0.9821,0
9.5785,CubeRed,0.0000,0.0781,-0.0040,0.9969,0
9.6309,CubeBlue,0.0068,0.1847,0.0361,0.9821,0
9.6311,CubeRed,-0.0002,0.0781,-0.0044,0.9969,0
9.7451,CubeBlue,0.0043,0.1848,0.0351,0.9821,0
9.7453,CubeRed,0.0006,0.0781,-0.0049,0.9969,0
9.7730,CubeBlue,0.0047,0.1848,0.0371,0.9821,0
9.7734,CubeRed,0.0002,0.0782,-0.0036,0.9969,0
9.8256,CubeBlue,0.0042,0.1848,0.0353,0.9821,0
9.8258,CubeRed,0.0002,0.0782,-0.0045,0.9969,0
9.9398,CubeBlue,0.0047,0.1848,0.0365,0.9821,0
9.9400,CubeRed,0.0004,0.0781,-0.0041,0.9969,0
9.9680,CubeBlue,0.0038,0.1849,0.0365,0.9821,0
9.9682,CubeRed,0.0010,0.0782,-0.0042,0.9969,0
10.0216,CubeBlue,0.0038,0.1849,0.0365,0.9821,0
10.0218,CubeRed,0.0004,0.0782,-0.0043,0.9969,0
10.1326,CubeBlue,0.0037,0.1849,0.0355,0.9821,0
10.1328,CubeRed,0.0001,0.0782,-0.0048,0.9969,0
10.1622,CubeBlue,0.0037,0.1849,0.0345,0.9822,0
10.1626,CubeRed,0.0004,0.0782,-0.0049,0.9969,0
10.2140,CubeBlue,0.0042,0.1849,0.0352,0.9821,0
10.2142,CubeRed,0.0006,0.0782,-0.0042,0.9969,0
10.3288,CubeBlue,0.0039,0.1849,0.0359,0.9821,0
10.3290,CubeRed,0.0003,0.0782,-0.0046,0.9969,0
10.3542,CubeBlue,0.0039,0.1848,0.0365,0.9821,0
10.3544,CubeRed,0.0007,0.0782,-0.0041,0.9969,0
10.4089,CubeBlue,0.0035,0.1849,0.0365,0.9821,0
10.4091,CubeRed,0.0003,0.0782,-0.0045,0.9969,0
10.5238,CubeBlue,0.0049,0.1848,0.0361,0.9821,0
10.5240,CubeRed,0.0002,0.0781,-0.0040,0.9969,0
10.5493,CubeBlue,0.0127,0.1077,0.0456,0.9931,0
10.5495,CubeRed,0.0008,0.0781,-0.0040,0.9969,0
10.6050,CubeBlue,0.0148,0.0673,0.0519,0.9963,0
10.6052,CubeRed,0.0008,0.0781,-0.0040,0.9969,0
10.7166,CubeBlue,0.0151,0.0414,0.0560,0.9975,0
10.7169,CubeRed,0.0009,0.0782,-0.0045,0.9969,0
10.7441,CubeBlue,0.0945,-0.0442,0.1043,0.9891,0
10.7446,CubeRed,0.0014,0.0782,-0.0041,0.9969,8
10.7972,CubeBlue,0.0829,-0.0624,0.1343,0.9855,0
10.7974,CubeRed,0.0013,0.0782,-0.0038,0.9969,8
10.9102,CubeBlue,0.0303,-0.0880,0.1295,0.9872,0
10.9105,CubeRed,0.0006,0.0781,-0.0044,0.9969,0
10.9391,CubeBlue,-0.0765,-0.0906,0.0609,0.9911,0
10.9393,CubeRed,0.0000,0.0781,-0.0052,0.9969,0
10.9921,CubeBlue,-0.1108,-0.1000,0.0368,0.9881,0
10.9922,CubeRed,0.0006,0.0782,-0.0044,0.9969,0
11.1056,CubeBlue,-0.1304,-0.1041,0.0151,0.9859,0
11.1058,CubeRed,0.0013,0.0781,-0.0046,0.9969,0
11.1328,CubeBlue,-0.1270,-0.1309,-0.0019,0.9832,0
11.1330,CubeRed,0.0003,0.0782,-0.0042,0.9969,0
11.1883,CubeBlue,-0.1270,-0.1309,-0.0019,0.9832,0
11.1886,CubeRed,0.0003,0.0782,-0.0042,0.9969,0
11.3002,CubeBlue,-0.1236,-0.1597,-0.0002,0.9794,0
11.3004,CubeRed,0.0006,0.0782,-0.0039,0.9969,0
11.3279,CubeBlue,-0.1391,-0.2072,0.0002,0.9684,0
11.3284,CubeRed,0.0004,0.0781,-0.0054,0.9969,0
11.3811,CubeBlue,-0.1492,-0.2250,0.0040,0.9629,0
11.3813,CubeRed,0.0004,0.0781,-0.0054,0.9969,0
11.4952,CubeBlue,-0.1477,-0.2290,0.0029,0.9622,0
11.4955,CubeRed,0.0001,0.0782,-0.0047,0.9969,0
11.5217,CubeBlue,-0.1513,-0.2561,-0.0033,0.9547,0
11.5221,CubeRed,0.0004,0.0782,-0.0042,0.9969,0
11.5753,CubeBlue,-0.1458,-0.2618,-0.0106,0.9540,0
11.5755,CubeRed,0.0010,0.0782,-0.0044,0.9969,0
11.6901,CubeBlue,-0.1359,-0.2774,-0.0219,0.9508,0
11.6903,CubeRed,0.0002,0.0782,-0.0042,0.9969,0
11.7160,CubeBlue,-0.1089,-0.2994,-0.0187,0.9477,0
11.7163,CubeRed,0.0000,0.0781,-0.0047,0.9969,0
11.7701,CubeBlue,-0.0804,-0.3076,-0.0030,0.9481,0
11.7702,CubeRed,0.0000,0.0781,-0.0047,0.9969,0
11.8839,CubeBlue,-0.0658,-0.3061,-0.0005,0.9497,0
11.8840,CubeRed,0.0011,0.0781,-0.0047,0.9969,0
11.9111,CubeBlue,-0.0337,-0.3138,0.0160,0.9488,0
11.9115,CubeRed,-0.0001,0.0782,-0.0053,0.9969,0
11.9647,CubeBlue,-0.0171,-0.3143,0.0294,0.9487,0
11.9649,CubeRed,-0.0001,0.0782,-0.0049,0.9969,0
12.0783,CubeBlue,-0.0095,-0.3150,0.0442,0.9480,0
12.0785,CubeRed,0.0007,0.0782,-0.0042,0.9969,0
12.1049,CubeBlue,0.0012,-0.3119,0.0561,0.9484,0
12.1053,CubeRed,0.0010,0.0782,-0.0040,0.9969,0
12.1590,CubeBlue,-0.0011,-0.3120,0.0556,0.9485,0
12.1592,CubeRed,0.0008,0.0782,-0.0035,0.9969,0
12.2722,CubeBlue,-0.0026,-0.3119,0.0535,0.9486,0
12.2724,CubeRed,0.0010,0.0782,-0.0043,0.9969,0
12.2993,CubeBlue,-0.0059,-0.3118,0.0478,0.9489,0
12.2995,CubeRed,0.0007,0.0782,-0.0044,0.9969,0
12.3531,CubeBlue,-0.0069,-0.3118,0.0461,0.9490,0
12.3533,CubeRed,0.0007,0.0782,-0.0044,0.9969,0
12.4684,CubeBlue,-0.0087,-0.3117,0.0431,0.9492,0
12.4686,CubeRed,0.0008,0.0782,-0.0045,0.9969,0
12.4958,CubeBlue,-0.0112,-0.3116,0.0392,0.9493,0
12.4964,CubeRed,0.0004,0.0782,-0.0046,0.9969,0
12.5490,CubeBlue,-0.0123,-0.3115,0.0374,0.9494,0
12.5492,CubeRed,0.0004,0.0782,-0.0046,0.9969,0
12.6659,CubeBlue,-0.0123,-0.3115,0.0374,0.9494,0
12.6661,CubeRed,0.0005,0.0782,-0.0042,0.9969,0
12.6884,CubeBlue,-0.0125,-0.3115,0.0371,0.9494,0
12.6887,CubeRed,0.0002,0.0782,-0.0045,0.9969,0
12.7399,CubeBlue,-0.0129,-0.3115,0.0371,0.9494,0
12.7401,CubeRed,-0.0004,0.0782,-0.0041,0.9969,0
12.8606,CubeBlue,-0.0121,-0.3115,0.0365,0.9495,0
12.8608,CubeRed,0.0003,0.0782,-0.0042,0.9969,0
12.8830,CubeBlue,-0.0127,-0.3115,0.0367,0.9494,0
12.8833,CubeRed,0.0006,0.0782,-0.0046,0.9969,0
12.9347,CubeBlue,-0.0127,-0.3115,0.0367,0.9494,0
12.9349,CubeRed,0.0012,0.0782,-0.0043,0.9969,0
13.0532,CubeBlue,-0.0133,-0.3115,0.0367,0.9495,0
13.0536,CubeRed,-0.0003,0.0782,-0.0048,0.9969,0
