time_s,tracker_id,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z,rot_w,euler_x,euler_y,euler_z,vel_x,vel_y,vel_z,speed_mps,ang_vel_deg_s,is_gripping,grip_source,contact_level,raw_grip,imu_delta_deg,down_face_x,down_face_y,down_face_z
0.0034,CubeBlue,0.0932,0.7255,0.4093,0.0000,0.2497,0.0000,0.9683,0.00,28.92,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
0.0035,CubeRed,-0.0830,0.7092,0.2643,0.0000,0.1000,0.0000,-0.9950,0.00,348.52,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.237,0.00,-1.00,0.00
0.0355,CubeBlue,0.0932,0.7255,0.4093,0.0000,0.2497,0.0000,0.9683,0.00,28.92,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
0.0356,CubeRed,-0.0830,0.7092,0.2643,0.0000,0.1003,0.0000,-0.9950,0.00,348.49,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.486,0.00,-1.00,0.00
0.0915,CubeBlue,0.0932,0.7255,0.4093,0.0000,0.2497,0.0000,0.9683,0.00,28.92,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
0.0916,CubeRed,-0.0830,0.7092,0.2643,0.0000,0.1004,0.0000,-0.9949,0.00,348.48,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
0.2059,CubeBlue,0.0932,0.7255,0.4093,0.0000,0.2497,0.0000,0.9683,0.00,28.91,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
0.2061,CubeRed,-0.0830,0.7092,0.2643,0.0000,0.1005,0.0000,-0.9949,0.00,348.47,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
0.2448,CubeBlue,0.0932,0.7255,0.4093,0.0000,0.2497,0.0000,0.9683,0.00,28.91,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
0.2454,CubeRed,-0.0830,0.7092,0.2643,0.0000,0.1007,0.0000,-0.9949,0.00,348.44,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.486,0.00,-1.00,0.00
0.2968,CubeBlue,0.0932,0.7255,0.4093,0.0000,0.2497,0.0000,0.9683,0.00,28.91,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
0.2969,CubeRed,-0.0830,0.7092,0.2643,0.0000,0.1007,0.0000,-0.9949,0.00,348.44,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
0.4105,CubeBlue,0.0932,0.7255,0.4093,0.0000,0.2497,0.0000,0.9683,0.00,28.91,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
0.4107,CubeRed,-0.0830,0.7092,0.2643,0.0000,0.1010,0.0000,-0.9949,0.00,348.41,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.369,0.00,-1.00,0.00
0.4371,CubeBlue,0.0932,0.7255,0.4093,0.0000,0.2497,0.0000,0.9683,0.00,28.91,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
0.4372,CubeRed,-0.0830,0.7092,0.2643,0.0000,0.1012,0.0000,-0.9949,0.00,348.38,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.373,0.00,-1.00,0.00
0.4914,CubeBlue,0.0932,0.7255,0.4093,0.0000,0.2497,0.0000,0.9683,0.00,28.91,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
0.4915,CubeRed,-0.0830,0.7092,0.2643,0.0000,0.1012,0.0000,-0.9949,0.00,348.38,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
0.6055,CubeBlue,0.0932,0.7255,0.4093,0.0000,0.2497,0.0000,0.9683,0.00,28.92,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
0.6057,CubeRed,-0.0887,0.7255,0.2730,0.0000,0.1013,0.0000,-0.9949,0.00,348.37,0.00,-0.1038,0.2993,0.1593,0.3546,0.00,0,none,Resting,0,0.247,0.00,-1.00,0.00
0.6324,CubeBlue,0.0932,0.7255,0.4093,0.0000,0.2497,0.0000,0.9683,0.00,28.92,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
0.6325,CubeRed,-0.0887,0.7255,0.2730,0.0000,0.1016,0.0000,-0.9948,0.00,348.34,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.489,0.00,-1.00,0.00
0.6885,CubeBlue,0.0932,0.7255,0.4093,0.0000,0.2497,0.0000,0.9683,0.00,28.92,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
0.6886,CubeRed,-0.0887,0.7255,0.2730,0.0000,0.1016,0.0000,-0.9948,0.00,348.33,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
0.8008,CubeBlue,0.0932,0.7255,0.4093,0.0000,0.2497,0.0000,0.9683,0.00,28.92,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
0.8010,CubeRed,-0.0887,0.7255,0.2730,0.0000,0.1017,0.0000,-0.9948,0.00,348.32,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
0.8276,CubeBlue,0.0932,0.7255,0.4093,0.0000,0.2497,0.0000,0.9683,0.00,28.92,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
0.8280,CubeRed,-0.0887,0.7255,0.2730,0.0000,0.1020,0.0000,-0.9948,0.00,348.29,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.491,0.00,-1.00,0.00
0.8808,CubeBlue,0.0932,0.7255,0.4093,0.0000,0.2497,0.0000,0.9683,0.00,28.92,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
0.8809,CubeRed,-0.0887,0.7255,0.2730,0.0000,0.1020,0.0000,-0.9948,0.00,348.29,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
0.9944,CubeBlue,0.0932,0.7255,0.4093,0.0000,0.2497,0.0000,0.9683,0.00,28.92,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
0.9946,CubeRed,-0.0887,0.7255,0.2730,0.0000,0.1021,0.0000,-0.9948,0.00,348.28,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.244,0.00,-1.00,0.00
1.0220,CubeBlue,0.0932,0.7255,0.4093,0.0000,0.2496,0.0000,0.9683,0.00,28.91,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
1.0221,CubeRed,-0.0887,0.7255,0.2730,0.0000,0.1023,0.0000,-0.9948,0.00,348.25,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.369,0.00,-1.00,0.00
1.0755,CubeBlue,0.0932,0.7255,0.4093,0.0000,0.2496,0.0000,0.9683,0.00,28.91,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
1.0756,CubeRed,-0.0887,0.7255,0.2730,0.0000,0.1024,0.0000,-0.9947,0.00,348.25,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
1.1884,CubeBlue,0.0932,0.7255,0.4093,0.0000,0.2574,0.0000,0.9663,0.00,29.83,0.00,0.0000,0.0000,0.0000,0.0000,17.19,0,none,Resting,0,0.000,0.00,-1.00,0.00
1.1886,CubeRed,-0.0887,0.7255,0.2730,0.0000,0.1025,0.0000,-0.9947,0.00,348.24,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.237,0.00,-1.00,0.00
1.2157,CubeBlue,0.0932,0.7255,0.4093,0.0000,0.2668,0.0000,0.9638,0.00,30.94,0.00,0.0000,0.0000,0.0000,0.0000,9.84,0,none,Resting,0,0.000,0.00,-1.00,0.00
1.2159,CubeRed,-0.0887,0.7255,0.2730,0.0000,0.1026,0.0000,-0.9947,0.00,348.22,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.369,0.00,-1.00,0.00
1.2723,CubeBlue,0.0932,0.7255,0.4093,0.0000,0.2677,0.0000,0.9635,0.00,31.06,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
1.2725,CubeRed,-0.0887,0.7255,0.2730,0.0000,0.1027,0.0000,-0.9947,0.00,348.21,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
1.3816,CubeBlue,0.0932,0.7255,0.4093,0.0000,0.2677,0.0000,0.9635,0.00,31.06,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
1.3819,CubeRed,-0.0887,0.7255,0.2730,0.0000,0.1745,0.0000,-0.9846,0.00,339.90,0.00,0.0000,0.0000,0.0000,0.0000,149.01,0,none,Resting,0,0.000,0.00,-1.00,0.00
1.4116,CubeBlue,0.0932,0.7255,0.4093,0.0000,0.2677,0.0000,0.9635,0.00,31.06,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
1.4121,CubeRed,-0.0887,0.7255,0.2730,0.0000,0.1747,0.0000,-0.9846,0.00,339.88,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.491,0.00,-1.00,0.00
1.4648,CubeBlue,0.0932,0.7255,0.4093,0.0000,0.2677,0.0000,0.9635,0.00,31.06,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
1.4649,CubeRed,-0.0887,0.7255,0.2730,0.0000,0.1748,0.0000,-0.9846,0.00,339.87,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
1.5766,CubeBlue,0.0932,0.7255,0.4093,0.0000,0.2677,0.0000,0.9635,0.00,31.06,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
1.5768,CubeRed,-0.0887,0.7255,0.2730,0.0000,0.1749,0.0000,-0.9846,0.00,339.86,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.244,0.00,-1.00,0.00
1.6052,CubeBlue,0.0932,0.7255,0.4093,0.0000,0.2677,0.0000,0.9635,0.00,31.06,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
1.6053,CubeRed,-0.0887,0.7255,0.2730,0.0000,0.1749,0.0000,-0.9846,0.00,339.85,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.244,0.00,-1.00,0.00
1.6595,CubeBlue,0.0932,0.7255,0.4093,0.0000,0.2677,0.0000,0.9635,0.00,31.06,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
1.6596,CubeRed,-0.0887,0.7255,0.2730,0.0000,0.1750,0.0000,-0.9846,0.00,339.85,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
1.7711,CubeBlue,0.0932,0.7255,0.4093,0.0000,0.2677,0.0000,0.9635,0.00,31.06,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
1.7713,CubeRed,-0.0887,0.7255,0.2730,0.0000,0.1751,0.0000,-0.9846,0.00,339.84,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.247,0.00,-1.00,0.00
1.7999,CubeBlue,0.0932,0.7255,0.4093,0.0000,0.2677,0.0000,0.9635,0.00,31.05,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
1.8000,CubeRed,-0.0887,0.7255,0.2730,0.0000,0.1752,0.0000,-0.9845,0.00,339.82,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.375,0.00,-1.00,0.00
1.8558,CubeBlue,0.0932,0.7255,0.4093,0.0000,0.2677,0.0000,0.9635,0.00,31.05,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
1.8559,CubeRed,-0.0887,0.7255,0.2730,0.0000,0.1752,0.0000,-0.9845,0.00,339.82,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
1.9659,CubeBlue,0.0932,0.7255,0.4093,0.0000,0.2677,0.0000,0.9635,0.00,31.05,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
1.9661,CubeRed,-0.0887,0.7255,0.2730,0.0000,0.1753,0.0000,-0.9845,0.00,339.81,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.253,0.00,-1.00,0.00
1.9949,CubeBlue,0.0932,0.7255,0.4093,0.0000,0.2677,0.0000,0.9635,0.00,31.05,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
1.9955,CubeRed,-0.0887,0.7255,0.2730,0.0000,0.1753,0.0000,-0.9845,0.00,339.80,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.375,0.00,-1.00,0.00
2.0482,CubeBlue,0.0932,0.7255,0.4093,0.0000,0.2677,0.0000,0.9635,0.00,31.05,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
2.0483,CubeRed,-0.0887,0.7255,0.2730,0.0000,0.1753,0.0000,-0.9845,0.00,339.80,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
2.1615,CubeBlue,0.0932,0.7255,0.4093,0.0000,0.2677,0.0000,0.9635,0.00,31.05,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
2.1616,CubeRed,-0.0887,0.7255,0.2730,0.0000,0.1754,0.0000,-0.9845,0.00,339.79,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.375,0.00,-1.00,0.00
2.1881,CubeBlue,0.0932,0.7255,0.4093,0.0000,0.2676,0.0000,0.9635,0.00,31.05,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
2.1883,CubeRed,-0.0887,0.7255,0.2730,0.0000,0.1755,0.0000,-0.9845,0.00,339.78,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.371,0.00,-1.00,0.00
