time_s,tracker_id,bbox_x,bbox_y,bbox_w,bbox_h,bbox_score,kp0_x,kp0_y,kp0_v,kp1_x,kp1_y,kp1_v,kp2_x,kp2_y,kp2_v,kp3_x,kp3_y,kp3_v,calib_status
4.3857,Blue,804.57,844.68,88.51,86.44,0.662,815.00,828.84,1.000,794.93,830.20,1.000,800.30,845.15,1.000,817.40,839.43,1.000,ongoing
4.5799,Red,611.20,776.73,83.53,107.21,0.605,620.20,765.85,1.000,603.52,768.05,1.000,602.95,778.79,1.000,617.20,781.73,1.000,ongoing
4.7699,Blue,794.09,845.02,96.82,119.91,0.723,825.29,809.64,1.000,768.68,806.88,1.000,763.10,848.44,1.000,821.92,848.14,1.000,ongoing
4.7700,Red,614.76,770.17,87.82,110.59,0.716,640.92,744.03,1.000,592.27,738.93,1.000,585.93,771.90,1.000,632.92,776.98,1.000,ongoing
4.9645,Blue,797.02,841.08,99.44,125.66,0.722,823.96,811.81,1.000,770.39,808.65,1.000,764.46,847.34,1.000,818.88,844.92,1.000,ongoing
4.9648,Red,616.53,768.27,88.04,108.01,0.717,640.73,738.73,1.000,590.24,737.44,1.000,586.38,772.83,1.000,636.86,771.98,1.000,ongoing
5.1609,Blue,796.00,830.01,87.24,110.56,0.714,806.84,796.24,1.000,773.91,805.85,1.000,785.41,830.25,1.000,814.81,815.38,1.000,ongoing
5.1612,Red,608.90,758.03,83.75,91.80,0.708,630.94,743.09,1.000,591.84,738.66,1.000,587.21,765.06,1.000,619.68,767.62,1.000,ongoing
5.3570,Blue,780.79,819.98,98.35,118.38,0.722,812.65,788.59,1.000,755.85,783.49,1.000,748.49,821.60,1.000,801.92,825.37,1.000,ongoing
5.3574,Red,600.52,751.69,86.41,105.57,0.711,621.63,722.79,1.000,574.86,721.61,1.000,571.00,755.26,1.000,618.09,755.17,1.000,ongoing
5.5549,Blue,763.27,808.39,96.48,119.42,0.721,797.04,776.92,1.000,735.86,770.97,1.000,729.03,813.64,1.000,787.56,814.73,1.000,ongoing
5.5552,Red,585.35,740.06,87.48,108.06,0.718,613.18,712.35,1.000,562.08,708.06,1.000,553.45,742.61,1.000,604.04,746.64,1.000,ongoing
5.7483,Blue,748.62,800.01,96.77,115.99,0.723,780.93,764.23,1.000,722.92,761.88,1.000,717.07,802.76,1.000,776.00,803.20,1.000,ongoing
5.7485,Red,570.84,735.18,86.39,106.05,0.718,600.48,708.65,1.000,549.15,702.54,1.000,538.57,737.41,1.000,587.37,741.46,1.000,ongoing
5.9396,Blue,751.89,813.10,95.22,121.84,0.720,780.49,782.68,1.000,723.47,779.98,1.000,719.91,817.95,1.000,773.38,819.80,1.000,ongoing
5.9399,Red,572.30,749.84,84.06,106.20,0.711,594.99,727.37,1.000,551.93,721.39,1.000,540.21,750.39,1.000,583.79,756.61,1.000,ongoing
6.1342,Blue,754.74,818.55,97.24,117.22,0.716,783.52,783.18,1.000,730.98,780.44,1.000,723.58,824.88,1.000,789.13,823.26,1.000,ongoing
6.1344,Red,575.09,751.39,82.83,101.19,0.713,600.76,729.45,1.000,553.87,721.67,1.000,541.50,754.31,1.000,586.45,761.28,1.000,ongoing
6.3289,Blue,729.43,799.25,95.49,116.52,0.724,762.66,759.48,1.000,702.11,760.81,1.000,698.64,806.03,1.000,761.75,800.23,1.000,ongoing
6.3292,Red,550.56,735.23,88.75,107.81,0.719,574.13,707.15,1.000,525.51,703.17,1.000,520.87,738.36,1.000,570.71,739.10,1.000,ongoing
6.5228,Blue,705.64,785.76,93.71,115.85,0.717,736.46,748.48,1.000,675.90,748.37,1.000,675.19,788.57,1.000,732.93,786.57,1.000,ongoing
6.5231,Red,528.39,723.65,84.32,104.32,0.708,547.12,702.41,1.000,506.54,702.25,1.000,505.49,730.53,1.000,545.47,729.08,1.000,ongoing
6.7186,Blue,689.79,775.00,93.03,116.01,0.711,719.96,748.04,1.000,669.68,738.31,1.000,655.09,781.81,1.000,720.90,785.04,1.000,ongoing
6.7189,Red,513.68,716.94,85.51,102.08,0.706,541.72,690.48,1.000,490.07,684.65,1.000,477.99,722.02,1.000,529.22,727.09,1.000,ongoing
6.9128,Blue,703.76,779.12,93.47,115.27,0.720,731.51,749.75,1.000,675.31,745.83,1.000,669.51,783.92,1.000,721.79,786.88,1.000,ongoing
6.9132,Red,526.93,719.56,83.93,105.30,0.713,551.63,694.92,1.000,504.92,689.80,1.000,493.26,722.82,1.000,540.60,727.83,1.000,ongoing
7.1059,Blue,728.44,810.25,83.89,122.21,0.719,745.87,774.05,1.000,701.25,776.21,1.000,702.81,810.72,1.000,750.39,805.54,1.000,ongoing
7.1061,Red,537.44,749.10,71.47,96.50,0.681,536.78,741.99,1.000,530.81,742.18,1.000,529.33,744.59,1.000,537.67,745.75,1.000,ongoing
7.2993,Blue,745.90,843.77,98.45,126.20,0.723,779.02,814.09,1.000,722.18,806.57,1.000,712.32,846.17,1.000,768.06,851.06,1.000,ongoing
7.4918,Blue,729.17,846.11,97.89,124.54,0.724,764.98,812.17,1.000,707.55,805.82,1.000,692.36,847.95,1.000,752.60,853.60,1.000,ongoing
7.6891,Unknown,688.42,820.98,86.23,89.91,0.691,699.76,799.51,1.000,674.97,804.19,1.000,680.80,821.17,1.000,701.82,812.88,1.000,ongoing
7.8806,Blue,656.29,818.41,93.14,116.16,0.719,683.61,780.82,1.000,627.36,783.17,1.000,626.55,821.20,1.000,683.25,818.56,1.000,ongoing
7.8809,Red,706.34,653.01,84.03,90.85,0.695,699.48,651.55,1.000,705.77,653.30,1.000,707.75,652.42,1.000,701.51,647.30,1.000,ongoing
8.0783,Blue,635.39,810.55,91.97,118.51,0.721,667.64,777.03,1.000,608.91,774.17,1.000,602.37,815.09,1.000,660.50,815.52,1.000,ongoing
8.0784,Red,740.12,794.77,85.16,87.33,0.695,740.53,793.58,1.000,739.24,789.82,1.000,733.64,791.13,1.000,733.13,796.13,1.000,ongoing
8.2743,Blue,641.22,803.35,91.93,116.02,0.721,666.91,764.66,1.000,609.02,771.27,1.000,613.08,810.29,1.000,669.73,800.95,1.000,ongoing
8.2744,Red,737.15,822.02,80.61,86.66,0.641,751.31,806.82,1.000,724.05,805.22,1.000,720.11,819.87,1.000,745.73,825.35,1.000,ongoing
8.4674,Blue,642.82,799.72,93.16,114.10,0.721,664.60,763.61,1.000,612.14,769.73,1.000,612.95,807.19,1.000,669.11,800.76,1.000,ongoing
8.4677,Red,736.25,818.28,85.67,92.46,0.684,753.52,796.46,1.000,714.55,798.15,1.000,714.49,822.22,1.000,752.84,824.99,1.000,ongoing
8.6590,Blue,640.36,796.69,92.99,117.72,0.722,662.85,761.35,1.000,609.55,767.98,1.000,612.19,804.12,1.000,665.31,796.56,1.000,ongoing
8.6594,Red,738.36,812.85,96.91,84.39,0.698,756.38,794.53,1.000,710.75,795.73,1.000,716.00,826.43,1.000,760.15,822.09,1.000,ongoing
8.8556,Blue,641.79,794.87,91.27,119.43,0.717,670.55,762.59,1.000,612.52,760.77,1.000,606.94,800.91,1.000,662.62,800.64,1.000,ongoing
9.2458,Red,649.06,783.96,97.55,117.63,0.613,677.23,748.18,1.000,634.18,744.97,1.000,620.49,772.20,1.000,663.41,780.70,1.000,ongoing
9.4388,Blue,633.73,775.72,93.41,113.23,0.718,663.19,743.13,1.000,607.87,742.44,1.000,602.70,781.61,1.000,661.84,779.46,1.000,ongoing
9.6355,Red,718.03,802.64,98.75,114.92,0.723,742.50,766.16,1.000,687.89,770.97,1.000,688.99,809.80,1.000,745.86,801.59,1.000,ongoing
9.6358,Blue,623.09,771.06,89.44,115.38,0.717,646.08,735.60,1.000,594.01,742.69,1.000,599.03,776.29,1.000,647.20,769.44,1.000,ongoing
9.8286,Blue,615.68,782.39,94.24,113.08,0.719,643.15,746.74,1.000,591.55,745.80,1.000,586.48,785.25,1.000,646.00,783.68,1.000,ongoing
9.8289,Red,709.84,800.51,96.41,93.93,0.707,736.63,770.31,1.000,683.58,772.94,1.000,679.95,813.13,1.000,744.91,811.19,1.000,ongoing
10.0221,Blue,629.82,784.02,96.23,117.22,0.716,650.92,749.67,1.000,602.42,749.40,1.000,599.70,788.61,1.000,657.28,788.25,1.000,ongoing
10.2173,Blue,637.36,779.66,101.80,119.77,0.720,669.33,743.23,1.000,612.10,741.45,1.000,602.83,781.55,1.000,664.47,785.21,1.000,ongoing
10.4110,Blue,617.09,778.46,96.89,123.54,0.707,649.79,751.00,1.000,591.90,739.50,1.000,577.19,781.87,1.000,640.76,788.08,1.000,ongoing
10.6025,Blue,549.15,771.37,95.38,118.38,0.717,580.98,744.62,1.000,527.91,730.73,1.000,511.03,772.68,1.000,570.24,781.71,1.000,ongoing
10.6028,Red,652.10,722.28,93.05,89.51,0.680,651.11,717.20,1.000,646.18,719.06,1.000,644.05,719.39,1.000,647.18,721.85,1.000,ongoing
10.7992,Blue,488.97,769.42,96.31,116.84,0.722,524.67,736.20,1.000,464.79,729.09,1.000,453.24,772.56,1.000,514.41,775.08,1.000,ongoing
10.7995,Red,795.22,647.17,97.37,90.15,0.689,791.48,643.99,1.000,789.58,649.34,1.000,791.24,649.13,1.000,793.03,645.87,1.000,ongoing
10.9944,Blue,474.15,770.46,96.63,117.06,0.721,512.04,739.29,1.000,450.90,731.06,1.000,437.46,774.28,1.000,495.40,778.00,1.000,ongoing
10.9946,Red,813.21,727.78,67.79,83.97,0.686,809.13,726.68,1.000,811.43,727.12,1.000,815.32,729.32,1.000,814.68,724.71,1.000,ongoing
11.1892,Blue,455.85,777.08,96.35,123.73,0.719,491.81,748.52,1.000,432.60,737.57,1.000,415.66,780.88,1.000,477.12,787.70,1.000,ongoing
11.3844,Blue,442.06,785.80,96.57,117.28,0.721,478.43,747.94,1.000,416.79,744.02,1.000,407.05,787.84,1.000,467.44,788.95,1.000,ongoing
11.5747,Blue,422.90,798.98,98.08,121.30,0.721,457.48,768.16,1.000,401.27,758.49,1.000,385.49,801.69,1.000,446.94,807.08,1.000,ongoing
11.5750,Red,763.82,798.96,84.21,110.37,0.701,785.26,772.61,1.000,744.14,772.67,1.000,739.32,801.00,1.000,780.07,800.86,1.000,ongoing
11.7724,Blue,342.76,835.18,100.81,121.96,0.719,377.65,799.08,1.000,318.75,793.68,1.000,304.11,840.21,1.000,369.68,840.76,1.000,ongoing
11.7727,Red,692.84,813.67,85.81,97.52,0.712,717.24,786.68,1.000,671.39,782.87,1.000,665.34,817.98,1.000,719.53,818.98,1.000,ongoing
11.9634,Red,650.65,823.72,93.78,97.02,0.719,670.22,791.52,1.000,627.29,799.83,1.000,632.97,829.75,1.000,679.36,820.00,1.000,ongoing
11.9636,Blue,293.65,854.16,102.53,130.33,0.717,324.40,818.81,1.000,268.09,811.99,1.000,252.30,857.85,1.000,318.64,861.53,1.000,ongoing
12.1609,Blue,323.42,828.76,98.57,124.99,0.720,357.68,794.95,1.000,295.92,790.17,1.000,290.51,831.10,1.000,348.92,834.67,1.000,ongoing
12.1612,Red,675.72,808.09,98.85,109.53,0.706,692.21,775.57,1.000,645.62,789.99,1.000,657.70,822.54,1.000,703.37,809.02,1.000,ongoing
12.3565,Blue,387.62,808.37,95.50,123.14,0.715,420.93,783.40,1.000,361.49,770.86,1.000,348.56,813.16,1.000,405.41,819.68,1.000,ongoing
12.3567,Red,730.59,805.75,100.79,113.95,0.711,747.68,774.30,1.000,701.93,784.63,1.000,711.26,814.58,1.000,754.69,805.08,1.000,ongoing
12.5523,Blue,425.46,793.66,97.18,120.62,0.719,462.96,763.03,1.000,404.52,753.96,1.000,390.95,795.58,1.000,450.00,803.35,1.000,ongoing
12.5524,Red,766.34,803.48,101.05,114.01,0.717,792.29,768.08,1.000,736.22,774.10,1.000,740.90,811.75,1.000,794.43,803.90,1.000,ongoing
12.7472,Blue,471.59,785.25,95.30,117.63,0.718,508.07,751.07,1.000,449.71,742.78,1.000,434.64,786.16,1.000,495.04,791.45,1.000,ongoing
12.9412,Blue,556.63,776.56,94.32,117.93,0.719,592.45,747.49,1.000,536.78,738.61,1.000,523.05,775.08,1.000,579.10,786.76,1.000,ongoing
13.1338,Blue,574.41,768.62,91.32,114.46,0.719,609.66,735.54,1.000,549.33,730.77,1.000,541.64,771.07,1.000,596.96,773.02,1.000,ongoing
13.1340,Red,911.02,810.93,106.97,118.54,0.713,935.69,783.18,1.000,883.21,784.86,1.000,885.66,821.04,1.000,935.11,817.71,1.000,ongoing
13.3277,Blue,570.62,763.89,93.71,117.20,0.720,608.51,729.75,1.000,546.99,724.78,1.000,538.26,767.59,1.000,598.21,770.27,1.000,ongoing
13.3279,Red,908.64,804.28,107.18,116.98,0.713,934.85,774.45,1.000,881.89,777.63,1.000,885.62,813.67,1.000,936.70,808.65,1.000,ongoing
13.5210,Blue,567.64,759.93,92.45,118.97,0.716,602.73,730.88,1.000,544.20,721.28,1.000,530.31,763.16,1.000,587.97,769.67,1.000,ongoing
13.5213,Red,904.87,803.07,107.37,115.85,0.714,927.79,770.19,1.000,875.91,776.12,1.000,882.59,813.39,1.000,936.99,805.02,1.000,ongoing
13.7166,Red,849.59,796.03,105.05,116.24,0.719,872.92,761.01,1.000,816.68,769.46,1.000,823.11,809.06,1.000,881.39,799.01,1.000,ongoing
13.7169,Blue,513.41,762.72,90.46,118.52,0.714,545.40,734.85,1.000,486.62,726.50,1.000,475.49,767.03,1.000,530.93,772.95,1.000,ongoing
13.9107,Blue,433.07,771.18,93.52,117.02,0.714,465.56,744.71,1.000,408.32,735.56,1.000,398.27,772.94,1.000,448.45,779.18,1.000,ongoing
13.9110,Red,771.77,788.34,102.15,110.18,0.697,784.90,752.80,1.000,745.12,768.42,1.000,762.58,795.78,1.000,796.68,780.80,1.000,ongoing
14.1025,Blue,390.91,770.13,98.49,119.00,0.719,422.86,736.68,1.000,364.71,729.88,1.000,353.30,775.32,1.000,417.51,776.12,1.000,ongoing
14.3004,Red,743.48,778.18,99.27,117.29,0.716,771.31,746.16,1.000,719.37,746.59,1.000,712.86,786.20,1.000,775.16,785.68,1.000,ongoing
14.3007,Blue,404.38,761.77,96.38,121.91,0.715,439.68,733.11,1.000,385.70,721.19,1.000,363.67,764.40,1.000,426.68,773.51,1.000,ongoing
14.4918,Blue,451.90,751.15,94.15,118.63,0.716,485.50,718.64,1.000,425.47,712.85,1.000,418.52,753.15,1.000,476.55,755.67,1.000,ongoing
14.4920,Red,786.87,777.79,99.43,113.27,0.711,815.94,740.41,1.000,757.77,744.60,1.000,758.72,783.16,1.000,820.07,781.43,1.000,ongoing
14.6885,Red,843.66,772.88,101.49,113.36,0.716,869.79,742.37,1.000,815.33,745.81,1.000,818.78,782.44,1.000,872.75,777.54,1.000,ongoing
14.6887,Blue,512.87,738.87,90.44,113.02,0.713,544.64,711.72,1.000,490.02,703.87,1.000,475.62,743.56,1.000,528.15,748.88,1.000,ongoing
14.8837,Blue,545.45,730.10,89.27,111.74,0.713,579.10,697.77,1.000,521.41,694.36,1.000,514.80,731.58,1.000,569.27,736.10,1.000,ongoing
14.8839,Red,867.40,772.76,86.34,107.94,0.642,857.91,764.73,1.000,856.81,771.76,1.000,866.94,775.27,1.000,864.38,766.68,1.000,ongoing
15.0769,Red,869.07,766.40,98.68,109.35,0.715,892.71,736.64,1.000,844.71,738.12,1.000,842.47,774.50,1.000,901.44,769.41,1.000,ongoing
15.0771,Blue,541.17,724.95,90.23,110.93,0.712,576.42,694.61,1.000,521.82,687.80,1.000,510.50,724.46,1.000,562.07,732.79,1.000,ongoing
15.2729,Blue,504.90,750.87,91.87,112.45,0.717,542.11,720.96,1.000,484.76,710.62,1.000,471.14,750.05,1.000,523.97,757.63,1.000,ongoing
15.2731,Red,833.70,781.63,98.36,111.62,0.711,854.41,755.19,1.000,806.88,756.44,1.000,806.52,790.43,1.000,853.47,787.08,1.000,ongoing
15.4688,Blue,493.01,755.68,89.06,114.96,0.712,530.10,733.16,1.000,473.80,718.67,1.000,455.92,754.78,1.000,504.83,768.66,1.000,ongoing
15.4690,Red,820.78,784.82,96.21,108.97,0.710,837.80,751.72,1.000,790.61,761.29,1.000,795.96,796.86,1.000,848.12,787.58,1.000,ongoing
15.6576,Blue,534.23,742.72,90.83,114.88,0.716,570.30,717.09,1.000,514.89,703.35,1.000,495.83,744.14,1.000,552.42,754.73,1.000,ongoing
15.6579,Red,862.02,777.71,101.49,112.90,0.714,885.34,751.97,1.000,835.26,752.91,1.000,837.22,786.17,1.000,882.86,783.69,1.000,ongoing
15.8549,Red,919.06,785.74,102.45,110.20,0.714,941.90,762.35,1.000,898.15,761.92,1.000,896.55,790.93,1.000,943.64,791.40,1.000,ongoing
15.8552,Blue,590.15,736.60,87.85,112.48,0.713,626.88,712.82,1.000,570.94,698.61,1.000,556.54,734.13,1.000,604.37,745.86,1.000,ongoing
16.0500,Red,937.28,794.11,106.62,117.65,0.717,961.60,768.86,1.000,911.09,768.06,1.000,912.16,803.11,1.000,965.70,800.27,1.000,ongoing
16.0502,Blue,606.69,738.25,88.87,112.66,0.711,640.86,712.62,1.000,586.46,701.98,1.000,568.87,740.77,1.000,620.25,750.02,1.000,ongoing
16.2413,Blue,562.05,754.21,89.66,113.83,0.715,591.26,726.78,1.000,537.03,718.26,1.000,522.65,757.19,1.000,574.31,764.23,1.000,ongoing
16.2416,Red,892.75,793.11,99.30,98.59,0.695,903.84,762.78,1.000,867.29,774.61,1.000,879.36,800.30,1.000,915.58,786.12,1.000,ongoing
16.4378,Blue,552.27,753.40,92.61,113.94,0.715,589.65,727.27,1.000,532.20,714.20,1.000,517.67,753.47,1.000,570.56,762.59,1.000,ongoing
16.4381,Red,869.57,785.57,65.21,89.63,0.633,867.12,775.01,1.000,864.11,779.85,1.000,868.51,781.28,1.000,872.20,774.34,1.000,ongoing
16.6332,Blue,575.99,751.86,89.40,113.32,0.714,610.55,723.11,1.000,554.21,714.44,1.000,543.72,750.13,1.000,592.35,758.29,1.000,ongoing
16.6335,Red,868.84,759.31,67.61,84.64,0.647,859.73,745.47,1.000,854.42,762.11,1.000,876.45,767.45,1.000,883.35,748.91,1.000,ongoing
16.8284,Blue,613.90,750.36,91.22,114.01,0.715,644.58,720.68,1.000,591.92,710.72,1.000,580.13,751.09,1.000,634.05,756.13,1.000,ongoing
16.8286,Red,763.46,659.77,98.56,98.83,0.618,768.32,639.33,1.000,747.34,650.36,1.000,754.58,660.96,1.000,777.74,652.87,1.000,ongoing
17.0195,Red,625.57,709.48,90.33,108.14,0.659,645.55,684.41,1.000,609.22,683.86,1.000,602.74,705.31,1.000,639.09,710.49,1.000,ongoing
17.4098,Red,607.45,749.11,77.04,95.49,0.663,598.05,746.93,1.000,603.57,751.54,1.000,611.12,751.39,1.000,604.83,742.35,1.000,ongoing
17.6053,Red,607.02,779.42,74.31,98.60,0.687,605.33,774.57,1.000,605.62,776.40,1.000,606.33,777.54,1.000,603.93,776.49,1.000,ongoing
17.9939,Red,604.88,772.75,105.49,97.17,0.720,628.42,738.68,1.000,579.20,747.60,1.000,581.80,781.81,1.000,632.06,774.07,1.000,ongoing
17.9940,Blue,632.62,725.03,78.82,107.96,0.646,639.47,714.17,1.000,618.03,712.56,1.000,618.40,726.50,1.000,635.82,731.03,1.000,ongoing
18.1892,Red,603.87,777.01,104.22,122.31,0.722,622.87,728.42,1.000,563.37,752.87,1.000,583.31,793.15,1.000,636.29,768.56,1.000,ongoing
18.1893,Blue,635.69,719.71,83.34,105.64,0.700,657.03,694.73,1.000,616.71,693.80,1.000,608.31,719.47,1.000,647.65,726.13,1.000,ongoing
18.3833,Red,578.18,769.21,98.92,114.31,0.722,596.16,720.40,1.000,538.41,742.50,1.000,558.57,782.05,1.000,612.41,756.28,1.000,ongoing
18.3836,Blue,607.31,710.20,82.31,105.84,0.703,633.78,683.88,1.000,587.46,683.15,1.000,583.24,713.44,1.000,627.60,717.49,1.000,ongoing
18.5768,Red,572.52,776.12,103.69,121.09,0.722,593.10,728.11,1.000,533.37,748.09,1.000,548.58,789.62,1.000,603.73,767.83,1.000,ongoing
18.5770,Blue,604.78,716.39,83.69,98.14,0.707,628.00,689.09,1.000,582.98,688.07,1.000,574.26,717.44,1.000,620.10,723.24,1.000,ongoing
18.7713,Red,569.49,790.38,100.76,121.27,0.717,587.96,742.11,1.000,533.44,764.73,1.000,551.86,802.69,1.000,598.54,779.41,1.000,ongoing
18.7715,Blue,600.71,729.19,89.45,98.45,0.668,599.63,700.49,1.000,574.12,719.16,1.000,593.28,737.36,1.000,621.31,720.54,1.000,ongoing
