time_s,tracker_id,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z,rot_w,euler_x,euler_y,euler_z,vel_x,vel_y,vel_z,speed_mps,ang_vel_deg_s,is_gripping,grip_source,contact_level,raw_grip,imu_delta_deg,down_face_x,down_face_y,down_face_z
0.0020,CubeRed,-0.0206,0.6885,0.3545,0.0000,0.0965,0.0000,-0.9953,0.00,348.92,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
0.0022,CubeBlue,-0.0592,0.7083,0.4189,0.0000,0.0887,0.0000,0.9961,0.00,10.18,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
0.1126,CubeRed,-0.0206,0.6885,0.3545,0.0000,0.0965,0.0000,-0.9953,0.00,348.92,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
0.1128,CubeBlue,-0.0592,0.7083,0.4189,0.0000,0.0888,0.0000,0.9961,0.00,10.19,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.277,0.00,-1.00,0.00
0.1368,CubeRed,-0.0206,0.6885,0.3545,0.0000,0.0965,0.0000,-0.9953,0.00,348.92,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
0.1373,CubeBlue,-0.0592,0.7083,0.4189,0.0000,0.0889,0.0000,0.9960,0.00,10.20,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.540,0.00,-1.00,0.00
0.1900,CubeRed,-0.0206,0.6885,0.3545,0.0000,0.0965,0.0000,-0.9953,0.00,348.92,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
0.1901,CubeBlue,-0.0592,0.7083,0.4189,0.0000,0.0889,0.0000,0.9960,0.00,10.20,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
0.3024,CubeRed,-0.0206,0.6885,0.3545,0.0000,0.0966,0.0000,-0.9953,0.00,348.92,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
0.3026,CubeBlue,-0.0592,0.7083,0.4189,0.0000,0.0889,0.0000,0.9960,0.00,10.20,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
0.3307,CubeRed,-0.0206,0.6885,0.3545,0.0000,0.0966,0.0000,-0.9953,0.00,348.91,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
0.3308,CubeBlue,-0.0592,0.7083,0.4189,0.0000,0.0890,0.0000,0.9960,0.00,10.22,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.525,0.00,-1.00,0.00
0.3848,CubeRed,-0.0206,0.6885,0.3545,0.0000,0.0966,0.0000,-0.9953,0.00,348.91,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
0.3849,CubeBlue,-0.0592,0.7083,0.4189,0.0000,0.0890,0.0000,0.9960,0.00,10.22,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
0.4965,CubeRed,-0.0206,0.6885,0.3545,0.0000,0.0967,0.0000,-0.9953,0.00,348.91,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
0.4967,CubeBlue,-0.0592,0.7083,0.4189,0.0000,0.0891,0.0000,0.9960,0.00,10.22,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.250,0.00,-1.00,0.00
0.5255,CubeRed,-0.0206,0.6885,0.3545,0.0000,0.0967,0.0000,-0.9953,0.00,348.90,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
0.5255,CubeBlue,-0.0592,0.7083,0.4189,0.0000,0.0891,0.0000,0.9960,0.00,10.22,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.371,0.00,-1.00,0.00
0.5820,CubeRed,-0.0206,0.6885,0.3545,0.0000,0.0967,0.0000,-0.9953,0.00,348.90,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
0.5821,CubeBlue,-0.0592,0.7083,0.4189,0.0000,0.0891,0.0000,0.9960,0.00,10.22,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
0.6916,CubeRed,-0.0206,0.6885,0.3545,0.0000,0.0967,0.0000,-0.9953,0.00,348.90,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.168,0.00,-1.00,0.00
0.6918,CubeBlue,-0.0592,0.7083,0.4189,0.0000,0.0891,0.0000,0.9960,0.00,10.23,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
